Artist and Title,Days,T10,Pk,(x?),PkStreams,Total
Young Igi - Neandertalczyk,71,"",18,"","62,193","2,016,829"
Oki - WMTB,50,5,4,"","88,577","2,016,332"
Malik Montana - Spaceship,42,"",42,"","67,294","2,011,711"
Olly Alexander (Years & Years) - King,386,1,9,"","18,184","2,011,025"
Ava Max - Who's Laughing Now,92,"",91,"","26,802","2,009,568"
Michael Patrick Kelly - Throwback,64,"",94,"","42,478","2,008,893"
Billie Eilish - Your Power,47,2,9,"","110,209","2,005,280"
Malik Montana - VvsNike,77,"",23,"","44,919","2,003,973"
Ofenbach - Paradise,156,"",79,"","16,115","2,003,197"
Kizo - HAJ,53,"",65,"","68,685","2,001,218"
Szpaku - Alicja,110,"",15,"","47,203","1,995,703"
Paluch - Cardio,209,"",40,"","17,031","1,984,437"
Khalid - Love Lies,128,"",19,"","25,483","1,982,966"
Rihanna - FourFiveSeconds,378,32,3,(x2),"17,777","1,981,871"
Szpaku - KRAINA LODU,39,"",22,"","83,822","1,980,419"
Lost Frequencies - Melody,125,"",43,"","25,222","1,978,714"
Qry - Mały ale wariat,65,"",23,"","49,991","1,977,132"
Halsey - Now Or Never,162,"",23,"","20,805","1,976,650"
Szpaku - Kamizelka,76,"",22,"","46,277","1,974,695"
sanah - oscar,41,"",23,"","112,042","1,972,817"
Kubi Producent - Więcej Życia,35,"",12,"","121,788","1,970,992"
Otsochodzi - BLOK!,32,"",16,"","127,866","1,969,219"
Mata - PŁYTA NIE SIADA,25,2,10,"","159,421","1,968,547"
Charlie Puth - How Long,143,"",17,"","22,377","1,968,308"
24kGoldn - CITY OF ANGELS,113,"",110,"","23,025","1,968,249"
Galantis - Heartbreak Anthem,70,"",86,"","40,498","1,968,212"
Ava Max - EveryTime I Cry,77,"",87,"","61,738","1,968,173"
Young Multi - BEZ SERCA,63,"",92,"","53,947","1,963,973"
Michele Morrone - Feel It,93,"",54,"","38,927","1,961,518"
ReTo - Deadphone,95,"",40,"","36,026","1,957,320"
Wac Toja - NIU NIU,81,"",104,"","29,264","1,956,973"
PRO8L3M - False flag,28,2,8,"","136,843","1,956,733"
Elton John - Step Into Christmas,42,"",47,"","116,704","1,956,401"
Maroon 5 - Animals,345,33,5,"","12,892","1,951,589"
5 Seconds of Summer - Easier,98,1,9,"","41,307","1,950,179"
Alessia Cara - How Far I'll Go,161,"",17,"","20,644","1,949,845"
Sia - The Greatest,161,46,4,"","34,564","1,949,052"
Fukaj - OWOCE 33,51,"",41,"","68,690","1,949,007"
Otsochodzi - Paczkomat,45,"",16,"","103,829","1,948,025"
Kinny Zimmer - WINDA,32,"",21,"","119,287","1,945,806"
Young Igi - Idealne Połączenie,79,"",22,"","47,203","1,945,702"
Bedoes 2115 - SAUVAGE,72,1,10,"","82,784","1,939,791"
Kris Kross Amsterdam - Early In The Morning,67,"",80,"","41,142","1,937,624"
Lanek - Powiemy Ci to w twarz,39,1,7,"","111,281","1,937,155"
Masno - MAMALE,89,"",60,"","38,188","1,935,705"
Szpaku - Ja YETI,116,"",26,"","33,891","1,933,097"
ReTo - Wilk,32,"",17,"","88,879","1,932,769"
Bebe Rexha - I Got You,244,"",31,"","17,650","1,929,061"
2115 - ZERO SNU,44,"",52,"","62,516","1,927,702"
WERSOW - Nad wodę,42,"",79,"","61,003","1,927,413"
Labrinth - Never Felt So Alone,45,"",12,"","84,538","1,926,889"
Black Eyed Peas - RITMO (Bad Boys For Life),93,"",76,"","29,117","1,925,258"
Dawid Podsiadło - awejniak,30,"",14,"","211,348","1,924,409"
PRO8L3M - V,52,2,4,"","92,500","1,924,084"
Petit Biscuit - Sunset Lover,245,"",28,"","17,321","1,923,219"
PRO8L3M - Rotterdam,84,7,2,(x1),"115,357","1,921,634"
Felix Jaehn - No Therapy,87,"",87,"","28,490","1,918,637"
Rihanna - Lift Me Up,40,"",25,"","107,109","1,916,972"
Karolina Stanisławczyk - Cliché,90,"",124,"","27,609","1,915,558"
Michael Bublé - White Christmas (duet with Shania Twain),124,1,8,"","86,173","1,914,740"
Quebonafide - COJESTMAŁPY,43,4,9,"","242,961","1,913,299"
Billie Eilish - bellyache,131,"",77,"","19,471","1,913,220"
Post Malone - I Fall Apart,166,"",37,"","17,508","1,908,408"
Frank Sinatra - White Christmas - Remastered 1999,60,"",50,"","109,237","1,903,002"
OneRepublic - No Vacancy,178,"",25,"","20,445","1,900,221"
Imany - Don't Be So Shy - Filatov & Karas Remix,361,"",18,"","24,884","1,899,493"
Nirvana - Smells Like Teen Spirit,644,"",92,"","8,211","1,899,373"
Ariana Grande - Break Free,326,60,4,"","14,022","1,897,772"
Taco Hemingway - W.N.P,33,7,8,"","302,301","1,896,610"
P!nk - What About Us,121,2,9,"","28,448","1,895,851"
Jakub Grabowski - Mój przykry lajf (Jakub On Stage),31,2,5,"","138,670","1,894,001"
Mata - Kryształowa kula,37,"",11,"","109,026","1,889,509"
Kali - 30 km/h,153,"",52,"","19,465","1,889,050"
Nick Jonas - Close,165,"",17,"","18,082","1,888,146"
Ariana Grande - One Last Time,401,4,8,"","11,681","1,887,624"
Paweł Domagała - Wystarczę ja,101,"",29,"","26,289","1,883,664"
Demi Lovato - Cool for the Summer,165,"",18,"","60,051","1,882,340"
Dante Klein - Let Me Hold You (Turn Me On),191,"",27,"","16,898","1,881,359"
A$AP Rocky - Sundress,51,"",37,"","50,013","1,880,541"
SB Maffija - Przepis na dzień dobry,70,"",27,"","43,823","1,877,520"
Shakira - Chantaje,227,"",22,"","19,326","1,876,185"
Kizo - Tsunami,62,"",11,"","72,939","1,875,179"
FAVE7 - Kredki,52,"",93,"","51,276","1,873,106"
Dasha - Austin,47,"",133,"","47,226","1,871,726"
Nathan Dawe - 21 Reasons,57,"",107,"","39,438","1,870,303"
Galantis - Runaway (U & I),547,"",31,"","7,788","1,868,873"
Ray Dalton - In My Bones,84,"",75,"","29,324","1,865,651"
Young Igi - 15 MINUT,33,"",18,"","121,741","1,863,320"
Foster The People - Pumped Up Kicks,507,"",55,"","14,748","1,863,157"
Camila Cabello - Crying in the Club,163,"",27,"","21,380","1,862,908"
Alan Walker - Sing Me to Sleep,298,"",44,"","13,274","1,856,673"
Bedoes 2115 - Bukiet Białych Róż (SQUADSHIT #13) /,42,7,5,"","145,794","1,854,400"
Ryan Gosling - I’m Just Ken (From Barbie The Album),38,"",27,"","85,235","1,853,659"
Gedz - Yin Yang,64,2,7,"","73,695","1,848,154"
Zeamsone - Sport,100,"",72,"","25,083","1,848,006"
Dreamme - YOGA,51,"",78,"","44,581","1,847,092"
Young Igi - Każdy Nowy Dzień,84,"",28,"","45,651","1,846,585"
¥$ - BURN,37,"",43,"","74,383","1,845,137"
Billie Eilish - idontwannabeyouanymore,137,"",78,"","17,529","1,843,601"
Ekipa - EKIPA - SE4ON,43,"",22,"","72,565","1,843,457"
TV Girl - Not Allowed,53,"",119,"","41,287","1,842,995"
Kygo - Higher Love,97,"",40,"","30,857","1,839,268"
The Weeknd - After Hours,60,1,8,"","76,931","1,838,830"
21 Savage - Bank Account,193,"",52,"","12,474","1,838,780"
ReTo - Bon appetit,49,"",23,"","83,388","1,835,938"
New Name - Zabić Stan,46,"",85,"","49,912","1,834,463"
ElyOtto - SugarCrash!,70,"",40,"","36,526","1,828,095"
Zedd - Happy Now,107,"",30,"","29,144","1,826,894"
Mata - JOEY TRIBBIANI,28,2,3,(x1),"216,829","1,826,349"
Olivia Rodrigo - happier,70,"",79,"","33,323","1,822,952"
Taco Hemingway - #4 - NESESER,19,"",16,"","324,739","1,819,374"
Sia - The Greatest,100,57,3,(x9),"33,347","1,816,437"
Szpaku - Młody 2Pac,62,"",24,"","64,956","1,816,327"
Young Igi - Oznaka Mężczyzn prod. 2K,96,"",36,"","25,491","1,816,214"
Robin Schulz - Alane,84,"",82,"","30,726","1,816,196"
Sarius - Sam,85,"",34,"","40,406","1,815,699"
Otsochodzi - 0:00,27,"",20,"","141,193","1,812,094"
Aliyah's Interlude - IT GIRL,41,"",52,"","61,236","1,810,944"
Amy Winehouse - Back To Black,52,"",77,"","61,615","1,809,231"
Kali Uchis - telepatía,68,"",49,"","34,850","1,808,962"
Labrinth - Mount Everest,55,"",66,"","43,491","1,808,673"
Zeamsone - 4TB,36,"",21,"","92,142","1,808,238"
Qry - Ameryka,29,"",19,"","121,594","1,797,157"
"Gibbs - Pogoda, Drinki, Plaża",38,"",84,"","65,226","1,796,366"
Ashnikko - Daisy,86,"",95,"","27,422","1,796,145"
Wiatr - Slow Mo,115,"",115,"","18,631","1,793,903"
Fetty Wap - Trap Queen,318,"",15,"","12,999","1,792,374"
Paul McCartney - Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version,54,"",12,"","94,624","1,790,855"
Jonas Blue - By Your Side,253,"",20,"","17,552","1,789,817"
Filatov & Karas - Au Au,100,"",46,"","24,749","1,789,544"
Taco Hemingway - #1 - WIELKOMIEJSKA BEZSENNOŚĆ,18,1,10,"","389,753","1,789,011"
AronChupa - I'm an Albatraoz,313,72,3,(x4),"18,145","1,788,540"
MODELKI - HIFI (7 bieg),25,"",39,"","92,802","1,780,200"
Oliwka Brazil - Mamacita,36,"",38,"","65,486","1,771,171"
Armin van Buuren - Blah Blah Blah,141,"",66,"","17,547","1,770,235"
OneRepublic - Rich Love,173,"",32,"","20,358","1,770,214"
Żabson - Relax,57,"",23,"","113,177","1,769,891"
Pusher - SQP,57,"",95,"","41,133","1,768,913"
Sobel - Patologiczny Zew,37,"",34,"","91,876","1,766,051"
Young Igi - Pamiętnik EX,83,"",31,"","41,233","1,765,590"
Szpaku - Różowa Pantera,61,1,9,"","71,020","1,764,759"
Drenchill - Forever Summer,79,"",72,"","34,862","1,763,681"
Blacha 2115 - Mademoiselle,138,"",70,"","16,523","1,761,838"
sanah - Pora roku zła,92,"",113,"","24,874","1,760,531"
Taco Hemingway - Łańcuch I: Kiosk,29,5,5,"","342,835","1,757,640"
Kinny Zimmer - WCHJ,39,"",31,"","84,168","1,757,186"
JP Cooper - September Song,250,"",25,"","17,860","1,756,591"
Drake - Passionfruit,121,11,8,"","30,877","1,755,995"
mgk - Bad Things - With Camila Cabello,164,"",16,"","18,595","1,753,514"
Taco Hemingway - 2031,84,7,5,"","143,062","1,753,376"
MIKOLAS - Delilah,50,"",106,"","45,703","1,752,894"
The Weeknd - Call Out My Name,87,8,3,(x5),"56,293","1,750,026"
Bedoes 2115 - Rewolucja Romantyczna,56,"",15,"","125,974","1,748,875"
Darlene Love - Christmas (Baby Please Come Home),42,"",45,"","118,127","1,748,440"
Jan-Rapowanie - Ruchy,116,"",45,"","27,069","1,748,167"
Hailee Steinfeld - Love Myself,290,"",17,"","11,995","1,746,674"
Pharrell Williams - Happy,604,"",23,"","23,157","1,746,232"
Kizo - Futro,57,"",15,"","59,309","1,746,180"
Belmondawg - P.S.W.I.S.,40,"",60,"","60,025","1,743,093"
Zara Larsson - Ain't My Fault,173,"",18,"","18,898","1,738,641"
"Flo Rida - I Don't Like It, I Love It",300,23,6,"","15,116","1,736,971"
Young Igi - Deszcz Banknotów,165,"",42,"","29,480","1,736,087"
Avi - Warsaw Vice,46,"",39,"","75,802","1,734,415"
White 2115 - Pretty Boy,32,"",14,"","166,311","1,730,319"
PRO8L3M - Strange Days,53,3,5,"","103,780","1,730,257"
Mr. Polska - Kota,60,"",44,"","47,035","1,726,706"
Beyoncé - 7/11,411,43,6,"","13,612","1,725,735"
Taylor Swift - ME!,88,"",34,"","29,872","1,720,619"
Kukon - she is mine,30,1,6,"","140,005","1,720,528"
Mata - Blok (skit),31,"",14,"","221,757","1,715,302"
Stephen Puth - Sexual Vibe,91,"",44,"","26,252","1,707,769"
Sobel - Puzzle,53,"",21,"","71,394","1,706,007"
Tymek - Milion,73,"",73,"","29,049","1,705,895"
Ava Max - Christmas Without You,43,"",48,"","81,148","1,702,923"
WERSOW - Ten Jeden Moment,32,1,10,"","107,101","1,701,846"
Hodak - Nieważne,53,"",36,"","59,903","1,700,396"
Snakehips - All My Friends,242,"",33,"","12,830","1,700,182"
Krzysztof Zalewski - Kurier,113,"",70,"","20,286","1,699,011"
Oki - Albo Jest Zajebiście Albo Jest Smutno,35,"",21,"","126,367","1,697,495"
Blaga - Pan I Mistrz,55,"",130,"","37,360","1,696,907"
Ed Sheeran - Tenerife Sea,548,"",19,"","8,595","1,695,968"
Kygo - Remind Me to Forget,114,"",30,"","22,730","1,695,752"
White 2115 - Najmłodszy Książę,25,"",14,"","181,249","1,695,525"
Fagata - Bla Bla Bla,33,"",66,"","70,604","1,693,153"
PRO8L3M - Backstage,65,1,9,"","69,168","1,692,157"
Mata - 333km/h,28,"",13,"","89,314","1,691,918"
Miyo - Choker,146,"",20,"","27,722","1,688,431"
Otsochodzi - Oopsy Daisy,73,"",29,"","48,363","1,687,043"
Bazzi - Mine,97,1,5,"","29,445","1,686,923"
Sheppard - Geronimo,295,23,5,"","12,552","1,684,583"
DJ Khaled - No Brainer,77,"",20,"","36,176","1,684,522"
Janusz Walczuk - Sady Żoliborskie,49,"",50,"","61,462","1,684,110"
Kukon - happy birthday,30,"",20,"","103,456","1,683,698"
sanah - projekt nieznajomy nie kłamie,53,"",85,"","50,559","1,679,740"
Young Multi - Skrzydła,105,"",25,"","33,653","1,678,768"
PRO8L3M - eXplosion,35,1,7,"","133,040","1,678,525"
Vito Bambino - Etna,37,"",33,"","71,137","1,678,506"
Kacper HTA - Iluzja,69,"",122,"","36,269","1,677,932"
Zara Larsson - I Would Like,186,"",27,"","17,111","1,677,696"
White 2115 - Nowi kumple,109,"",39,"","24,910","1,676,657"
chillwagon - david hustlehoff,56,"",12,"","65,871","1,676,255"
Quebonafide - RUMPELSTILSKIN,38,"",11,"","220,448","1,671,940"
One Direction - Perfect,207,16,1,(x3),"37,120","1,671,550"
Bedoes 2115 - Tatuaże i Striptiz /,49,1,5,"","146,237","1,669,504"
White 2115 - Sąsiedzi,30,"",19,"","150,758","1,667,330"
Silk City - Electricity,101,"",26,"","28,961","1,667,034"
Otsochodzi - Poj*bane Stany,38,"",20,"","88,280","1,665,713"
Sobel - Gruby Temat,54,"",30,"","64,098","1,665,371"
Alessia Cara - Wild Things,176,"",24,"","14,308","1,665,069"
Ella Henderson - Alibi,42,"",128,"","49,944","1,663,072"
David Guetta - Don't Leave Me Alone,98,"",38,"","25,486","1,663,044"
Malik Montana - Do rana,155,"",99,"","15,837","1,661,214"
Taco Hemingway - #6 - DOBRY JAK DOBRY,18,"",17,"","304,212","1,660,180"
Kaz Bałagane - Nowe Szklane Domy,58,2,5,"","78,534","1,659,085"
Lil Uzi Vert - Watch This - ARIZONATEARS Pluggnb Remix,49,"",124,"","41,855","1,658,846"
David Guetta - Dangerous,244,68,2,(x2),"17,126","1,654,720"
Blacha 2115 - Braciszku,125,"",55,"","19,079","1,654,019"
Ed Sheeran - Happier,169,5,7,"","41,551","1,653,437"
Taylor Swift - You Need To Calm Down,82,"",26,"","35,962","1,651,696"
Post Malone - Take What You Want,81,"",45,"","32,350","1,651,252"
David Guetta - Would I Lie to You,243,"",41,"","28,092","1,648,768"
sanah - Baczyński (Pisz do mnie listy),40,"",34,"","86,468","1,648,735"
Ariana Grande - breathin,93,1,5,"","60,487","1,647,481"
MARINA - Bubblegum Bitch,83,"",126,"","21,619","1,646,703"
Zedd - 365,90,"",42,"","28,347","1,645,765"
sanah - Bajka (K. K. Baczyński),35,"",27,"","82,716","1,645,546"
Enrique Iglesias - DUELE EL CORAZON,206,"",33,"","14,275","1,643,157"
Avi - Cierpienia Młodego Dilera,32,"",25,"","76,692","1,641,558"
Young Igi - Lego,110,"",34,"","29,522","1,638,180"
Holy Molly - Shot a friend,55,"",125,"","36,017","1,637,829"
James Bay - Hold Back The River,390,"",14,"","10,647","1,635,519"
"Baby Tate - Hey, Mickey!",38,"",32,"","68,649","1,635,187"
Anne-Marie - Alarm,202,"",23,"","15,236","1,634,509"
Aleshen - Dopamina,26,"",12,"","145,836","1,632,351"
Szpaku - Ośmiogwiazdkowy S*urwiel,47,5,3,(x1),"92,966","1,630,363"
Taco Hemingway - EINECEIWŚO 008-1,19,"",21,"","268,059","1,629,934"
Michael Patrick Kelly - Beautiful Madness,66,"",68,"","31,281","1,628,316"
Aleshen - ZAZA,42,"",47,"","56,181","1,626,702"
Zeamsone - 4 RANO,19,"",28,"","110,950","1,626,256"
Wac Toja - Fala - Piri Piri,80,"",59,"","31,795","1,625,762"
Julia Pośnik - Egoistka,62,"",66,"","45,265","1,624,919"
Taco Hemingway - Reżyseria: Kubrick,78,6,6,"","137,488","1,622,209"
Szpaku - Potwór,53,"",15,"","65,578","1,619,311"
Edyta Górniak - Pada śnieg,49,"",47,"","110,177","1,613,316"
Young Multi - Plecak,156,"",21,"","25,527","1,613,125"
Dr. SWAG - Zerujemy 07,80,"",119,"","27,483","1,610,592"
SB Maffija - Jeep Wrangler,28,"",26,"","83,936","1,609,043"
Bedoes 2115 - Nawiedzony Dom /,43,3,3,(x1),"158,618","1,608,290"
Roxen - UFO,48,"",112,"","47,912","1,606,560"
Taco Hemingway - Grand Prix,35,6,3,(x1),"282,169","1,606,303"
Dua Lipa - Blow Your Mind (Mwah),287,"",63,"","9,386","1,605,856"
Kacperczyk - Moje Najlepsze Lata,39,"",40,"","64,455","1,604,860"
Szpaku - Na Osiedlu,53,2,6,"","67,607","1,604,024"
Billie Eilish - BLUE,18,"",20,"","156,935","1,603,071"
Justin Bieber - Anyone,69,"",67,"","31,782","1,598,314"
Selena Gomez - Look At Her Now,58,"",15,"","56,872","1,597,516"
Adele - When We Were Young,304,"",26,"","30,295","1,597,366"
Avi - Mara,28,"",14,"","99,093","1,596,418"
Swedish House Mafia - Moth To A Flame,42,"",51,"","68,657","1,595,687"
Tom Petty and the Heartbreakers - Christmas All Over Again,70,"",32,"","81,456","1,592,607"
KęKę - Ty do mnie przyszłaś,111,"",70,"","25,634","1,591,291"
TUZZA Globale - Haute Couture,81,"",51,"","43,362","1,584,547"
Elton John - Hold Me Closer,50,"",90,"","59,611","1,580,565"
SB Maffija - Wiatr wielkich zmian,31,"",36,"","86,924","1,577,650"
chillwagon - huśtawka,66,"",46,"","41,165","1,577,111"
Taco Hemingway - Wszystko Jedno,416,"",73,"","8,263","1,576,858"
Martin Solveig - All Stars,190,"",56,"","13,619","1,576,492"
Chivas - miałem kolegę bartka,37,"",16,"","104,809","1,576,286"
The Chainsmokers - Sick Boy,92,"",13,"","24,984","1,574,751"
Miguel - Sure Thing - Sped Up,43,"",98,"","41,460","1,574,304"
Ania Dąbrowska - Z Tobą Nie Umiem Wygrać,154,"",69,"","15,944","1,572,917"
bambi - GRAWITACJA,23,"",38,"","92,653","1,571,894"
HUGEL - WTF,87,"",46,"","26,225","1,568,490"
Kubi Producent - Mroczna Komnata,32,"",33,"","107,890","1,567,001"
Taco Hemingway - #8 - KĄCIK KONSPIRACYJNY,16,"",18,"","292,940","1,564,457"
Baby Lasagna - Rim Tim Tagi Dim,22,"",16,"","147,078","1,563,657"
Major Lazer - Run Up,107,"",15,"","22,673","1,562,428"
The Chainsmokers - Call You Mine,74,"",40,"","31,484","1,561,546"
Białas - Botoks,29,"",13,"","108,490","1,559,785"
Rihanna - Bitch Better Have My Money,373,"",14,"","11,886","1,558,086"
Blacha 2115 - Barbie,44,"",47,"","57,826","1,557,534"
StaySolidRocky - Party Girl,75,"",88,"","27,149","1,557,427"
Guzior - MikMik,145,"",50,"","19,834","1,555,187"
Miley Cyrus - Slide Away,78,"",64,"","26,636","1,554,175"
Troye Sivan - YOUTH,215,"",28,"","13,174","1,552,692"
SZA - Good Days,73,"",104,"","26,113","1,551,579"
White 2115 - Gubię kroki,51,"",50,"","36,401","1,550,741"
Echosmith - Cool Kids,285,"",13,"","9,508","1,550,192"
James Bay - Let It Go,393,"",60,"","9,552","1,547,819"
TACONAFIDE - Sectumsempra,66,"",11,"","97,069","1,547,584"
Kizo - ULTRA,32,"",40,"","90,857","1,546,865"
Popkiller Młode Wilki - Nic Za Darmo,118,"",48,"","20,646","1,546,629"
The Weeknd - Die For You - Remix,18,"",13,"","112,147","1,545,949"
Young Igi - Richard Mille,101,"",21,"","36,440","1,545,024"
Janusz Walczuk - Ekstremalne sporty,48,"",61,"","49,401","1,544,804"
Selena Gomez - Rare,50,1,7,"","69,503","1,543,944"
Taco Hemingway - Łańcuch II: Korek,26,4,10,"","295,282","1,539,497"
Eldzhey - Розовое вино,45,13,1,(x1),"76,847","1,539,489"
Sage The Gemini - Now and Later,132,"",19,"","18,335","1,538,598"
Fagata - KUBKI,29,"",15,"","124,137","1,538,003"
PRO8L3M - Koło fortuny,38,1,9,"","123,180","1,537,452"
Kronkel Dom - Bryła (Club Edit),36,"",21,"","83,965","1,537,394"
Daya - Hide Away,244,"",31,"","12,948","1,533,288"
sanah - płomień,27,"",14,"","119,296","1,533,253"
Alvaro Soler - Sofia,253,"",37,"","12,573","1,528,765"
Shawn Mendes - I Know What You Did Last Summer,220,"",16,"","14,283","1,528,337"
Chivas - drzewko,30,"",11,"","116,804","1,525,490"
2115 - DIAMENTY,29,"",17,"","139,788","1,525,166"
Playboi Carti - Sky,46,"",125,"","45,515","1,524,351"
2115 - KAFA LEYLA,31,"",19,"","133,140","1,522,438"
Białas - Diamentowy Las,48,"",11,"","129,455","1,522,323"
Białas - Na serio,212,"",89,"","9,886","1,522,197"
Białas - Swoosh Gang,46,1,9,"","80,177","1,519,245"
Panic! At The Disco - House of Memories,49,"",86,"","37,905","1,518,765"
Kizo - Mr Gino,87,"",50,"","22,805","1,516,994"
Deorro - Five More Hours - Deorro x Chris Brown,261,"",11,"","12,074","1,515,665"
Bedoes 2115 - Gustaw,218,"",87,"","10,336","1,515,007"
vkie - CZAS CIĘ GONI,31,"",15,"","113,562","1,510,680"
Jack Harlow - First Class,41,"",56,"","51,306","1,508,004"
Justin Bieber - Hold On,58,"",39,"","43,667","1,506,391"
Ellie Goulding - Hate Me,80,"",63,"","30,953","1,503,836"
sanah - Irenka,49,"",33,"","79,716","1,502,683"
Pezet - Dom (prod. Auer),63,"",14,"","53,005","1,501,531"
Odetari - GMFU (w/ 6arelyhuman),46,"",135,"","36,267","1,501,497"
Szpaku - Zombie,93,"",25,"","34,299","1,500,649"
Little Mix - Woman Like Me,93,"",26,"","32,165","1,499,201"
Kortez - Dobry moment,132,"",43,"","16,625","1,494,764"
chillwagon - zbastuj bajerke,47,1,7,"","69,787","1,494,746"
Kukon - ohs 2022,43,"",69,"","74,706","1,492,619"
Kali - 6 6 6,57,"",35,"","47,062","1,492,565"
White 2115 - Saint Tropez,35,"",21,"","94,892","1,491,910"
Jan-Rapowanie - POŻYJEMY ZOBACZYMY,36,"",22,"","92,835","1,487,602"
Billie Eilish - all the good girls go to hell,66,7,7,"","51,689","1,485,459"
Pretenders - 2000 Miles - 2007 Remaster,69,"",48,"","59,144","1,483,092"
Ed Sheeran - Perfect Duet (Ed Sheeran & Beyoncé),97,4,4,"","36,835","1,482,392"
David Guetta - Your Love,104,"",41,"","23,639","1,481,663"
chillwagon - thailive,64,"",28,"","38,495","1,480,492"
Billie Eilish - WILDFLOWER,18,"",20,"","157,875","1,479,071"
Ed Sheeran - Afterglow,59,"",56,"","33,790","1,478,779"
sanah - Warcaby,54,"",35,"","79,643","1,477,120"
Taco Hemingway - Adieu,83,4,8,"","108,779","1,477,052"
Taco Hemingway - WWA NIE Berlin,37,4,8,"","226,600","1,476,128"
Taco Hemingway - #5 - GŁOSÓWKI DO REDAKCJI,15,"",20,"","286,493","1,474,623"
P!nk - Walk Me Home,93,"",59,"","20,244","1,472,856"
schafter - cirque du soleil,47,4,9,"","96,275","1,470,994"
Fall Out Boy - Centuries,498,"",14,"","9,648","1,468,304"
Cypis - Putin,37,"",45,"","58,883","1,466,887"
club2020 - Deszcz,22,"",12,"","118,923","1,466,659"
Bedoes 2115 - Lesbijki,52,"",16,"","72,923","1,464,237"
