Artist and Title,Days,Pk,(x?),Total,Today
Paulina Rubio - Boys Will Be Boys,--,159,"","215,651",0
Vicentico - No Te Apartes de Mí,--,195,"","215,649",90
Andrés Cepeda - Día Tras Día,--,711,"","215,608",0
"Dimitri Vegas & Like Mike, David Guetta & Daddy Yankee - Instagram",87,26,"","215,569",0
Eminem - Fall,46,9,"","215,157",0
The Beatles - Yesterday,7,31,"","214,956",0
The Veronicas - You Ruin Me,5,92,"","214,921",0
BlocBoy JB - Look Alive,80,49,"","214,842",0
WANIMA - ともに,5,159,"","214,841",0
Chris Yank - Холодно,--,201,"","214,824",0
"Anaïs Delva - Libérée, délivrée",--,202,"","214,819",0
IU - Celebrity,52,9,"","214,816",0
Shakira - Acróstico,74,14,"","214,794",0
Train - Angel in Blue Jeans,39,65,"","214,761",0
Bruce Springsteen - I'm On Fire,1,124,"","214,724",0
Ewan McVicar - Tell Me Something Good,107,65,"","214,693",0
Chayce Beckham - 23,26,53,"","214,688",0
Melim - Meu Abrigo,--,758,"","214,634",0
J Balvin - Bobo,5,68,"","214,602",0
Michael Schulte - Back to the Start,60,123,"","214,570",0
米津玄師 - 海の幽霊,59,112,"","214,458",0
Official鬍子男dism - I Love...,99,97,"","214,455",0
Mustafa Yıldızdoğan - Türkiyem,--,361,"","214,442",209
Niko Moon - Good Time,17,172,"","214,425",0
Ask Embla - Fathers Eyes,--,254,"","214,173",63
Depeche Mode - Heaven,29,23,"","214,118",0
Kylie Minogue - Magic,46,6,"","214,109",0
Madonna - Give It 2 Me,--,217,"","214,100",0
Steve Aoki - Waste It on Me,32,1,(x1),"214,045",0
Kenta Kiritani - Umino Koe,--,187,"","214,025",0
Florence + The Machine - Never Let Me Go,8,78,"","213,900",0
Max Barskih - Туманы,--,271,"","213,891",0
Michael Schulte - You Let Me Walk Alone,38,12,"","213,870",0
Guy Sebastian - Standing With You,101,82,"","213,866",0
Kygo - Nothing Left,17,27,"","213,848",0
Ola - I'm in Love,--,163,"","213,833",0
Тима Белорусских - Незабудка,--,260,"","213,820",0
"Bethel Music, Jonathan David Helser & Melissa Helser - Raise a Hallelujah",7,125,"","213,786",0
Anggi Marito - Tak Segampang Itu,1,169,"","213,769",0
The Vamps - Can We Dance,--,148,"","213,734",0
G.E.M. - Light Years Away,--,183,"","213,652",0
Linkin Park - What I've Done,11,18,"","213,624",0
King Gnu - Chameleon,86,65,"","213,577",0
Maria Gadú - Shimbalaiê,--,120,"","213,560",0
Edis - Martılar,--,275,"","213,461",0
Patrick Fiori & Florent Pagny - J'y vais,62,70,"","213,430",0
Indila - S.O.S,--,149,"","213,403",0
Culcha Candela - Monsta,--,137,"","213,357",0
AC/DC - Rock or Bust,21,2,(x1),"213,319",0
Kings of Leon - Wait For Me,41,18,"","213,238",0
RITA ORA - Poison,31,69,"","213,231",0
Amy Shark - All Loved Up,49,123,"","213,182",0
Lord Est - Reggaerekka,--,194,"","213,159",33
JENNIE - You & Me,47,1,(x4),"213,136",9
AI - Happiness,--,255,"","213,108",0
Taylor Swift - The Man,42,18,"","213,046",322
Charlene Soraia - Wherever You Will Go,10,80,"","213,042",0
Band of Horses - The Funeral,--,126,"","213,018",0
Havana - I Lost You,1,180,"","212,913",43
ヨルシカ - ただ君に晴れ,1,184,"","212,899",0
Adele - I Drink Wine,41,9,"","212,816",0
Usher - Good Kisser,1,85,"","212,776",25
Justin Bieber - Confident,11,1,(x1),"212,652",0
Josh Groban - You Raise Me Up,5,107,"","212,596",0
Billie Eilish - wish you were gay,63,14,"","212,544",0
YG Marley - Praise Jah In the Moonlight,86,16,"","212,486",424
Luude & Mattafix - Big City Life,118,63,"","212,472",0
Enya - Only Time,10,44,"","212,468",0
Alfons - Ganjaman,--,108,"","212,462",0
Deichkind - Leider geil,--,116,"","212,426",0
Jay Chou - 算什麼男人,1,94,"","212,415",0
Goodboys - Bongo Cha Cha Cha,75,40,"","212,366",0
EXILE - Rising Sun,--,208,"","212,197",0
Kenny Loggins - Footloose,--,154,"","212,142",36
Zivert - Зелёные волны,--,308,"","212,050",0
Lady Zamar - Collide,--,271,"","212,007",0
Peking Duk - High,--,149,"","211,995",0
Ana Mena & Belinda - LAS 12,6,106,"","211,995",48
Racoon - Oceaan,--,271,"","211,907",0
Agust D & IU - People Pt.2,22,1,(x3),"211,812",0
Freddy Kalas - Hey Ho,8,94,"","211,787",0
Cali y El Dandee - La Estrategia,--,205,"","211,663",0
ETOLUBOV - Притяжение,--,220,"","211,561",0
Avicii & Sebastien Drums - My Feelings for You,15,64,"","211,459",0
Kid Cudi - Erase Me,34,42,"","211,444",0
Daddy Yankee & Katy Perry - Con Calma,69,18,"","211,409",0
NOTD - I Wanna Know,77,83,"","211,235",0
Kristen Bell & Santino Fontana - Love Is an Open Door,--,122,"","211,217",0
Ha-Ash - Te Dejo en Libertad,--,213,"","211,169",0
LINKIN PARK - Guilty All the Same,33,14,"","211,166",0
Dua Lipa - Homesick,88,112,"","211,155",0
Mrs. Green Apple - Inferno,45,116,"","211,027",307
Camila Cabello - Real Friends,25,17,"","211,020",44
Martin Garrix - Summer Days,97,31,"","210,990",0
Golden Bomber - Memeshikute,--,250,"","210,959",0
"Kabza De Small, DJ Maphorisa & Ami Faku - Abalele",--,226,"","210,925",0
Ozuna - Se Preparó,8,140,"","210,879",0
One Direction - Diana,13,1,(x2),"210,861",0
紗倉ひびき(CV:ファイルーズあい) & 街雄鳴造(CV:石川界人) - お願いマッスル,55,121,"","210,859",0
Vegedream - Ramenez la coupe à la maison,10,115,"","210,824",0
Fly Project - Musica,--,206,"","210,790",0
Die Toten Hosen - Alles passiert,86,89,"","210,790",0
Carin Leon - La Primera Cita,8,138,"","210,727",0
Raisa - Kali Kedua,--,238,"","210,722",0
Mohombi & Akon - Dirty Situation,26,76,"","210,721",0
RADWIMPS - グランドエスケープ,87,118,"","210,717",0
Lana Del Rey - Shades of Cool,22,6,"","210,668",0
"Luca-Dante Spadafora, Niklas Dee, Octavian, Peter Plate & Ulf Leo Sommer - Mädchen auf dem Pferd",96,55,"","210,640",0
Wisin - Escápate Conmigo,--,149,"","210,626",0
Erin - Vanha Nainen Hunningolla,--,175,"","210,496",14
Naps - La kiffance,2,199,"","210,468",0
Yeah Yeah Yeahs - Heads Will Roll,--,163,"","210,462",0
Diane Guerrero & Stephanie Beatriz - What Else Can I Do,77,30,"","210,448",0
"Little Big Town - Wine, Beer, Whiskey",42,73,"","210,441",0
Tilly Birds - คิด(แต่ไม่)ถึง,--,306,"","210,389",0
G.E.M. - 泡沫,--,240,"","210,386",0
Julien Doré - Nous,69,82,"","210,336",0
Alexis Jordan - Good Girl,36,85,"","210,277",0
Kelly Clarkson - Dark Side,1,99,"","210,275",0
Weekend - Ona tańczy dla mnie,--,412,"","210,270",22
Fujii Kaze - Shinunoga E-Wa,43,71,"","210,258",126
Gabrielle Aplin - The Power of Love,14,74,"","210,198",0
Wiz Khalifa & Iggy Azalea - Go Hard Or Go Home,36,28,"","210,190",0
The Pussycat Dolls - React,47,2,(x1),"210,140",0
"Natali - О Боже, какой мужчина",--,227,"","210,096",0
P!nk & Happy Feet Two Chorus - Bridge of Light,45,47,"","210,084",0
Nielson - Beauty & de Brains,--,256,"","210,079",0
The Killers - The Man,11,30,"","210,059",0
Flemming - Automatisch,1,182,"","210,058",482
CamelPhat & Cristoph - Breathe,76,74,"","209,960",0
Marco Mengoni - L'essenziale,4,50,"","209,931",0
Linked Horizon - 紅蓮の弓矢,1,186,"","209,892",0
LeeHi - ONLY,84,80,"","209,735",49
"Macaroni Empitsu - Nanndemonaiyo,",36,109,"","209,725",0
Snelle - Reünie,38,139,"","209,510",0
Ludmilla - Hoje,--,306,"","209,349",53
Jax Jones & Mabel - Ring Ring,85,47,"","209,319",0
Nego do Borel - Você Partiu Meu Coração,--,224,"","209,264",0
Ariana Grande - imagine,38,1,(x2),"209,259",0
Bucy Radebe - Uzugcin'impilo Yam',--,291,"","209,253",0
Cian Ducrot & Ella Henderson - All For You,113,68,"","209,188",0
Mahalini - Sial,24,154,"","209,115",252
Angèle - Bruxelles je t’aime,101,53,"","209,064",0
Gers Pardoel - Bagagedrager,--,166,"","209,048",0
Chris Brown - Undecided,51,18,"","209,024",0
Vremya & Steklo - Имя 505,--,227,"","208,891",0
Irama - Ovunque Sarai,43,45,"","208,889",0
Bomba Estéreo - To My Love,2,193,"","208,857",0
Frankie Goes to Hollywood - The Power of Love,9,147,"","208,818",0
Jordan Davis - Next Thing You Know,48,74,"","208,732",51
Kaizers Orchestra - Hjerteknuser,--,233,"","208,635",0
J. Cole - MIDDLE CHILD,71,21,"","208,592",0
Sarah Connor - Ich wünsch dir,75,88,"","208,574",0
KSI - Holiday,89,9,"","208,482",0
"YOVIE WIDIANTO, Tulus & Glenn Fredly - Adu Rayu",--,269,"","208,462",0
Doja Cat - Need To Know,79,39,"","208,397",0
Charli XCX - Boys,35,33,"","208,263",0
Red Hot Chili Peppers - Can't Stop,--,105,"","208,145",43
Judika - Aku Yang Tersakiti,--,284,"","208,131",62
Reik - Ya Me Enteré,--,192,"","208,063",0
Nina Simone - Feeling Good,--,230,"","208,052",46
Cir.Cuz - Radio,--,180,"","208,017",73
Randy Newman - You've Got a Friend In Me,23,108,"","208,003",61
"The Weeknd, JENNIE & Lily Rose Depp - One Of The Girls",35,2,(x1),"207,870",0
Estefani Brolo - Fix Myself,--,931,"","207,831",53
HoneyWorks - Kawaikute Gomen,59,106,"","207,823",0
Ray Parker Jr. - Ghostbusters,52,10,"","207,775",0
Gorgon City - Ready For Your Love,17,83,"","207,742",0
The Black Eyed Peas - Pump It,--,140,"","207,693",0
Sofi Tukker - Drinkee,--,217,"","207,593",0
Takako Matsu - レット・イット・ゴー~ありのままで~(日本語歌),--,195,"","207,556",0
Rizky Febian - Kesempurnaan Cinta,--,283,"","207,307",0
The Rolling Stones & Lady Gaga - Sweet Sounds Of Heaven,41,3,(x3),"207,263",156
Zivert - Credo,--,224,"","207,239",22
Payung Teduh - Akad,--,254,"","207,236",0
Thomas Rhett - Craving You,7,73,"","207,230",0
Avicii & Conrad Sewell - Taste the Feeling,8,60,"","207,176",0
OneRepublic - Stop and Stare,--,203,"","207,168",0
Ritviz - Udd Gaye,--,368,"","207,162",0
Rihanna - B**** Better Have My Money,2,95,"","207,143",0
David Guetta - Light My Body Up,25,6,"","207,115",0
Lo & Leduc - Jung verdammt,--,295,"","207,107",0
INXS - Never Tear Us Apart,12,57,"","207,059",0
Die Draufgänger - Cordula Grün,49,73,"","207,056",0
Aloe Blacc - Wake Me Up,16,74,"","207,011",0
"平井大 - Stand by me, Stand by you.",20,141,"","206,982",0
Die Zipfelbuben - Olivia,76,39,"","206,852",0
Amir - La fête,1,173,"","206,837",0
Armin van Buuren - Sunny Days,--,153,"","206,816",0
GD X TAEYANG - Good Boy,6,44,"","206,774",0
Alle Farben & James Blunt - Walk Away,106,87,"","206,636",0
"K-391, Alan Walker & Martin Tungevaag - Play",83,21,"","206,555",0
Hikaru Utada - First Love,40,36,"","206,528",0
Lil Peep & XXXTENTACION - Falling Down,44,4,"","206,523",0
Laurent Wery - Hey Hey Hey,--,129,"","206,519",0
RM - Wild Flower,27,1,(x4),"206,509",0
Cam - Burning House,--,145,"","206,459",0
Kelly Khumalo - Empini,--,276,"","206,442",0
Renran - 飞鸟和蝉,--,291,"","206,403",0
BoomDaBash & Alessandra Amoroso - Karaoke,101,99,"","206,394",0
Elvis Presley - Suspicious Minds,9,59,"","206,369",0
Robyn - Call Your Girlfriend,1,96,"","206,360",0
Le Youth - C O O L,--,144,"","206,352",38
Luke Combs - Six Feet Apart,69,28,"","206,279",0
Michael Schulte - For a Second,79,109,"","206,221",0
Nico Santos & Topic - Like I Love You,82,53,"","206,204",0
Lukas Graham - You're Not There,--,144,"","206,087",0
Tim McGraw - Highway Don't Care,--,107,"","206,087",0
R.I.O. - Summer Jam,1,97,"","205,999",0
Ufuk Beydemir - Ay Tenli Kadın,--,306,"","205,968",0
Showtek & Justin Prime - Cannonball,--,120,"","205,908",0
BLACKPINK - Pretty Savage,47,6,"","205,807",0
Jax Jones & Au/Ra - i miss u,89,33,"","205,804",0
The 1975 - The Sound,18,36,"","205,761",0
Yuuri - Leo,50,109,"","205,669",0
Megan Thee Stallion & Dua Lipa - Sweetest Pie,65,2,(x1),"205,609",0
Shakira & Ozuna - Monotonía,83,4,"","205,513",0
Capital Bra - Neymar,78,82,"","205,348",0
BUMP OF CHICKEN - Souvenir,104,65,"","205,333",0
Drake - Don't Matter To Me,25,4,"","205,292",0
Nina Chuba - Mangos mit Chili,42,93,"","205,250",0
Miracle of Sound - Valhalla Calling,23,62,"","205,067",0
Magic System - Chérie Coco,2,97,"","205,026",0
Gestört aber GeiL & Koby Funk - Unter meiner Haut,--,143,"","204,977",0
Beyoncé - Pray You Catch Me,15,12,"","204,708",0
Mert Demir & Mabel Matiz - Antidepresan,7,112,"","204,578",226
"ROSALÍA & Ozuna - Yo x Ti, Tu x Mi",79,22,"","204,556",0
Nicolas Jaar - Mi Mujer,--,242,"","204,340",0
Munhoz & Mariano - Camaro Amarelo,--,215,"","204,324",0
NO ONE ELSE - ต่อจากนี้เพลงรักทุกเพลงจะเป็นของเธอเท่านั้น,--,245,"","204,263",0
Joost - Europapa,97,24,"","204,227","1,740"
Son Mieux - Multicolor,--,272,"","204,211",0
G-Eazy - No Limit,39,94,"","204,127",0
Official HIGE DANdism - I Love...,97,60,"","204,119",0
GOT7 - NANANA,8,2,(x2),"204,040",0
Salvador Sobral - Amar pelos Dois,18,8,"","203,989",46
Massive Attack - Teardrop,--,120,"","203,889",0
"Chamath Sangeeth, Yohani & Satheeshan - Manike Mage Hithe",10,141,"","203,825",65
MAJOR. - Why I Love You,--,251,"","203,748",0
Kryštof & Tomas Klus - Cesta,--,340,"","203,733",0
"Lauv - f**k, i'm lonely",46,8,"","203,624",0
Kell smith - Era uma Vez,--,270,"","203,536",0
BTS & Charli XCX - Dream Glow,27,1,(x3),"203,535",0
Bob Sinclar - Rock the Boat,22,63,"","203,498",0
Cheryl Cole - Fight for This Love,13,76,"","203,406",0
Milow - Whatever It Takes,94,77,"","203,399",0
Ed Sheeran - 2step,69,10,"","203,252",0
Fenerin Çocukları - Ne Sevmek Ne Sevilmek-Fenerbahçe,--,341,"","203,173",0
LiSA - Akeboshi,111,34,"","203,109",0
Kylie Minogue - Get Outta My Way,18,72,"","203,084",0
Selena Gomez - Look At Her Now,29,2,(x2),"203,071",0
Kelly Clarkson - People Like Us,5,82,"","203,035",0
B Praak - Teri Mitti,--,287,"","203,017",0
Kanye West - All Day,19,9,"","202,972",0
宇多田ヒカル - あなた,58,121,"","202,914",0
Preston Pablo & Banx & Ranx - Flowers Need Rain,--,234,"","202,895",0
Il Volo - Grande amore,11,21,"","202,829",0
Joseph Vincent - Can't Take My Eyes Off You,--,267,"","202,824",35
De Mthuda - John Wick,--,290,"","202,821",0
Shania Twain - Man I Feel Like a Woman,10,62,"","202,815",0
Ed Sheeran - Best Part of Me,26,7,"","202,790",0
Tulus - Hati-Hati di Jalan,--,207,"","202,691",0
Charli XCX - After the Afterparty,23,48,"","202,669",0
Florence + The Machine - Hunger,71,12,"","202,577",0
Rita Ora - Body on Me,27,42,"","202,461",0
Anselmo Ralph - Nao me tocas,--,399,"","202,293",0
Kodaline - High Hopes,--,164,"","202,288",63
Vunk & Antonia - Pleaca,--,379,"","202,214",0
EXO - Love Shot,37,2,(x1),"202,149",0
Jorge & Mateus - Logo Eu,--,255,"","202,106",0
Julion Alvarez y Su Norteño Banda - Y Así Fue,--,285,"","201,931",0
Leony - Holding On,80,72,"","201,921",0
Leningrad - Экспонат,--,188,"","201,872",0
BTS & Megan Thee Stallion - Butter,29,1,(x2),"201,794",0
Juan Magan - Bailando por Ahi,--,184,"","201,702",0
Erik Og Kriss - Etter Regnet,--,190,"","201,679",69
Gera MX & Christian Nodal - Botella Tras Botella,7,74,"","201,621",0
"AP Dhillon, Gurinder Gill & Intense - Excuses",--,259,"","201,550",0
Agust D - Haegeum,18,1,(x3),"201,502",4
Slimane - La recette,46,82,"","201,495",0
Icehouse - Great Southern Land,20,105,"","201,484",0
Disclosure - White Noise,5,93,"","201,482",0
SEREBRO - Mi Mi Mi,--,157,"","201,452",0
Kendji Girac & Soprano - No Me Mirès Màs,--,134,"","201,437",0
El Fantasma & Los Dos Carnales - Cabrón y Vago,--,325,"","201,424",0
Антон Токарев - Седьмой лепесток,--,353,"","201,370",65
Lyn - My Destiny,--,177,"","201,316",31
Ellie Goulding - Figure 8,--,117,"","201,294",0
Pablo Alborán - Dónde está el amor,1,100,"","201,251",10
Mahmood & BLANCO - Brividi,59,13,"","201,227",0
Ricky Martin - Disparo al Corazón,1,98,"","201,203",60
BIGBANG - Still Life,44,1,(x2),"201,155",42
Plastic Bertrand - Ça plane pour moi,6,151,"","201,125",0
MIKA - Underwater,9,77,"","201,103",0
Boef - Habiba,--,130,"","200,999",0
Morgan Evans - Kiss Somebody,5,107,"","200,902",0
Simone & Simaria & Anitta - Loka,--,238,"","200,837",0
K.Will - Descendants of the Sun,22,74,"","200,799",0
AJ Tracey - Ladbroke Grove,67,139,"","200,725",0
Michael Bublé - White Christmas,23,47,"","200,635",0
Lost Frequencies - Rise,88,55,"","200,632",0
Ozuna - Vaina Loca,71,111,"","200,630",0
Djämes Braun - Fugle,--,282,"","200,592",0
Little Glee Monster - 世界はあなたに笑いかけている,46,137,"","200,563",0
Sam Hunt - House Party,--,176,"","200,470",0
Skrillex - Kyoto,4,89,"","200,469",0
Katy Perry - Smile,65,4,"","200,413",0
Ismail Mubarak - Shoog,--,793,"","200,392",47
TWICE - LIKEY,32,18,"","200,242",0
Busta 929 & Mpura - Umsebenzi Wethu,--,235,"","200,236",0
Lost Frequencies - What Is Love 2016,31,58,"","200,223",0
The Barden Bellas - Bellas Finals: Price Tag / Don’t You,--,118,"","200,174",0
Mumford & Sons - Guiding Light,61,22,"","200,141",0
Buddy Castle - The Cuppycake Song,2,170,"","200,136",0
Hilltop Hoods - Exit Sign,65,120,"","200,128",0
Becky Hill & Chase & Status - Disconnect,99,70,"","200,071",174
Robin Schulz & Felix Jaehn - One More Time,87,62,"","200,060",0
Fleetwood Mac - Landslide,8,118,"","200,026",72
Fred again.. & Swedish House Mafia - Turn On The Lights again..,94,39,"","200,008",49
Juan Magan - Mal de Amores,--,148,"","199,869",0
GOT7 - Let Me,--,305,"","199,861",0
Snelle - Smoorverliefd,76,108,"","199,805",0
Zhang Zhe Han - Chase,20,1,(x3),"199,784",0
Jessica Sanchez - Tonight,--,139,"","199,765",0
Blake Shelton - Honey Bee,--,107,"","199,755",0
Parchís - Cumpleaños Feliz,--,317,"","199,713",0
Gwen Stefani - You Make It Feel Like Christmas,77,82,"","199,712",0
The 1975 - Chocolate,--,163,"","199,629",0
Carrie Underwood - The Champion,73,57,"","199,600",0
Käärijä - Cha Cha Cha,32,3,(x1),"199,595",65
Klangkarussell - Home,--,228,"","199,575",0
Modà - Arriverà,6,82,"","199,535",0
Rauf & Faik - Детство,--,240,"","199,510",0
BTS - Lights,27,2,(x1),"199,500",0
Niska - Réseaux,1,98,"","199,452",0
Black Coffee & David Guetta - Drive,6,142,"","199,443",0
Billy Joel - Turn the Lights Back On,42,3,(x1),"199,368",232
Wanda - Bologna,--,255,"","199,281",0
Queen - Who Wants to Live Forever,28,69,"","199,252",0
"Dimitri Vegas, Martin Garrix & Like Mike - Tremor",1,96,"","199,183",0
Billie Eilish - Bellyache,11,116,"","199,133",0
Lucenzo - Vem Dançar Kuduro,--,110,"","199,122",0
Ankit Tiwari - Galliyan,--,376,"","199,104",0
Frank Sinatra - Let It Snow Let It Snow Let It Snow,14,69,"","199,104",0
Bronski Beat - Smalltown Boy,33,36,"","199,023",800
PUBLIC - Make You Mine,43,113,"","198,960",0
Yura Yunita - Cinta Dan Rahasia,--,414,"","198,959",0
"CNCO, Meghan Trainor & Sean Paul - Hey DJ",68,104,"","198,939",0
Kane Brown - Like I Love Country Music,111,38,"","198,874",0
Panic! At the Disco - Into the Unknown,61,24,"","198,787",0
DJ Antoine - Holiday,19,76,"","198,741",0
Michael Jackson - They Don't Care About Us,--,269,"","198,664",0
Siti Badriah - Lagi Syantik,12,166,"","198,657",0
Louane - On était beau,3,85,"","198,629",0
SEKAI NO OWARI - The Peak,93,52,"","198,625",318
Brodka - Varsovie,--,403,"","198,589",0
IVE - After LIKE,55,4,"","198,491",0
"Fedez, Tananai & Mara Sattei - LA DOLCE VITA",88,35,"","198,476",0
Roberto Carlos - Esse Cara Sou Eu,--,178,"","198,459",77
どうぶつビスケッツ×PPP - Youkoso Jyapariparkhe,--,126,"","198,327",0
Stromae - Ta fête,--,154,"","198,323",0
Bruce Springsteen - Nightshift,49,11,"","198,305",0
BTS - Telepathy,27,6,"","198,296",0
Mark Forster & Vize - Bist du Okay,75,47,"","198,257",0
Katy Perry - Harleys In Hawaii,22,4,"","198,239",0
Chipmunk - Champion,32,79,"","198,200",0
Six60 - White Lines,--,296,"","198,185",0
WANIMA - やってみよう,2,172,"","198,154",0
Boss AC - Sexta-Feira,--,364,"","198,097",0
Grupo Frontera & Bad Bunny - un x100to,40,40,"","198,089",0
The Gift - Primavera,--,440,"","198,018",0
Mot - Капкан,--,175,"","197,951",0
Tal - Le sens de la vie,--,133,"","197,919",0
Aime Simone - Shining Light,22,89,"","197,918",0
Tommy Richman - MILLION DOLLAR BABY,40,13,"","197,864","6,617"
David Bowie - Where Are We Now,20,6,"","197,721",0
Sel - Uzmerkiu Akis,--,1193,"","197,718",0
AKB48 - フライングゲット,--,197,"","197,524",0
Jason Aldean - Drowns the Whiskey,85,124,"","197,514",0
DMX - X Gon' Give It to Ya,26,11,"","197,411",0
Ana Mena - Música Ligera,1,183,"","197,291",0
Birds Of Tokyo - Lanterns,10,109,"","197,279",0
TK from 凛として時雨 - unravel,--,211,"","197,141",0
Ben L'Oncle Soul - Seven Nation Army,8,77,"","197,092",0
P!NK - Today's the Day,18,28,"","197,089",0
İkiye On Kala - Kafamda Kentsel Dönüşümler,--,286,"","197,047",0
Lorenz Büffel - Johnny Däpp,5,91,"","197,020",0
LEA & Cyril - Immer wenn wir uns sehn,54,105,"","196,878",0
Don Omar & Lucenzo - Danza Kuduro,18,37,"","196,852",0
Tom Petty - Free Fallin',17,12,"","196,789",0
Baby K - Voglio ballare con te,--,116,"","196,770",0
Imagine Dragons - Zero,29,9,"","196,686",0
SHAMAN - Я РУССКИЙ,--,270,"","196,637",293
Daddy Yankee - Pasarela,--,127,"","196,618",0
Diego Miranda & Liliana - Ibiza For Dreams,--,228,"","196,442",0
Hunter Hayes - I Want Crazy,3,79,"","196,160",0
Tegan and Sara - Everything Is AWESOME,16,77,"","196,119",0
Lil Tecca - Ransom,73,52,"","195,969",0
Medina - For Altid,17,73,"","195,905",0
Marco Mengoni - Guerriero,--,203,"","195,890",0
David Bowie - Space Oddity,10,8,"","195,888",0
Berlin - Take My Breath Away,23,27,"","195,862",0
Grand Corps Malade - Mesdames,47,90,"","195,861",0
Masaki Suda - Niji,35,109,"","195,785",0
Taylor Swift - Christmas Tree Farm,53,3,(x1),"195,765",0
Elton John - Step Into Christmas,28,99,"","195,733",0
DJ Snake - Magenta Riddim,38,48,"","195,710",0
David Bisbal - Hasta el Final,--,207,"","195,704",0
Simple Minds - Don't You,16,81,"","195,701",0
Dargen D'Amico - Dove Si Balla,28,78,"","195,652",0
The Script - Six Degrees of Separation,2,88,"","195,598",0
Major Lazer - Particula,--,196,"","195,571",59
Quimby - Most Múlik Pontosan,--,458,"","195,552",29
AlunaGeorge - I'm in Control,7,86,"","195,458",0
Daddy Yankee - Shaky Shaky,--,122,"","195,433",0
Kelly Clarkson - What Doesn't Kill You,--,128,"","195,342",37
Alicia Keys - Empire State of Mind,--,122,"","195,335",0
Matchbox Twenty - She's So Mean,8,82,"","195,294",0
Ingrid Andress - More Hearts Than Mine,6,141,"","195,288",0
Metallica - One,--,268,"","195,109",0
Mylène Farmer - Oui mais. . . Non,36,70,"","195,076",0
Juanes - La Camisa Negra,--,210,"","194,984",0
Outasight - Tonight Is the Night,--,148,"","194,921",0
Seiler und Speer - Herr Inspektor,1,193,"","194,904",0
Tiê - A Noite,--,283,"","194,896",41
Muse - Undisclosed Desires,--,106,"","194,825",0
Francesco Gabbani - Occidentali's Karma,8,42,"","194,770",0
Wheatus - Teenage Dirtbag,1,119,"","194,770",0
Iggy Azalea - Team,38,19,"","194,669",0
J-AX & Fedez - Vorrei ma non posto,--,170,"","194,621",0
Stooshe - Black Heart,--,103,"","194,609",0
Classified - Inner Ninja,--,191,"","194,587",0
Amanda - Blau,--,123,"","194,529",0
Red Velvet - Bad Boy,45,24,"","194,512",0
Frank Sinatra - Jingle Bells,39,54,"","194,371",0
阿冗 - 你的答案,--,277,"","194,344",0
Polina Gagarina - Кукушка,--,250,"","194,321",0
Blas Cantó - Él No Soy Yo,--,276,"","194,213",0
Soprano - Roule,1,162,"","194,203",40
Momoiro Clover - Ikuzekaitousyouzyo,--,281,"","194,116",0
Jutty Ranx - I See You,--,114,"","194,096",0
Jinny Ng - Love Is Not Easy,--,196,"","194,053",58
Marisa Monte - Depois,--,237,"","193,912",0
ClockClock - Someone Else,78,44,"","193,836",0
Foster the People - Sit Next to Me,28,167,"","193,829",0
Marc Anthony - A Quién Quiero Mentirle,--,473,"","193,725",41
KARA - ジェットコースターラブ,--,164,"","193,623",0
BLANCO & Sfera Ebbasta - MI FAI IMPAZZIRE,18,149,"","193,572",0
Nick Jonas - Chains,--,102,"","193,444",0
PNAU - Go Bang,52,127,"","193,437",0
Dua Lipa - Illusion,54,5,"","193,387","1,413"
Guns N' Roses - Welcome to the Jungle,5,115,"","193,340",0
Maluma - Sobrio,73,38,"","193,311",0
Che'Nelle - Happiness,--,138,"","193,284",0
Václav Neckář & UMAKART - Pulnoční,--,285,"","193,277",0
The Doorbeen - Lamberghini,--,241,"","193,255",0
Ezhel - Geceler,--,365,"","193,189",0
Marc Anthony - Que Precio Tiene el Cielo,--,469,"","193,167",0
Camila - Mientes,--,198,"","193,140",0
Shawn Mendes - Something Big,8,13,"","193,119",0
Men at Work - Down Under,3,112,"","193,097",86
西野 カナ - もしも運命の人がいるのなら,--,196,"","193,053",0
Foo Fighters - Rope,35,30,"","192,938",0
Баста & Zivert - неболей,--,270,"","192,927",0
Luke Bryan - Kick the Dust Up,--,120,"","192,917",0
Nano - Hold On,46,93,"","192,914",0
Les Cowboys Fringants - L'Amérique pleure,2,111,"","192,895",0
Basto - Again and Again,--,139,"","192,881",0
Drake - 0 To 100 / The Catch Up,--,101,"","192,860",0
j-hope - MORE,22,1,(x3),"192,852",0
Cocktail - คู่ชีวิต,--,390,"","192,827",0
Santiago Cruz - Desde Lejos,--,304,"","192,820",116
MC Hammer - U Can't Touch This,--,207,"","192,760",0
Holograf - Cat de Departe,--,419,"","192,714",0
Selah Sue - Alone,--,117,"","192,697",0
Logic & Rag'n'Bone Man - Broken People,41,35,"","192,652",0
LiSA - ADAMAS,70,74,"","192,627",0
Robbie Williams - Feel,20,75,"","192,607",0
Vinni - Godmorgen Norge,--,268,"","192,389",0
The Vamps & Matoma - All Night,7,41,"","192,365",0
Kyla La Grange - Cut Your Teeth,--,144,"","192,357",0
Don Patricio - Contando Lunares,--,216,"","192,345",0
OneRepublic - Let's Hurt Tonight,9,71,"","192,245",0
Aretha Franklin - I Say a Little Prayer,18,2,(x1),"192,224",0
Martin Solveig - Do It Right,9,56,"","192,110",0
Kelly Clarkson - Because of You,--,173,"","192,104",0
Hoodie Allen - All About It,22,76,"","192,098",0
Dan Wilson - Breathless,--,205,"","192,083",0
