Artist and Title,Wks,T10,Pk,(x?),PkStreams,Total
Justin Bieber - Get Used To It,2,"",65,"","40,569","59,001"
Lil Peep - Beamer Boy,1,"",99,"","58,890","58,890"
Kendrick Lamar - GOD.,1,"",68,"","58,875","58,875"
Red Hot Chili Peppers - We Turn Red,2,"",75,"","37,454","58,850"
Red Hot Chili Peppers - Snow (Hey Oh),3,"",155,"","20,234","58,787"
White 2115 - Sen,1,"",196,"","58,708","58,708"
KIDS SEE GHOSTS - Freeee (Ghost Town Pt. 2),1,"",181,"","58,611","58,611"
Red Hot Chili Peppers - The Longest Wave,2,"",77,"","36,987","58,546"
John Mayer - Your Body Is a Wonderland,14,"",171,"","9,074","58,522"
BTS - Intro: Singularity,1,"",174,"","58,520","58,520"
The Jackson 5 - I Want You Back,8,"",107,"","37,812","58,470"
"Rich Homie Quan - Flex (Ooh, Ooh, Ooh)",6,"",91,"","21,296","58,469"
Post Malone - Zack And Codeine,1,"",166,"","58,417","58,417"
Becky G - Can't Stop Dancin',5,"",128,"","14,193","58,244"
Arcade Fire - Reflektor,5,"",40,"","12,260","58,210"
Ed Sheeran - Perfect Symphony (Ed Sheeran & Andrea Bocelli),1,"",164,"","58,171","58,171"
Lady Gaga - Dancin' In Circles,2,"",89,"","37,067","58,142"
Bonobo - Kerala,2,"",126,"","36,412","58,111"
Bob Dylan - Must Be Santa,2,"",178,"","30,892","58,058"
Britney Spears - Pretty Girls,7,"",109,"","15,516","58,012"
Justin Bieber - We Are,2,"",67,"","39,769","57,933"
Bag Raiders - Shooting Stars,2,"",175,"","29,349","57,927"
"Emerson, Lake & Palmer - I Believe In Father Christmas",2,"",182,"","30,591","57,780"
Rihanna - Stay,9,"",119,"","12,305","57,716"
Raz Dwa Trzy - Pod Niebem,1,"",166,"","57,669","57,669"
5 Seconds of Summer - Woke Up In Japan,1,"",193,"","57,563","57,563"
Mark Ronson - Uptown Funk - Trinidad James Remix,2,"",29,"","45,279","57,499"
Eleni Foureira - Fuego,1,"",174,"","57,492","57,492"
Travis Scott - HOUSTONFORNICATION,1,"",198,"","57,417","57,417"
Jason Mraz - Winter Wonderland,3,"",85,"","22,740","57,399"
Fetty Wap - My Way,4,"",103,"","16,724","57,303"
Maroon 5 - Happy Christmas (War Is Over),3,"",114,"","27,274","57,299"
Bing Crosby - The Little Drummer Boy,1,"",169,"","57,197","57,197"
Guzior - Kevlar,1,"",193,"","57,086","57,086"
Oh Wonder - Technicolour Beat,4,"",168,"","14,926","57,053"
James Bay - Wild Love,1,"",151,"","57,043","57,043"
Lady Gaga - John Wayne,2,"",93,"","36,338","56,960"
Justin Bieber - All I Want For Christmas Is You (SuperFestive!) Duet with Mariah Carey,2,"",129,"","28,907","56,925"
Bobby Helms - Jingle Bell Rock,3,"",72,"","24,858","56,851"
Lady Gaga - Diamond Heart,2,"",91,"","36,928","56,840"
O.S.T.R. - Ot Tak Po Prostu,1,"",159,"","56,832","56,832"
Black Eyed Peas - I Gotta Feeling - Edit,1,"",147,"","56,762","56,762"
5 Seconds of Summer - Monster Among Men,1,"",197,"","56,746","56,746"
Alice Merton - Lash Out,1,"",164,"","56,716","56,716"
John Denver - Rudolph the Red Nosed Reindeer,2,"",191,"","29,741","56,621"
Asaf Avidan & the Mojos - One Day / Reckoning Song (Wankelmut Remix) [Radio Edit],5,"",27,"","11,672","56,555"
Niall Horan - On The Loose,1,"",87,"","56,514","56,514"
Red Hot Chili Peppers - Otherside,3,"",159,"","19,502","56,478"
Taco Hemingway - Ślepe Sumy,2,"",139,"","30,556","56,451"
Justin Timberlake - Higher Higher,1,"",148,"","56,436","56,436"
Maanam - Lipstick On The Glass,1,"",195,"","56,421","56,421"
Podulka - Ludzkim Glosem,1,"",172,"","56,380","56,380"
Florence + The Machine - Dog Days Are Over,2,"",177,"","53,358","56,282"
KęKę - Idzie wiosna,1,"",182,"","56,083","56,083"
Lady Gaga - Joanne,2,"",95,"","35,574","56,046"
David Bowie - Life On Mars? - 1999 Remastered Version,2,"",59,"","37,180","56,025"
Kings of Leon - WALLS,2,"",107,"","30,766","55,883"
Lauv - Superhero,1,"",197,"","55,858","55,858"
Rod Stewart - Have Yourself A Merry Little Christmas,2,"",75,"","37,968","55,793"
Rasmentalism - Tango,1,"",161,"","55,722","55,722"
Martin Solveig - Do It Right,3,"",161,"","19,840","55,706"
Ariana Grande - Leave Me Lonely,2,"",78,"","34,285","55,627"
J. Cole - KOD,1,"",185,"","55,487","55,487"
Yello - Jingle Bells - Single Version,1,"",177,"","55,482","55,482"
Niall Horan - Mirrors,1,"",91,"","55,444","55,444"
Coldplay - Fix You,10,"",164,"","12,448","55,437"
Robin Schulz - Yellow,4,"",156,"","14,637","55,429"
Lady Pank - Miejsce przy stole,1,"",178,"","55,397","55,397"
Red Hot Chili Peppers - Sick Love,2,"",82,"","35,028","55,138"
Kanye West - All Day,5,"",86,"","19,053","54,659"
Jessie J - Man With The Bag,2,"",83,"","36,397","54,636"
Coldplay - Miracles (Someone Special),1,"",83,"","54,528","54,528"
Kendrick Lamar - DUCKWORTH.,1,"",72,"","54,482","54,482"
PlanBe - Freestyle,1,"",165,"","54,476","54,476"
Dawid Podsiadło - I'm Searching,5,"",39,"","12,594","54,319"
Muse - Mercy,7,"",93,"","21,410","54,279"
Troye Sivan - Bloom,1,"",169,"","54,216","54,216"
6ix9ine - BEBE,1,"",196,"","54,145","54,145"
Lorde - Yellow Flicker Beat,3,"",92,"","30,065","54,043"
Sitek - Chcemy Byc Wyzej,2,"",110,"","29,006","54,040"
MIKOLAS - Lie to Me,1,"",198,"","53,984","53,984"
One Direction - One Way or Another (Teenage Kicks),5,"",29,"","11,030","53,980"
Shaggy - I Need Your Love,6,"",139,"","13,879","53,843"
One Direction - Home,3,"",74,"","24,113","53,812"
Duck Sauce - Barbra Streisand,1,"",162,"","53,728","53,728"
The Script - Hall of Fame,5,"",31,"","11,239","53,723"
Sufjan Stevens - Mystery of Love,1,"",181,"","53,715","53,715"
Ariana Grande - Moonlight,2,"",76,"","34,672","53,712"
Straight No Chaser - Text Me Merry Christmas,3,"",108,"","22,265","53,629"
Lana Del Rey - Beautiful People Beautiful Problems,1,"",101,"","53,445","53,445"
Lady Gaga - Hey Girl,2,"",102,"","33,316","53,205"
Red Hot Chili Peppers - Go Robot,2,"",85,"","33,839","53,173"
Post Malone - Otherside,1,"",191,"","53,132","53,132"
Rihanna - Same Ol’ Mistakes,3,"",139,"","18,209","53,128"
Bing Crosby - White Christmas,1,"",62,"","53,085","53,085"
Florence + The Machine - Third Eye,4,"",126,"","19,574","53,042"
Niall Horan - Flicker,1,"",98,"","52,941","52,941"
Vince Staples - Opps,1,"",167,"","52,938","52,938"
Jeremih - Tonight Belongs To U!,7,"",89,"","17,333","52,908"
Taco Hemingway - Żywot,2,"",157,"","28,131","52,811"
Ellie Goulding - Lost And Found,3,"",92,"","21,222","52,693"
Justin Timberlake - Midnight Summer Jam,1,"",171,"","52,688","52,688"
Dwa Sławy - To brzmi jak,1,"",164,"","52,630","52,630"
A-Trak - We All Fall Down,4,"",153,"","14,718","52,490"
Eminem - Like Home,1,"",195,"","52,489","52,489"
5 Seconds of Summer - What I Like About You - Studio Mix,4,"",129,"","15,148","52,473"
Ariana Grande - Touch It,2,"",81,"","32,290","52,462"
Bahari - Wild Ones,7,"",164,"","12,888","52,446"
Camila Cabello - All These Years,1,"",168,"","52,360","52,360"
KęKę - Troski,2,"",100,"","31,252","52,357"
will.i.am - #thatPOWER,5,"",34,"","12,638","52,225"
James Blunt - When I Find Love Again,4,"",141,"","14,722","52,217"
MICAR - Brothers In Arms,3,"",164,"","18,603","52,193"
"Rihanna - Yeah, I Said It",3,"",143,"","18,117","52,091"
Lana Del Rey - Coachella - Woodstock In My Mind,1,"",106,"","52,016","52,016"
Lao Che - Wojenka,6,"",88,"","18,961","51,937"
Iggy Azalea - Heavy Crown,7,"",151,"","9,765","51,848"
Big Sean - One Man Can Change The World,3,"",97,"","20,302","51,555"
Justin Bieber - The Christmas Song (Chestnuts Roasting On An Open Fire),2,"",91,"","33,902","51,433"
Imagine Dragons - Dancing In The Dark,1,"",110,"","51,412","51,412"
Rasmentalism - Moment,1,"",187,"","51,403","51,403"
Katy Perry - Hey Hey Hey,1,"",90,"","51,360","51,360"
Rihanna - Woo,3,"",146,"","18,006","51,356"
Daddy Yankee - Dura,1,"",185,"","51,203","51,203"
KęKę - Nie Mogło Się Udać,2,"",108,"","30,072","51,060"
Priory - Weekend,4,"",151,"","13,074","51,050"
"Amy Winehouse - Valerie - Live At BBC Radio 1 Live Lounge, London / 2007",4,"",140,"","13,584","50,987"
Kortez - We dwoje,1,"",117,"","50,982","50,982"
Justin Timberlake - Morning Light,1,"",181,"","50,976","50,976"
Margaret - Smak radości,6,"",97,"","17,227","50,884"
Jason French - You Just Want My Money,4,"",156,"","13,196","50,822"
Popek / Matheo - Jestem Królem,3,"",149,"","17,863","50,686"
Whethan - High (& Dua Lipa),1,"",184,"","50,663","50,663"
Popek / Matheo - Wiara Czyni Cuda feat. Borixon,3,"",138,"","18,751","50,658"
Paluch - Głód,1,"",142,"","50,641","50,641"
O.S.T.R. - Szczęścia Milimetr,1,"",196,"","50,447","50,447"
2K - Rick and Morty,1,"",196,"","50,394","50,394"
Flume - Hyperreal,1,"",179,"","50,374","50,374"
Era Istrefi - Bonbon,3,"",147,"","18,121","50,295"
Camila Cabello - Consequences,1,"",181,"","50,230","50,230"
PSY - DADDY ft. CL of 2NE1,3,"",143,"","19,431","50,212"
Beyoncé - Pretty Hurts,4,"",135,"","13,524","50,203"
Malik Montana - Lassie Wróć,1,"",186,"","50,158","50,158"
LMFAO - Party Rock Anthem,1,"",181,"","50,017","50,017"
JIMIN - Puss (Prod. by Rhymer),6,"",96,"","19,515","49,934"
Żabson - To ziomal,1,"",192,"","49,916","49,916"
Lorde - Supercut,1,"",109,"","49,872","49,872"
Niall Horan - Seeing Blind,1,"",109,"","49,864","49,864"
Kanye West - Pt. 2,2,"",79,"","26,388","49,780"
Lorde - The Louvre,1,"",110,"","49,728","49,728"
DJ Khaled - Gold Slugs,3,"",115,"","18,529","49,635"
The Neighbourhood - Scary Love,1,"",200,"","49,627","49,627"
Rihanna - Higher,3,"",166,"","16,955","49,589"
KęKę - Smutek,2,"",114,"","28,533","49,566"
Sia - Helium (Sia vs. David Guetta & Afrojack),1,"",199,"","49,529","49,529"
Britney Spears - Toxic,1,"",186,"","49,519","49,519"
Sam Smith - Say It First,1,"",124,"","49,466","49,466"
Paluch - Krótka Piłka,1,"",151,"","49,203","49,203"
Justin Bieber - Trust,2,"",81,"","34,028","49,093"
JAY-Z - Numb / Encore,1,"",111,"","48,995","48,995"
Linkin Park - One Step Closer,1,"",112,"","48,820","48,820"
Blur - Song 2,6,"",45,"","8,917","48,749"
Bishop Briggs - Never Tear Us Apart,1,"",198,"","48,575","48,575"
Lana Del Rey - God Bless America - And All The Beautiful Women In It,1,"",114,"","48,569","48,569"
Danny Elfman - Ana And Christian,3,"",87,"","22,325","48,513"
Beck - Dreams,5,"",113,"","17,582","48,498"
Kendrick Lamar - The Heart Part 4,1,"",86,"","48,454","48,454"
The xx - Performance,1,"",86,"","48,355","48,355"
Sarius - To co chcesz,1,"",193,"","48,347","48,347"
Lana Del Rey - Video Games - Remastered,7,"",162,"","11,910","48,322"
Bee Gees - Stayin' Alive,1,"",196,"","48,168","48,168"
Maroon 5 - Feelings,3,"",132,"","16,643","48,106"
The xx - Replica,1,"",87,"","48,075","48,075"
Sergey Lazarev - You Are The Only One - Eurovision 2016 - Russia,2,"",91,"","30,190","48,059"
BØRNS - God Save Our Young Blood,1,"",194,"","47,941","47,941"
Otsochodzi - Folder,1,"",159,"","47,931","47,931"
Rihanna - Never Ending,3,"",172,"","16,534","47,858"
Justin Bieber - Backpack,3,"",104,"","16,772","47,768"
21 Savage - Ghostface Killers,1,"",132,"","47,736","47,736"
Beyoncé - XO,3,"",48,"","19,787","47,557"
Białas - Ale ja nie,1,"",200,"","47,493","47,493"
Otsochodzi - Nienawidzą,1,"",163,"","47,489","47,489"
Justin Bieber - All In It,2,"",83,"","32,683","47,447"
5 Seconds of Summer - Hey Everybody!,3,"",127,"","16,979","47,336"
Fetty Wap - RGF Island,3,"",87,"","21,100","47,332"
James Brown & The Famous Flames - I Got You (I Feel Good),1,"",199,"","47,298","47,298"
Gimpson - Niepowstrzymany,2,"",107,"","27,091","47,270"
Lana Del Rey - Freak,2,"",62,"","29,908","47,240"
David Guetta - Yesterday,3,"",111,"","16,478","47,204"
O.S.T.R. - Życie Po Śmierci,3,"",166,"","16,557","47,180"
Lana Del Rey - When The World Was At War We Kept Dancing,1,"",120,"","47,066","47,066"
Tritonal - Untouchable,4,"",93,"","17,264","47,050"
Loïc Nottet - Rhythm Inside,3,"",55,"","24,927","46,986"
Kortez - Film przed snem,1,"",137,"","46,770","46,770"
Kat Dahlia - I Think I'm In Love,4,"",176,"","12,578","46,753"
Lana Del Rey - Heroin,1,"",121,"","46,665","46,665"
Ariana Grande - Bad Decisions,2,"",95,"","29,303","46,539"
David Bowie - Space Oddity - 2009 Remastered Version,2,"",70,"","31,416","46,493"
Gang Albanii - Muzyka,6,"",153,"","11,707","46,486"
Foals - What Went Down,5,"",125,"","15,969","46,239"
Tom Odell - Magnetised,2,"",109,"","23,100","46,190"
Green Day - Bang Bang,2,"",124,"","25,015","46,177"
Michael Bolton - White Christmas,2,"",133,"","30,709","46,101"
Drake - Hype,2,"",107,"","27,315","45,957"
Chuck Berry - Run Rudolph Run - Single Version,2,"",123,"","29,050","45,900"
Katy Perry - Firework,12,"",171,"","9,603","45,784"
Otsochodzi - PLS (Design),1,"",177,"","45,651","45,651"
Dami Im - Sound of Silence,2,"",94,"","28,476","45,523"
The Neighbourhood - The Beach,3,"",133,"","16,153","45,455"
Metallica - Confusion,1,"",69,"","45,358","45,358"
Lana Del Rey - Tomorrow Never Came,1,"",128,"","45,301","45,301"
LÉON - Tired of Talking,3,"",164,"","16,712","45,289"
Ariana Grande - Thinking Bout You,2,"",99,"","28,196","45,284"
Taylor Swift - Call It What You Want,1,"",151,"","45,221","45,221"
Lil Peep - Problems,1,"",163,"","44,954","44,954"
Niall Horan - Paper Houses,1,"",128,"","44,878","44,878"
Łona I Webber - Nie Pogadasz,2,"",84,"","27,228","44,722"
Linkin Park - Bleed It Out,1,"",132,"","44,640","44,640"
KęKę - Presja,2,"",130,"","25,679","44,557"
Lil Peep - Avoid,1,"",167,"","44,535","44,535"
Bruno Mars - Just the Way You Are,8,"",145,"","10,415","44,457"
Ariana Grande - Sometimes,2,"",105,"","27,793","44,344"
Krewella - Somewhere to Run,4,"",120,"","13,945","44,142"
Adele - Chasing Pavements,3,"",152,"","15,015","44,112"
Sofía Reyes - Muevelo,3,"",121,"","15,748","43,905"
Birdy - Tee Shirt,12,"",178,"","7,376","43,773"
Paluch - Biohazard,1,"",188,"","43,692","43,692"
DJ Khaled - To the Max,1,"",120,"","43,619","43,619"
The Chainsmokers - Honest,1,"",94,"","43,574","43,574"
Sam Smith - HIM,1,"",166,"","43,486","43,486"
Bonobo - Break Apart,1,"",98,"","43,430","43,430"
U2 - Song For Someone,3,"",140,"","15,693","43,400"
Kortez - Nic tu po mnie,1,"",168,"","43,286","43,286"
Omarion - I'm Up,3,"",150,"","14,904","43,186"
Curly Heads - Ruby Dress Skinny Dog,2,"",78,"","22,637","43,177"
The xx - Brave For You,1,"",101,"","43,053","43,053"
Yugopolis - Sługi Za Szlugi,2,"",56,"","28,185","42,950"
David Bowie - 'Tis a Pity She Was a Whore,1,"",54,"","42,873","42,873"
Dawid Podsiadło - Bridge,4,"",41,"","11,921","42,844"
JOWST - Grab the Moment,1,"",114,"","42,788","42,788"
Xxanaxx - Kly,1,"",178,"","42,773","42,773"
Starley - Call On Me - Ryan Riback Radio Edit,1,"",94,"","42,690","42,690"
Linkin Park - Nobody Can Save Me,1,"",136,"","42,645","42,645"
Lost Frequencies - What Is Love 2016,2,"",170,"","21,838","42,618"
P!nk - Try,4,"",26,"","11,472","42,613"
Coldplay - Fun,2,"",90,"","27,100","42,607"
Anitta - Downtown,1,"",198,"","42,593","42,593"
Bonobo - No Reason,1,"",103,"","42,544","42,544"
Łona I Webber - Woodstock '89,2,"",91,"","25,889","42,540"
Sam Smith - Midnight Train,1,"",174,"","42,530","42,530"
Rihanna - What Now,4,"",45,"","11,027","42,377"
Leonard Cohen - You Want It Darker,1,"",68,"","42,228","42,228"
Linkin Park - BURN IT DOWN,1,"",139,"","42,209","42,209"
Sam Smith - No Peace,1,"",176,"","42,082","42,082"
Fisz Emade Tworzywo - Ślady,1,"",164,"","42,059","42,059"
Emeli Sandé - Hurts,2,"",151,"","23,114","42,027"
Bobby Shmurda - Hot N*gga,4,"",168,"","11,227","41,924"
Kortez - Dziwny sen,1,"",178,"","41,758","41,758"
Tove Lo - Influence,2,"",148,"","22,380","41,752"
Justin Bieber - Christmas Eve,2,"",130,"","27,942","41,667"
Jack & Jack - Like That,3,"",126,"","14,608","41,321"
Drake - Jorja Interlude,1,"",119,"","41,217","41,217"
Aloe Blacc - I Need a Dollar,6,"",187,"","12,165","41,205"
Dawid Podsiadło - Goodnight,2,"",96,"","23,449","41,181"
Bruno Mars - The Lazy Song,11,"",175,"","7,916","41,170"
"Sam Smith - Baby, You Make Me Crazy",1,"",186,"","41,077","41,077"
Miley Cyrus - Hands Of Love,3,"",159,"","14,749","41,040"
Gavin James - Nervous (The Ooh Song) - Mark McCabe Remix,2,"",174,"","20,881","40,859"
Lenny Kravitz - The Chamber,3,"",121,"","14,312","40,766"
Metallica - ManUNkind,1,"",82,"","40,730","40,730"
Łona I Webber - Nie Mam Pojęcia,2,"",97,"","25,042","40,705"
Robin Bengtsson - I Can´t Go On,1,"",119,"","40,674","40,674"
Lorde - Homemade Dynamite - REMIX,1,"",192,"","40,610","40,610"
Imagine Dragons - Gold,4,"",137,"","14,624","40,581"
Lana Del Rey - Change,1,"",144,"","40,537","40,537"
Florence + The Machine - Caught,4,"",127,"","17,135","40,486"
Rudimental - Feel the Love,4,"",39,"","11,042","40,470"
N.E.R.D - Lemon,1,"",187,"","40,441","40,441"
Cheat Codes - Feels Great,1,"",156,"","40,435","40,435"
ZAYN - wRoNg,1,"",56,"","40,411","40,411"
Filatov & Karas - Tell It To My Heart - Extended,2,"",153,"","21,625","40,407"
Dawid Podsiadło - No Part II,4,"",47,"","10,984","40,283"
Sitek - Chcemy Być Wyżej,2,"",169,"","20,961","40,174"
Lil Peep - Girls,1,"",197,"","40,050","40,050"
Fifth Harmony - He Like That,1,"",133,"","39,954","39,954"
Metallica - Spit Out The Bone,1,"",86,"","39,871","39,871"
Jack Johnson - Better Together,7,"",159,"","10,443","39,831"
Bastille - Fake It,2,"",155,"","21,229","39,678"
Curly Heads - Diadre,2,"",83,"","20,958","39,589"
Bonobo - Migration,1,"",114,"","39,339","39,339"
Muse - Dead Inside,4,"",102,"","20,042","39,309"
Major Lazer - Watch Out For This [Bumaye],6,"",129,"","13,889","39,268"
Shaggy - Only Love,3,"",140,"","14,944","39,141"
Niall Horan - Since We're Alone,1,"",161,"","39,136","39,136"
Lana Del Rey - Get Free,1,"",149,"","39,118","39,118"
Mahmut Orhan - Save Me,1,"",140,"","39,110","39,110"
Lorde - Writer In The Dark,1,"",152,"","39,077","39,077"
Rae Sremmurd - Perplexing Pegasus,1,"",141,"","39,077","39,077"
Agnieszka Chylińska - Mona Liza Twoich Snow,2,"",172,"","20,466","39,053"
Calvin Harris - Drinking from the Bottle,4,"",35,"","10,406","39,038"
Lorde - Sober II (Melodrama),1,"",157,"","38,681","38,681"
G-Eazy - The Plan,1,"",188,"","38,572","38,572"
Troye Sivan - WILD,2,"",141,"","21,431","38,565"
Lana Del Rey - Art Deco,2,"",75,"","24,123","38,489"
Steve Aoki - I Love It When You Cry (Moxoki),4,"",125,"","13,761","38,415"
The Neighbourhood - Sadderdaze,1,"",149,"","38,256","38,256"
Metallica - Here Comes Revenge,1,"",89,"","38,156","38,156"
Selena Gomez - Sober,2,"",71,"","25,308","38,142"
Cobra Starship - Never Been In Love,3,"",135,"","12,884","38,085"
Lorde - Hard Feelings/Loveless,1,"",161,"","38,065","38,065"
Tiësto - Red Lights,2,"",48,"","19,994","37,949"
Nicki Minaj - No Frauds,1,"",119,"","37,944","37,944"
Tabb And Sound`N`Grace - Dach,4,"",134,"","12,647","37,927"
The Weeknd - Real Life,2,"",76,"","21,696","37,925"
Olly Alexander (Years & Years) - Ties,3,"",48,"","15,758","37,713"
J. Cole - Immortal,1,"",103,"","37,699","37,699"
Michael Bublé - Silent Night,2,"",153,"","23,728","37,638"
Grimes - Medieval Warfare,2,"",181,"","19,092","37,476"
Donatan - Pelnia,4,"",91,"","18,865","37,430"
Nick Jonas - Find You,1,"",153,"","37,428","37,428"
Linkin Park - Invisible,1,"",164,"","37,410","37,410"
The xx - Test Me,1,"",122,"","37,404","37,404"
Linkin Park - Faint,1,"",165,"","37,324","37,324"
Jessie Ware - Alone,1,"",185,"","37,291","37,291"
David Bowie - Girl Loves Me,1,"",58,"","37,235","37,235"
Drake - KMT,1,"",133,"","37,209","37,209"
Daft Punk - Motherboard,3,"",35,"","14,274","37,123"
Linkin Park - Crawling,1,"",166,"","37,088","37,088"
Coldplay - Hypnotised,1,"",123,"","37,046","37,046"
Metallica - Murder One,1,"",98,"","37,045","37,045"
David Guetta - Light My Body Up,1,"",131,"","37,013","37,013"
Linkin Park - Somewhere I Belong,1,"",169,"","36,999","36,999"
Miquela - Not Mine,1,"",155,"","36,999","36,999"
Bruno Mars - Versace On The Floor (Bruno Mars vs. David Guetta),1,"",158,"","36,916","36,916"
iSHi - Push It,3,"",136,"","13,441","36,860"
Quebonafide - Luis Nazario de Lima,1,"",147,"","36,858","36,858"
Hozier - Jackie and Wilson,3,"",161,"","13,259","36,855"
blink-182 - Bored To Death,2,"",122,"","20,028","36,790"
Zbigniew Wodecki - Rzuć To Wszystko Co Złe,1,"",136,"","36,747","36,747"
The Neighbourhood - You Get Me So High,1,"",158,"","36,741","36,741"
Bring Me The Horizon - Follow You,2,"",80,"","21,965","36,654"
Ariana Grande - December,1,"",82,"","36,640","36,640"
Drake - Sacrifices,1,"",135,"","36,576","36,576"
Gorillaz - Momentz,1,"",121,"","36,561","36,561"
David Bowie - Sue (Or In a Season of Crime),1,"",61,"","36,557","36,557"
The Script - Rain,1,"",150,"","36,524","36,524"
"Hey - Prędko, prędzej",2,"",133,"","18,509","36,435"
Various Artists - Today's Top Hits Intro,5,"",161,"","13,610","36,328"
ZAYN - fOoL fOr YoU,1,"",57,"","36,255","36,255"
Ella Fitzgerald - Frosty The Snowman,1,"",84,"","36,173","36,173"
Linkin Park - Sharp Edges,1,"",178,"","35,932","35,932"
Kings of Leon - Reverend,1,"",87,"","35,846","35,846"
Ania Dąbrowska - Nieprawda,2,"",123,"","20,299","35,786"
Big Sean - Moves,1,"",134,"","35,770","35,770"
Halsey - Hold Me Down,4,"",95,"","13,709","35,717"
The Neighbourhood - 24/7,1,"",168,"","35,650","35,650"
Foo Fighters - Arrows,1,"",165,"","35,541","35,541"
Vigiland - UFO,3,"",191,"","12,087","35,383"
Kygo - Carry Me,2,"",172,"","17,969","35,324"
Metallica - Am I Savage?,1,"",104,"","35,246","35,246"
Niall Horan - Fire Away,1,"",192,"","35,165","35,165"
The Chainsmokers - Bloodstream,1,"",139,"","35,038","35,038"
ZAYN - dRuNk,1,"",58,"","35,007","35,007"
Matthew Koma - So F**kin' Romantic,2,"",94,"","17,754","34,968"
Rusted Root - Send Me On My Way,8,"",190,"","8,291","34,943"
League of Legends - Legends Never Die,1,"",173,"","34,941","34,941"
Niall Horan - On My Own,1,"",195,"","34,935","34,935"
Linkin Park - Sorry for Now,1,"",184,"","34,902","34,902"
Sia - Unstoppable,2,"",130,"","19,222","34,875"
Glades - Drive,2,"",163,"","17,422","34,840"
Depeche Mode - Going Backwards,1,"",148,"","34,827","34,827"
Lil Yachty - Better,1,"",155,"","34,729","34,729"
Curly Heads - Till You Got Me,2,"",97,"","17,451","34,707"
Kita Alexander - Plain Sight,2,"",174,"","17,821","34,689"
Kortez - Od dawna już wiem,2,"",151,"","18,623","34,642"
M.I.A. - Paper Planes,2,"",49,"","24,570","34,617"
Kid Ink - Ride Out,3,"",90,"","15,484","34,616"
Bovska - Kaktus,2,"",154,"","17,756","34,524"
Pharrell Williams - Marilyn Monroe,2,"",50,"","17,419","34,480"
The Beatles - Come Together - Remastered 2009,2,"",155,"","18,056","34,456"
alt-J - Deadcrush,1,"",161,"","34,302","34,302"
Travis Scott - Antidote,2,"",152,"","17,989","34,292"
Drake - Skepta Interlude,1,"",152,"","34,283","34,283"
FÄIS - Hey,2,"",166,"","17,535","34,270"
Slipknot - The Devil In I,3,"",125,"","13,664","34,259"
Kanye West - Waves,2,"",148,"","18,113","34,182"
The Platters - Christmas Time,2,"",103,"","19,531","34,163"
Linkin Park - CASTLE OF GLASS,1,"",195,"","34,156","34,156"
Mela Koteluk - Na Wroble,2,"",83,"","21,148","34,138"
Wankelmut - My Head Is A Jungle - MK Remix,3,"",141,"","12,797","34,087"
Lana Del Rey - Honeymoon,2,"",99,"","19,498","33,942"
Disclosure - Nocturnal,2,"",99,"","19,576","33,913"
Brodka - Mirror Mirror,1,"",74,"","33,883","33,883"
Kings of Leon - Around The World,1,"",92,"","33,867","33,867"
Kygo - It Ain’t Me,1,"",134,"","33,862","33,862"
Popek / Matheo - Każdy z Nas,2,"",158,"","17,208","33,832"
Shawn Mendes - Ruin,1,"",88,"","33,678","33,678"
Fergie - M.I.L.F. $,2,"",197,"","17,130","33,667"
The Weeknd - Prisoner,2,"",86,"","20,177","33,626"
Quebonafide - BDSM,1,"",199,"","33,617","33,617"
Białas - Jak Skepta,1,"",178,"","33,610","33,610"
Ed Sheeran - Shape of You,1,"",143,"","33,345","33,345"
Queens of the Stone Age - The Way You Used to Do,1,"",185,"","33,226","33,226"
J. Cole - For Whom The Bell Tolls,1,"",140,"","33,222","33,222"
Kanye West - Ultralight Beam,2,"",167,"","16,633","33,174"
Drake - Glow,1,"",166,"","33,108","33,108"
The Chainsmokers - Don't Say,1,"",154,"","33,055","33,055"
Soundgarden - Black Hole Sun,2,"",182,"","31,179","33,010"
Białas - How,1,"",184,"","32,903","32,903"
Imagine Dragons - Tiptoe,4,"",42,"","8,856","32,896"
David Bowie - Dollar Days,1,"",68,"","32,791","32,791"
J. Cole - Neighbors,1,"",145,"","32,727","32,727"
Macklemore - Ain't Gonna Die Tonight,1,"",191,"","32,676","32,676"
Dua Lipa - Lost In Your Light,1,"",150,"","32,676","32,676"
BTS - dimple,1,"",187,"","32,616","32,616"
Oh Wonder - Drive,2,"",186,"","16,372","32,568"
Męskie Granie Orkiestra 2017 - Nieboskłon,1,"",191,"","32,555","32,555"
Kelly Clarkson - Run Run Run,2,"",105,"","18,058","32,543"
ZHU - Automatic,2,"",116,"","17,584","32,522"
Pezet / Czarny HIFI - Co Jest ze Mną Nie Tak,2,"",178,"","16,344","32,447"
Zara Larsson - Uncover,2,"",172,"","16,765","32,430"
Bonobo - Outlier,1,"",153,"","32,398","32,398"
Disclosure - Jaded,2,"",96,"","20,182","32,244"
Gorillaz - Strobelite,1,"",151,"","32,165","32,165"
Burl Ives - A Holly Jolly Christmas,2,"",102,"","19,630","32,145"
Catey Shaw - Cuddle Up,2,"",104,"","19,424","32,069"
ZAYN - rEaR vIeW,1,"",63,"","32,040","32,040"
Kelly Clarkson - My Favorite Things,1,"",100,"","32,026","32,026"
PlanBe - Ona to ziomal,1,"",192,"","32,006","32,006"
Flo Rida - Once In A Lifetime,3,"",137,"","14,021","31,996"
