Artist and Title,Wks,T10,Pk,(x?),PkStreams,Total
Peso Pluma - BIPOLAR,1,"",126,"","9,397,984","9,397,984"
Ariana Grande - west side,1,"",66,"","9,397,167","9,397,167"
Noah Kahan - Northern Attitude,1,"",117,"","9,390,315","9,390,315"
Alejandro Sanz - Deja Que Te Bese,4,"",170,"","2,442,449","9,387,322"
Selena Gomez - Love On,1,"",142,"","9,386,776","9,386,776"
TINI - Oye,2,"",153,"","4,962,873","9,386,488"
A$AP Rocky - Bad Company,2,"",107,"","5,211,831","9,374,886"
BTS - 00:00 (Zero O’Clock),1,"",67,"","9,372,219","9,372,219"
Taylor Swift - Soon You’ll Get Better,1,"",57,"","9,363,501","9,363,501"
Becky G - Can't Stop Dancin',8,"",119,"","1,313,867","9,363,125"
Bayhan - Tiryakinim,1,"",175,"","9,361,371","9,361,371"
Olly Murs - Kiss Me,5,"",126,"","2,026,034","9,357,687"
Lil Baby - Pure Cocaine,2,"",183,"","4,796,152","9,347,300"
Kanye West - Jesus Is Lord,1,"",56,"","9,345,667","9,345,667"
Drake - Polar Opposites,1,"",137,"","9,339,576","9,339,576"
Eminem - Lock It Up,1,"",72,"","9,328,951","9,328,951"
Juice WRLD - Real Shit,1,"",74,"","9,325,928","9,325,928"
Duki - RoCKSTAR 2.0,1,"",124,"","9,309,589","9,309,589"
Kanye West - Jail pt 2,1,"",76,"","9,288,349","9,288,349"
Drake - Not You Too,1,"",55,"","9,284,383","9,284,383"
Lana Del Rey - Young And Beautiful,3,"",195,"","8,363,983","9,275,641"
Anuel AA - Narcos,2,"",174,"","4,634,276","9,267,589"
Lady Gaga - Free Woman,1,"",58,"","9,266,945","9,266,945"
Paulo Londra - Por Eso Vine,2,"",174,"","4,814,751","9,261,118"
SZA - Far,1,"",126,"","9,261,055","9,261,055"
Eminem - Marsh,1,"",73,"","9,260,007","9,260,007"
Stray Kids - Lose My Breath,1,"",183,"","9,249,896","9,249,896"
Andy Williams - Happy Holiday / The Holiday Season,1,"",176,"","9,245,874","9,245,874"
JENNIE - You & Me (Coachella ver.),1,"",141,"","9,232,149","9,232,149"
Frank Ocean - In My Room,2,"",180,"","4,627,576","9,231,075"
Joji - Feeling Like The End,1,"",103,"","9,230,860","9,230,860"
Jimin - Face-off,1,"",125,"","9,229,606","9,229,606"
Taylor Swift - Forever Winter (Taylor's Version) (From The Vault),1,"",78,"","9,225,926","9,225,926"
Kanye West - Lord I Need You,1,"",78,"","9,221,270","9,221,270"
Morgan Wallen - I Wrote The Book,1,"",117,"","9,215,541","9,215,541"
Mora - APA,1,"",104,"","9,214,552","9,214,552"
P!nk - TRUSTFALL,1,"",106,"","9,200,618","9,200,618"
Imagine Dragons - Walking The Wire,2,"",95,"","5,386,460","9,195,821"
One Direction - Temporary Fix,3,"",55,"","5,061,193","9,189,944"
Zach Bryan - Overtime,1,"",123,"","9,188,472","9,188,472"
Drake - Faithful,3,"",85,"","3,831,926","9,188,333"
5 Seconds of Summer - Girls Talk Boys,3,"",81,"","4,157,759","9,169,956"
P!nk - Hurts 2B Human,2,"",164,"","4,809,746","9,168,690"
Feid - LUCES DE TECNO,1,"",118,"","9,166,351","9,166,351"
Eminem - Stepdad,1,"",74,"","9,159,901","9,159,901"
ZAYN - Entertainer,2,"",137,"","5,019,689","9,156,236"
Zach Bryan - Fear and Friday's,1,"",125,"","9,146,309","9,146,309"
"Tyler, The Creator - SWEET / I THOUGHT YOU WANTED TO DANCE",1,"",69,"","9,142,721","9,142,721"
"Harry Styles - Sunflower, Vol. 6",1,"",74,"","9,140,938","9,140,938"
The Weeknd - Until I Bleed Out,1,"",68,"","9,132,077","9,132,077"
21 Savage - Rich Nigga Shit,1,"",65,"","9,129,562","9,129,562"
Luísa Sonza - Penhasco2,1,"",124,"","9,127,511","9,127,511"
Drake - BBL Love - Interlude,1,"",145,"","9,127,446","9,127,446"
Future - 712PM,1,"",61,"","9,124,564","9,124,564"
Justin Bieber - Habitual,1,"",64,"","9,120,086","9,120,086"
Kings of Leon - Waste A Moment,3,"",102,"","3,662,174","9,120,047"
THE BOX - THE BOX MEDLEY FUNK 2,1,"",198,"","9,115,413","9,115,413"
ZAYN - BeFoUr,3,"",62,"","3,899,987","9,106,304"
"Bobby ""Boris"" Pickett & The Crypt-Kickers - Monster Mash",1,"",138,"","9,103,266","9,103,266"
Billie Eilish - Halley's Comet,1,"",67,"","9,100,569","9,100,569"
21 Savage - red sky,1,"",153,"","9,099,918","9,099,918"
Beyoncé - FLAMENCO,1,"",164,"","9,098,725","9,098,725"
Future - Everyday Hustle,1,"",174,"","9,091,635","9,091,635"
Drake - On The Radar Freestyle,1,"",138,"","9,076,884","9,076,884"
Post Malone - I Cannot Be (A Sadder Song),1,"",86,"","9,073,108","9,073,108"
Gorillaz - Saturnz Barz,2,"",118,"","4,897,752","9,067,357"
Ab-Soul - Bloody Waters,2,"",114,"","5,333,802","9,064,157"
"Tyler, The Creator - WHAT'S GOOD",1,"",64,"","9,062,349","9,062,349"
Beyoncé - VIRGO'S GROOVE,1,"",77,"","9,056,408","9,056,408"
Loredana - BONNIE & CLYDE,2,"",136,"","4,975,758","9,053,276"
Kali Uchis - Labios Mordidos,1,"",155,"","9,050,264","9,050,264"
J. Cole - Intro,1,"",67,"","9,049,612","9,049,612"
Lil Uzi Vert - Bean (Kobe),1,"",61,"","9,039,518","9,039,518"
Tinashe - 2 On,7,"",95,"","1,669,290","9,032,209"
iann dior - Prospect (ft. Lil Baby),2,"",177,"","4,571,916","9,028,945"
Hilary Duff - Sparks,7,"",114,"","1,889,098","9,023,828"
Drake - Screw The World - Interlude,1,"",147,"","9,015,784","9,015,784"
Kanye West - Feedback,3,"",71,"","4,041,310","9,013,111"
Pop Smoke - Aim For The Moon,1,"",58,"","9,011,502","9,011,502"
Justin Bieber - All Around Me,1,"",65,"","9,010,535","9,010,535"
Lil Wayne - Famous,1,"",62,"","9,005,862","9,005,862"
PEDRO SAMPAIO - POCPOC,1,"",172,"","8,997,253","8,997,253"
Taylor Swift - The Lucky One (Taylor's Version),1,"",80,"","8,978,635","8,978,635"
NLE Choppa - Shotta Flow,2,"",191,"","4,577,901","8,957,593"
Sexyy Red - Get It Sexyy,1,"",198,"","8,950,780","8,950,780"
J. Cole - Huntin’ Wabbitz,1,"",169,"","8,943,622","8,943,622"
Lana Del Rey - Norman fucking Rockwell,1,"",52,"","8,937,691","8,937,691"
Taylor Swift - Sad Beautiful Tragic (Taylor's Version),1,"",81,"","8,936,786","8,936,786"
Juice WRLD - Rockstar In His Prime,1,"",82,"","8,928,877","8,928,877"
KIDS SEE GHOSTS - Fire,1,"",51,"","8,925,211","8,925,211"
Miley Cyrus - Rose Colored Lenses,1,"",122,"","8,925,138","8,925,138"
ROSALÍA - VAMPIROS,1,"",135,"","8,923,028","8,923,028"
Amy Winehouse - Back To Black,1,"",199,"","8,921,591","8,921,591"
Ed Sheeran - Put It All on Me,1,"",62,"","8,921,516","8,921,516"
twocolors - Lovefool,2,"",189,"","4,480,837","8,920,627"
La La Land Cast - Another Day Of Sun,3,"",162,"","3,238,308","8,919,790"
Taylor Swift - Come Back...Be Here (Taylor's Version),1,"",83,"","8,915,317","8,915,317"
Justin Bieber - Somebody,1,"",74,"","8,912,458","8,912,458"
ABBA - Don't Shut Me Down,1,"",78,"","8,909,165","8,909,165"
Agust D - Daechwita,1,"",55,"","8,908,179","8,908,179"
Kid Cudi - Another Day,1,"",97,"","8,901,697","8,901,697"
Metro Boomin - Lock On Me,1,"",132,"","8,900,466","8,900,466"
Imagine Dragons - Next To Me,2,"",122,"","5,213,958","8,895,697"
Luísa Sonza - BRABA,2,"",191,"","4,452,819","8,895,348"
SAMUKA - MONTAGEM - PAREDE,1,"",134,"","8,893,292","8,893,292"
"Tyler, The Creator - SIR BAUDELAIRE",1,"",73,"","8,884,283","8,884,283"
One Direction - I Want to Write You a Song,3,"",58,"","4,847,192","8,875,933"
NAV - Tap,2,"",186,"","4,568,652","8,866,811"
Lana Del Rey - Summer Bummer,2,"",100,"","5,156,621","8,863,012"
Pop Smoke - Tell The Vision,1,"",66,"","8,859,168","8,859,168"
Lil Nas X - J CHRIST,1,"",164,"","8,855,809","8,855,809"
Post Malone - Something Real,1,"",149,"","8,853,254","8,853,254"
Eminem - Love The Way You Lie,1,"",193,"","8,845,135","8,845,135"
Madison Beer - Home With You,2,"",162,"","4,450,357","8,839,059"
Ed Sheeran - Feels,1,"",63,"","8,830,186","8,830,186"
DENNIS - Agora é Tudo Meu,2,"",178,"","4,532,933","8,823,768"
BTS - Friends,1,"",74,"","8,822,365","8,822,365"
Kanye West - Donda Chant,1,"",83,"","8,821,108","8,821,108"
Marshmello - You Can Cry,2,"",150,"","4,790,339","8,813,003"
Kanye West - Come to Life,1,"",84,"","8,799,808","8,799,808"
Drake - Views,3,"",95,"","3,625,213","8,799,682"
Rod Wave - Heart On Ice,2,"",190,"","4,465,139","8,789,749"
Blessd - SI SABE FERXXO,1,"",175,"","8,783,985","8,783,985"
Morgan Wallen - Man Made A Bar,1,"",127,"","8,782,738","8,782,738"
Luis Fonsi - Date La Vuelta,2,"",178,"","4,548,090","8,776,891"
Drake - Star67,5,"",61,"","2,924,770","8,773,697"
One Direction - Where Do Broken Hearts Go,5,"",70,"","2,291,383","8,773,024"
Badpojken - Johnny G (The Guidetti Song),5,"",129,"","1,958,675","8,769,124"
Harry Styles - Kiwi,2,"",119,"","4,754,310","8,769,053"
Avicii - You Be Love,2,"",144,"","5,109,837","8,765,451"
KIDS SEE GHOSTS - Freeee (Ghost Town Pt. 2),1,"",52,"","8,762,738","8,762,738"
Taylor Swift - The Moment I Knew (Taylor's Version),1,"",86,"","8,750,147","8,750,147"
Zach Bryan - Summertime's Close,1,"",144,"","8,749,411","8,749,411"
BTS - Intro : Persona,1,"",71,"","8,745,353","8,745,353"
Irama - Tu No,1,"",188,"","8,736,241","8,736,241"
Taylor Swift - Starlight (Taylor's Version),1,"",87,"","8,728,619","8,728,619"
Lil Nas X - TALES OF DOMINICA,1,"",71,"","8,726,024","8,726,024"
J. Cole - Pricey,1,"",179,"","8,721,014","8,721,014"
Eminem - Yah Yah,1,"",83,"","8,695,060","8,695,060"
Luke Combs - Love You Anyway,1,"",131,"","8,684,244","8,684,244"
Drake - Used To,5,"",62,"","2,898,771","8,681,390"
Lil Wayne - Dope Niggaz,1,"",66,"","8,681,211","8,681,211"
Linkin Park - One More Light,2,"",89,"","5,511,424","8,677,066"
21 Savage - Many Men,1,"",68,"","8,675,173","8,675,173"
SZA - Snooze (Acoustic),1,"",154,"","8,672,003","8,672,003"
XXXTENTACION - STARING AT THE SKY,1,"",70,"","8,669,712","8,669,712"
Lunay - La Cama - Remix,2,"",194,"","4,402,934","8,664,899"
DJ Khaled - Celebrate,1,"",67,"","8,661,535","8,661,535"
Miriam Bryant - Ett sista glas,5,"",130,"","1,960,725","8,652,240"
Bad Bunny - Caro,2,"",181,"","4,366,826","8,651,964"
Drake - Tie That Binds,1,"",87,"","8,641,016","8,641,016"
Loud Luxury - Love No More,2,"",170,"","4,545,552","8,621,769"
Beyoncé - PLASTIC OFF THE SOFA,1,"",85,"","8,618,116","8,618,116"
Eminem - Gnat,1,"",107,"","8,614,955","8,614,955"
Sam Smith - No Peace,2,"",111,"","5,228,688","8,589,331"
Billie Eilish - GOLDWING,1,"",75,"","8,589,283","8,589,283"
Metro Boomin - All The Money,1,"",142,"","8,588,935","8,588,935"
TOMORROW X TOGETHER - Deja Vu,1,"",185,"","8,583,078","8,583,078"
Drake - Down Hill,1,"",89,"","8,576,306","8,576,306"
Iggy Azalea - Trouble,7,"",116,"","1,726,662","8,573,087"
NF - HAPPY,1,"",128,"","8,569,815","8,569,815"
Chencho Corleone - Un Cigarrillo,1,"",158,"","8,549,066","8,549,066"
USHER - DJ Got Us Fallin' In Love,1,"",196,"","8,535,915","8,535,915"
Post Malone - Insane,1,"",97,"","8,535,029","8,535,029"
Ed Sheeran - First Times,1,"",62,"","8,531,058","8,531,058"
XXXTENTACION - I Don't Wanna Do This Anymore,2,"",165,"","4,262,087","8,522,685"
Ariana Grande - raindrops (an angel cried),1,"",53,"","8,517,134","8,517,134"
BTS - We are Bulletproof : the Eternal,1,"",75,"","8,516,710","8,516,710"
21 Savage - just like me,1,"",185,"","8,511,674","8,511,674"
21 Savage - letter to my brudda,1,"",186,"","8,506,424","8,506,424"
Jung Kook - 3D (Alternate Ver.),1,"",152,"","8,506,327","8,506,327"
Nicki Minaj - Last Time I Saw You,1,"",162,"","8,495,692","8,495,692"
Zach Bryan - Ticking,1,"",161,"","8,484,379","8,484,379"
Beyoncé - II HANDS II HEAVEN,1,"",192,"","8,482,086","8,482,086"
"Bebe Rexha - Baby, I'm Jealous",2,"",109,"","6,395,335","8,480,760"
USHER - My Boo,1,"",200,"","8,464,651","8,464,651"
Future - Rent Money,2,"",84,"","5,312,095","8,461,157"
Harry Styles - Two Ghosts,2,"",106,"","5,236,354","8,457,451"
Juice WRLD - Anxiety - Intro,1,"",78,"","8,449,557","8,449,557"
"Tyler, The Creator - PUPPET",1,"",69,"","8,447,558","8,447,558"
Pop Smoke - 44 BullDog,1,"",63,"","8,443,771","8,443,771"
KITSCHKRIEG - Standard,2,"",183,"","4,266,286","8,440,805"
Joji - Before The Day Is Over,1,"",122,"","8,440,433","8,440,433"
Summer Walker - No Love,1,"",63,"","8,425,122","8,425,122"
"Halsey - I am not a woman, I'm a god",1,"",90,"","8,420,550","8,420,550"
Broiler - Wild Eyes,8,"",147,"","1,172,292","8,414,986"
Gorillaz - Humility,2,"",167,"","4,295,985","8,411,150"
RAF Camora - All Night,1,"",147,"","8,399,563","8,399,563"
BTS - Skit,1,"",78,"","8,392,247","8,392,247"
Lil Uzi Vert - Yessirskiii,1,"",68,"","8,374,259","8,374,259"
Drake - Landed,1,"",67,"","8,355,036","8,355,036"
Taylor Swift - Daylight,1,"",65,"","8,345,321","8,345,321"
Drake - Liability,1,"",96,"","8,342,655","8,342,655"
Zacari - Redemption,2,"",153,"","4,581,693","8,341,150"
Eminem - Never Love Again,1,"",90,"","8,335,790","8,335,790"
Mac Miller - Woods,1,"",91,"","8,329,349","8,329,349"
Jimin - Alone,1,"",158,"","8,326,119","8,326,119"
BTS - Inner Child,1,"",79,"","8,312,399","8,312,399"
Darshan Raval - Mahiye Jinna Sohna,1,"",161,"","8,305,605","8,305,605"
Drake - When To Say When,1,"",68,"","8,304,928","8,304,928"
Bing Crosby - Do You Hear What I Hear? - Remastered 2006,2,"",161,"","7,149,158","8,300,388"
Lil Wayne - Open Letter,1,"",68,"","8,298,060","8,298,060"
J. Cole - Lion King On Ice,1,"",82,"","8,293,983","8,293,983"
Drake - Deep Pockets,1,"",70,"","8,285,754","8,285,754"
Ed Sheeran - 1000 Nights,1,"",71,"","8,285,363","8,285,363"
"Metro Boomin - Link Up (Metro Boomin & Don Toliver, Wizkid feat. BEAM & Toian) - Spider-Verse Remix (Spider-Man: Across the Spider-Verse )",1,"",173,"","8,284,432","8,284,432"
Eminem - Farewell,1,"",94,"","8,277,608","8,277,608"
Lil Nas X - ONE OF ME,1,"",80,"","8,266,667","8,266,667"
One Direction - Wolves,3,"",69,"","4,423,492","8,262,233"
Bruno Mars - Blast Off,1,"",94,"","8,257,659","8,257,659"
Lazza - 100 MESSAGGI,1,"",197,"","8,249,034","8,249,034"
21 Savage - Slidin,1,"",77,"","8,243,488","8,243,488"
Halsey - So Good,1,"",95,"","8,234,388","8,234,388"
Juice WRLD - Face 2 Face,1,"",151,"","8,231,904","8,231,904"
Rihanna - What Now,7,"",41,"","1,239,617","8,229,091"
Billie Eilish - Male Fantasy,1,"",87,"","8,225,238","8,225,238"
MoTrip - So wie du bist,6,"",141,"","1,643,668","8,223,783"
Lil Uzi Vert - Chrome Heart Tags,1,"",93,"","8,219,307","8,219,307"
"Tyler, The Creator - MASSA",1,"",82,"","8,218,423","8,218,423"
Kanii - I Know - PR1SVX Edit,1,"",138,"","8,215,531","8,215,531"
Aitana - TELÉFONO,2,"",141,"","4,436,815","8,209,847"
Lil Baby - California Breeze,1,"",101,"","8,207,979","8,207,979"
Lil Nas X - LOST IN THE CITADEL,1,"",84,"","8,200,216","8,200,216"
Stray Kids - CASE 143,1,"",95,"","8,198,221","8,198,221"
Arctic Monkeys - Four Out Of Five,1,"",55,"","8,195,898","8,195,898"
Tito Double P - DEMBOW BÉLICO,1,"",169,"","8,191,014","8,191,014"
Lean Trap - La Modelo,2,"",166,"","4,193,036","8,189,882"
Lil Nas X - Late To Da Party,1,"",86,"","8,186,777","8,186,777"
Morgan Wallen - ’98 Braves,1,"",155,"","8,184,311","8,184,311"
David Guetta - Light My Body Up,2,"",119,"","4,874,471","8,184,084"
Becky G - Lovin' So Hard,9,"",160,"","1,429,954","8,176,493"
Travis Scott - COFFEE BEAN,1,"",67,"","8,175,977","8,175,977"
Mac Miller - Everybody,1,"",98,"","8,172,098","8,172,098"
Panic! At The Disco - Emperor's New Clothes,4,"",104,"","2,482,663","8,171,133"
XXXTENTACION - difference (interlude),1,"",76,"","8,156,430","8,156,430"
Natanael Cano - Pacas De Billetes,1,"",169,"","8,151,755","8,151,755"
Sofía Reyes - Muevelo,5,"",104,"","1,773,523","8,145,160"
Rae Sremmurd - Look Alive,4,"",165,"","2,140,271","8,139,630"
Dua Lipa - Cool,1,"",70,"","8,136,247","8,136,247"
Poo Bear - Hard 2 Face Reality,2,"",161,"","4,312,328","8,135,136"
Drake - 6 Man,5,"",76,"","2,690,037","8,132,490"
WIU - Coração de Gelo,1,"",160,"","8,118,583","8,118,583"
Justin Bieber - Second Emotion,1,"",79,"","8,109,572","8,109,572"
LANY - Thru These Tears,2,"",179,"","4,096,656","8,094,095"
Dua Lipa - Future Nostalgia,1,"",71,"","8,091,754","8,091,754"
Beyoncé - HEATED,1,"",93,"","8,082,666","8,082,666"
Harry Styles - Fine Line,1,"",87,"","8,074,919","8,074,919"
Junior H - $AD BOYZ II,1,"",188,"","8,071,523","8,071,523"
Brent Faiyaz - Clouded,1,"",175,"","8,070,143","8,070,143"
Dillon Francis - Get Low,8,"",131,"","1,473,774","8,067,025"
Mora - DOMINGO DE BOTE,1,"",135,"","8,058,820","8,058,820"
21 Savage - Rap Saved Me,2,"",130,"","4,685,789","8,051,466"
KALUSH - Stefania (Kalush Orchestra),1,"",109,"","8,051,373","8,051,373"
Social House - Magic In The Hamptons,2,"",182,"","4,096,102","8,044,630"
Drake - Evil Ways,1,"",185,"","8,036,751","8,036,751"
Rihanna - Where Have You Been,1,"",165,"","8,033,394","8,033,394"
Eminem - Alfred - Interlude,1,"",100,"","8,030,151","8,030,151"
Eminem - Like Home,1,"",60,"","8,028,606","8,028,606"
Duke Dumont - Ocean Drive,5,"",191,"","1,750,155","8,008,110"
Tainy - LA BABY,1,"",189,"","8,007,740","8,007,740"
Emir Can İğrek - Ali Cabbar,1,"",190,"","7,993,947","7,993,947"
Ty Dolla $ign - Pineapple,2,"",155,"","4,218,652","7,988,810"
Lady Gaga - A-YO,2,"",62,"","5,113,914","7,987,812"
Lil Pump - Designer,2,"",166,"","4,091,086","7,987,035"
George Ezra - Blame It on Me,8,"",163,"","1,199,980","7,984,838"
"Tyler, The Creator - GONE, GONE / THANK YOU",1,"",74,"","7,982,613","7,982,613"
"Tyler, The Creator - Who Dat Boy",2,"",110,"","4,818,636","7,973,987"
Rels B - lo que hay x aquí,1,"",171,"","7,972,485","7,972,485"
ABBA - Dancing Queen,1,"",191,"","7,947,485","7,947,485"
Red Hot Chili Peppers - Black Summer,1,"",79,"","7,943,927","7,943,927"
Juice WRLD - You Wouldn't Understand,1,"",99,"","7,941,774","7,941,774"
Baby Keem - durag activity,1,"",72,"","7,939,784","7,939,784"
Gorillaz - Andromeda,2,"",136,"","4,468,939","7,936,309"
Shawn Mendes - Teach Me How To Love,1,"",104,"","7,932,101","7,932,101"
Offset - Danger (Spider) (Offset & JID),1,"",190,"","7,930,057","7,930,057"
Anuel AA - Mercedes Tintia,1,"",98,"","7,925,257","7,925,257"
Sebastian Yatra - No Hay Nadie Más,2,"",190,"","4,108,636","7,921,466"
Drake - I'm The Plug,4,"",109,"","2,237,486","7,918,226"
"Tyler, The Creator - RUNITUP",1,"",85,"","7,917,707","7,917,707"
Miley Cyrus - Thousand Miles,1,"",173,"","7,916,474","7,916,474"
Lil Skies - Lust,2,"",194,"","3,968,042","7,915,755"
beabadoobee - Glue Song,1,"",165,"","7,914,985","7,914,985"
Logic - Black SpiderMan,2,"",124,"","4,424,211","7,914,425"
Eminem - Little Engine,1,"",102,"","7,913,461","7,913,461"
Beyoncé - MOVE,1,"",96,"","7,910,936","7,910,936"
Capital Bra - Der Bratan bleibt der gleiche,1,"",71,"","7,909,105","7,909,105"
Lady Gaga - Fun Tonight,1,"",74,"","7,907,329","7,907,329"
21 Savage - Numb,2,"",119,"","4,241,095","7,905,627"
Miley Cyrus - Younger Now,2,"",121,"","4,464,559","7,903,150"
Juice WRLD - Sometimes,1,"",77,"","7,902,249","7,902,249"
Zé Neto & Cristiano - Oi Balde - Ao Vivo,1,"",193,"","7,900,591","7,900,591"
DJ Khaled - Gold Slugs,4,"",101,"","2,287,523","7,899,328"
Ed Sheeran - Way To Break My Heart,1,"",83,"","7,898,725","7,898,725"
Aqua - Barbie Girl,1,"",178,"","7,898,145","7,898,145"
Sido - Astronaut,5,"",156,"","1,640,455","7,895,246"
Taylor Swift - Girl At Home (Taylor's Version),1,"",105,"","7,886,677","7,886,677"
KIDS SEE GHOSTS - Kids See Ghosts,1,"",59,"","7,882,877","7,882,877"
Kanye West - Tell The Vision,1,"",101,"","7,880,253","7,880,253"
Skrillex - Rumble,1,"",142,"","7,879,026","7,879,026"
Bing Crosby - Mele Kalikimaka - Single Version,1,"",168,"","7,875,601","7,875,601"
RM - Wild Flower,1,"",167,"","7,875,317","7,875,317"
Måneskin - HONEY (ARE U COMING?),1,"",191,"","7,873,324","7,873,324"
Drake - Omertà,1,"",68,"","7,854,354","7,854,354"
Taylor Swift - Fifteen (Taylor’s Version),1,"",80,"","7,852,063","7,852,063"
BTS - Moon,1,"",84,"","7,850,129","7,850,129"
Colde - Don't ever say love me,1,"",184,"","7,843,513","7,843,513"
Trippie Redd - Matt Hardy 999,1,"",78,"","7,839,828","7,839,828"
Peso Pluma - CARNAL,1,"",195,"","7,839,292","7,839,292"
Gunna - P power,1,"",81,"","7,834,981","7,834,981"
Eminem - Remind Me,1,"",61,"","7,834,978","7,834,978"
Stray Kids - MEGAVERSE,1,"",191,"","7,834,823","7,834,823"
Lil Uzi Vert - Bust Me,1,"",102,"","7,828,045","7,828,045"
Future - KEEP IT BURNIN,1,"",85,"","7,826,467","7,826,467"
Drake - War,1,"",73,"","7,821,869","7,821,869"
Future - I'M DAT N****,1,"",86,"","7,821,685","7,821,685"
Bizarrap - Anuel AA: Bzrp Music Session: Vol. 46,1,"",78,"","7,812,734","7,812,734"
Ariana Grande - successful,1,"",60,"","7,806,439","7,806,439"
Zach Bryan - Boys Of Faith,1,"",193,"","7,804,790","7,804,790"
Harry Styles - Treat People With Kindness,1,"",89,"","7,800,929","7,800,929"
Zach Bryan - Holy Roller,1,"",200,"","7,798,822","7,798,822"
DJ Jeeh FDC - Puta Mexicana,1,"",156,"","7,797,383","7,797,383"
Fall Out Boy - Fourth Of July,4,"",78,"","2,434,068","7,786,705"
Eminem - Guts Over Fear,7,"",107,"","1,308,230","7,784,983"
Taylor Swift - It’s Nice To Have A Friend,1,"",73,"","7,780,158","7,780,158"
KIDS SEE GHOSTS - Cudi Montage,1,"",65,"","7,762,996","7,762,996"
Bryson Tiller - Outta Time,1,"",84,"","7,762,934","7,762,934"
KAROL G - BESTIES,1,"",177,"","7,758,914","7,758,914"
Beyoncé - THIQUE,1,"",102,"","7,756,552","7,756,552"
Young Stoner Life - Ski,1,"",72,"","7,753,784","7,753,784"
13 Organisé - Bande organisée,2,"",135,"","5,706,019","7,748,376"
Taylor Swift - The Way I Loved You (Taylor’s Version),1,"",84,"","7,736,262","7,736,262"
Kygo - ID - Ultra Music Festival Anthem,4,"",73,"","2,664,023","7,734,674"
Lady Gaga - Sine From Above,1,"",75,"","7,734,309","7,734,309"
Post Malone - Love/Hate Letter To Alcohol,1,"",115,"","7,726,444","7,726,444"
Manu - Daqui pra Sempre,1,"",198,"","7,719,445","7,719,445"
Grupo Menos É Mais - Lapada Dela - Ao Vivo,1,"",199,"","7,715,648","7,715,648"
Ed Sheeran - I Don't Want Your Money,1,"",86,"","7,714,728","7,714,728"
DJ Khaled - BEAUTIFUL,1,"",114,"","7,712,185","7,712,185"
Axwell /\ Ingrosso - Something New,6,"",98,"","1,780,139","7,700,600"
Madame - IL BENE NEL MALE,1,"",176,"","7,698,924","7,698,924"
Lady Gaga - Enigma,1,"",77,"","7,695,566","7,695,566"
Brenda Lee - Rockin' Around the Christmas Tree - Rerecorded Version,4,"",126,"","2,353,444","7,693,276"
JACKBOYS - GATTI,1,"",72,"","7,685,470","7,685,470"
Logic - Perfect,1,"",99,"","7,684,575","7,684,575"
Morgan Wallen - Born With A Beer In My Hand,1,"",191,"","7,681,788","7,681,788"
Bruno Mars - Fly As Me,1,"",109,"","7,680,840","7,680,840"
Agust D - AMYGDALA,1,"",190,"","7,679,535","7,679,535"
"Rihanna - Yeah, I Said It",4,"",143,"","2,155,254","7,678,774"
Foudeqush - Con La Brisa,1,"",138,"","7,661,391","7,661,391"
KAI - Rover,1,"",190,"","7,660,347","7,660,347"
Kid Cudi - Mr. Solo Dolo III,1,"",126,"","7,655,623","7,655,623"
Lorde - Mood Ring,1,"",81,"","7,651,593","7,651,593"
Stormzy - Big For Your Boots,2,"",130,"","4,204,004","7,648,950"
KAROL G - MAÑANA SERÁ BONITO,1,"",183,"","7,638,061","7,638,061"
Lil Nas X - AM I DREAMING,1,"",94,"","7,632,690","7,632,690"
The Weeknd - Phantom Regret by Jim,1,"",92,"","7,629,008","7,629,008"
CNCO - Mamita,2,"",184,"","3,875,043","7,625,846"
Trippie Redd - KNIGHT CRAWLER,1,"",164,"","7,610,829","7,610,829"
RM - Still Life,1,"",182,"","7,599,733","7,599,733"
Thomas Jack - Rivers,6,"",155,"","1,569,736","7,595,048"
Dreamville - Under The Sun,1,"",81,"","7,594,957","7,594,957"
Morgan Wallen - Devil Don’t Know,1,"",200,"","7,587,589","7,587,589"
Logic - Flexicution,3,"",109,"","3,106,317","7,570,378"
J Balvin - Rosa,1,"",87,"","7,564,893","7,564,893"
Kendrick Lamar - untitled 03 | 05.28.2013.,2,"",48,"","5,450,689","7,564,447"
Romeo Santos - El Pañuelo,1,"",120,"","7,547,399","7,547,399"
BTS - Best Of Me,2,"",161,"","3,780,642","7,537,795"
Shawn Mendes - The Christmas Song (Shawn Mendes & Camila Cabello),1,"",140,"","7,536,851","7,536,851"
Selena Gomez - Vulnerable,1,"",87,"","7,531,094","7,531,094"
Bruno Mars - After Last Night,1,"",113,"","7,528,601","7,528,601"
Kid Cudi - Dive,1,"",129,"","7,524,738","7,524,738"
Young Stoner Life - Diamonds Dancing,1,"",75,"","7,515,766","7,515,766"
J Balvin - Gris,1,"",88,"","7,514,854","7,514,854"
Rihanna - S&M,1,"",186,"","7,510,289","7,510,289"
Joji - NIGHT RIDER,1,"",160,"","7,505,979","7,505,979"
Rihanna - Don't Stop The Music,1,"",187,"","7,496,638","7,496,638"
Sia - Bird Set Free,4,"",145,"","1,946,984","7,493,238"
Justin Bieber - Running Over,1,"",85,"","7,493,188","7,493,188"
Tate McRae - chaotic,1,"",83,"","7,491,085","7,491,085"
Lady Gaga - Replay,1,"",79,"","7,479,618","7,479,618"
