Artist and Title,Days,Pk,(x?),Total,Today
Alma - Chasing Highs,152,45,"","566,431",0
El Profesor & Hugel - Bella ciao,158,48,"","564,527",476
Султан Лагучев - Горький вкус,201,61,"","564,376",0
Lauv & Troye Sivan - i'm so tired...,130,23,"","564,331",0
"J Balvin, Dua Lipa, Bad Bunny & Tainy - UN DIA",110,15,"","563,964",51
Stormzy - Own It,141,19,"","563,665",0
Олег Кензов - По Кайфу,204,70,"","563,431",0
Israel Kamakawiwo'ole - Over the Rainbow,6,30,"","562,189",113
Claudio Capéo - Un homme debout,17,81,"","561,871",0
Amy Macdonald - This Is the Life,1,156,"","561,547",0
Amy Winehouse - Back to Black,49,23,"","561,513","1,699"
Jax Jones - Instruction,116,19,"","560,948",0
JP Cooper - September Song,128,45,"","560,841",0
Zivert - ЯТЛ,179,52,"","560,839",0
Loi - Gold,178,33,"","560,409",0
"Skrillex & Damian ""Jr. Gong"" Marley - Make It Bun Dem",--,127,"","560,381",137
Cheat Codes & Kris Kross Amsterdam - Sex,103,32,"","560,173",0
Jess Glynne - Thursday,182,32,"","559,752",0
Indila - S.O.S,60,66,"","559,516",0
"Galantis, David Guetta & Little Mix - Heartbreak Anthem",145,1,(x1),"557,376",0
Avril Lavigne - Head Above Water,141,3,(x1),"557,022",0
Cats On Trees - Sirens Call,25,72,"","556,992",0
Dua Lipa - Hotter Than Hell,113,31,"","556,769",0
Blanco Brown - The Git Up,133,24,"","556,712",0
Rea Garvey & VIZE - The One,201,31,"","556,482",0
Jason Derülo - Try Me,62,49,"","556,385",0
Kent Jones - Don't Mind,102,23,"","555,563",0
Madonna & Maluma - Medellín,90,1,(x1),"555,244",0
"Fedez, Achille Lauro & Orietta Berti - MILLE",138,27,"","555,202",150
AC/DC - Back In Black,7,11,"","554,986",489
Tiësto & KAROL G - Don't Be Shy,147,22,"","554,736",0
J Balvin - Tranquila,--,149,"","554,653",0
Burak Yeter & Cecilia Krull - My Life Is Going On,149,37,"","553,847",0
"Alan Walker, Noah Cyrus & Digital Farm Animals - All Falls Down",161,27,"","553,585",0
The Cranberries - Dreams,46,6,"","553,314",165
Sia & David Guetta - Floating Through Space,164,15,"","552,196",0
Ed Sheeran - The Joker And The Queen,106,3,(x2),"551,506",0
Dermot Kennedy - Better Days,170,18,"","550,119",0
Redbone - Come and Get Your Love,135,63,"","549,676",277
Cro - Traum,98,52,"","549,668",0
Queen - Another One Bites the Dust,109,33,"","549,249",0
Bonez MC & Raf Camora - 500 PS,152,41,"","548,955",0
Kadebostany - Castle In the Snow,--,106,"","548,917",0
Selena Gomez - Kill Em With Kindness,108,34,"","548,861",0
Doja Cat - Boss Bitch,138,22,"","547,981",0
Jeremih - Don't Tell 'Em,88,39,"","547,595",0
Nicki Minaj - Starships,--,104,"","547,242",0
Cheat Codes - No Promises,115,10,"","547,062",0
ABBA - I Still Have Faith In You,96,3,(x2),"546,975",0
OneRepublic - Rescue Me,136,21,"","546,397",0
Drake - Toosie Slide,103,6,"","546,324",0
Robin Schulz & Marc Scibilia - Unforgettable,169,47,"","546,323",0
Coldplay - Christmas Lights,126,10,"","546,246",0
Dotan - Numb,153,53,"","546,076",0
CNCO - Reggaetón Lento,8,50,"","545,941",0
Harry Styles - Golden,125,19,"","545,707",0
Gregory Porter - Revival Song,167,96,"","545,213",0
Vegas - Pio Psila,--,405,"","544,854",0
Queen - Radio Ga Ga,134,29,"","544,521",0
Marco Mengoni - Guerriero,22,93,"","544,517",0
Louane - Jour 1,106,74,"","544,224",0
Angèle - Oui ou non,148,27,"","543,989",0
Black Eyed Peas & Shakira - GIRL LIKE ME,160,13,"","543,861",0
Hailee Steinfeld & Grey - Starving,106,27,"","543,060",0
Tones And I - Fly Away,152,10,"","543,028",0
Lewis Capaldi - Bruises,153,32,"","542,958",0
Ani Lorak & Grigory Leps - Зеркала,--,130,"","542,879",0
Parov Stelar - All Night,69,67,"","542,741",0
"Calvin Harris, Justin Timberlake, Halsey & Pharrell Williams - Stay With Me",99,6,"","542,611",0
Allj & Feduk - Розовое вино,64,66,"","542,019",0
Thirty Seconds to Mars - Walk on Water,110,2,(x1),"541,717",0
Julien Doré - Nous,168,34,"","541,652",0
Kings of Leon - Use Somebody,1,95,"","541,418",121
"Beyoncé, Shatta Wale & Major Lazer - ALREADY",114,50,"","541,393",0
G.R.L. - Ugly Heart,65,75,"","541,257",85
Emmelie de Forest - Only Teardrops,70,2,(x1),"541,097",0
Maggie Lindemann - Pretty Girl,106,37,"","541,065",0
Ed Sheeran - Visiting Hours,108,6,"","541,018",0
Sigrid - Strangers,111,41,"","540,978",0
Artik & Asti - Под гипнозом,173,81,"","540,648",0
Slimane - La recette,225,30,"","540,625",0
Kelly Clarkson - Heartbeat Song,113,34,"","540,574",0
Jaap Reesema & Pommelien Thijs - Nu Wij Niet Meer Praten,158,78,"","539,801",0
Jennifer Lopez - Dance Again,--,170,"","538,829",0
5UTRA - Давай сбежим,246,53,"","538,757","1,794"
Marshmello & Halsey - Be Kind,142,7,"","538,641",0
Dayvi & Victor Cárdenas - Baila Conmigo,170,28,"","538,382",0
Luude - Down Under,136,20,"","537,953",0
Måneskin - Morirò da re,179,86,"","536,512",0
Felix Jaehn - Book of Love,125,39,"","535,855",0
Wincent Weiss - An Wunder,158,31,"","535,730",0
Lil Nas X & Jack Harlow - INDUSTRY BABY,115,9,"","535,398",0
Brenda Lee - Rockin' Around the Christmas Tree,105,8,"","535,334",0
will.i.am - Feelin' Myself,101,33,"","534,743",0
BoomDaBash & Alessandra Amoroso - Karaoke,135,40,"","534,586",0
"Anuel AA, Daddy Yankee & Karol G - China",124,19,"","534,497",0
Rudimental - Sun Comes Up,126,41,"","534,116",0
Tiësto - Wasted,84,32,"","533,119",0
Джарахов & Markul - Я в моменте,135,55,"","532,614",87
Baby K - Voglio ballare con te,108,55,"","532,376",0
Thegiornalisti - Felicità p*****a,134,84,"","532,242",0
Mark Forster - Wir sind groß,121,59,"","531,772",0
Dr. Dre - The Next Episode,36,3,(x2),"531,204",0
Beyoncé - XO,92,29,"","531,004",0
Robin Schulz - All This Love,151,22,"","529,772",0
Dani Martín - Cero,--,220,"","529,422",0
Maroon 5 - Payphone,--,172,"","529,105",0
David Guetta - Don't Leave Me Alone,100,16,"","528,965",0
Bazzi - Mine,120,23,"","528,857",0
Ten Walls - Walking With Elephants,40,43,"","528,654",0
Melanie Thornton - Wonderful Dream,152,35,"","527,818",0
Sunrise Avenue - I Help You Hate Me,149,45,"","527,807",0
SHAMAN - ВСТАНЕМ,172,69,"","527,453",0
Wincent Weiss - Feuerwerk,73,63,"","527,401",0
Soprano - Roule,55,73,"","526,464",125
Pinguini Tattici Nucleari - Giovani Wannabe,181,56,"","526,324",281
Shawn Mendes - It'll Be Okay,133,11,"","526,104",0
Sigala & Paloma Faith - Lullaby,146,35,"","525,903",0
Miyagi & Andy Panda - Minor,76,73,"","525,895",0
Fleetwood Mac - Dreams,69,11,"","525,771",0
MoTrip - So wie du bist,116,34,"","525,495",0
Louane - Je vole,13,88,"","524,759",0
Tove Lo - 2 Die 4,191,28,"","523,924",0
Don Diablo - Survive,166,42,"","523,011",48
Doja Cat - Kiss Me More,117,16,"","523,011",0
Armin van Buuren - Sunny Days,122,62,"","522,865",0
Katy Perry - This Is How We Do,79,29,"","522,565",0
Gabrielle - 5 Fine Frøkner,--,110,"","522,330",0
INSTASAMKA - ЗА ДЕНЬГИ ДА,188,69,"","522,266",0
Alvaro Soler - La Libertad,144,27,"","522,207",0
HammAli & Navai - Пустите меня на танцпол,153,99,"","522,177",0
Kravz & Гио ПиКа - Где прошла ты,196,51,"","522,157",0
Pinkfong - Baby Shark,95,85,"","521,787",0
MATRANG - Медуза,174,87,"","521,700",0
Irama - Nera,127,52,"","520,540",154
"Alan Walker & Ava Max - Alone, Pt. II",123,16,"","520,004",0
Steve Aoki & Louis Tomlinson - Just Hold On,71,1,(x3),"519,949",0
Eminem - Rap God,35,3,(x1),"519,868",0
Justin Bieber - Anyone,91,1,(x2),"519,543",0
Francesco Gabbani - Occidentali's Karma,93,17,"","519,481",0
Tommaso Paradiso - Non avere paura,150,49,"","519,343",0
James Arthur & Anne-Marie - Rewrite the Stars,129,18,"","519,026",0
Christophe Willem - PS : Je t'aime,218,30,"","518,741",0
George Michael - Careless Whisper,24,3,(x2),"518,669",236
The Avener - To Let Myself Go,4,89,"","517,794",0
"Ellie Goulding, Diplo & Swae Lee - Close to Me",165,30,"","517,750",0
Pitbull - Fun,103,33,"","517,662",0
Sia - Courage to Change,159,8,"","516,884",132
4 Non Blondes - What's Up,37,81,"","516,562",0
GAMPER & DADONI - Bittersweet Symphony,201,62,"","515,765",0
Fly Project - Toca Toca,34,68,"","515,374",0
Chayanne - Madre Tierra,--,285,"","514,810",0
Adele - Million Years Ago,64,7,"","514,041",0
Julien Doré - Paris-seychelles,--,111,"","514,021",0
Coldplay - Midnight,35,1,(x1),"513,801",0
Juju - Vermissen,139,35,"","512,981",0
Aaron Smith - Dancin,128,88,"","512,431",0
Fabio Rovazzi - Andiamo A Comandare,38,83,"","511,511",0
Wincent Weiss - Musik sein,59,53,"","511,205",0
Kryštof & Tomas Klus - Cesta,--,256,"","510,517",0
Hugh Jackman & The Greatest Showman Ensemble - From Now On,38,72,"","510,488",0
Klingande - Riva,112,38,"","510,403",0
Grand Corps Malade - Mesdames,155,40,"","509,900",0
MONATIK - Кружит,14,71,"","509,459",0
Afro B - Drogba,179,82,"","509,443",0
Josef Salvat - Diamonds,111,37,"","509,085",0
МОТ - Мурашками,202,59,"","508,882",0
Cro - Bye Bye,94,51,"","508,699",0
Monoir & Eneli - 3 to 1,173,59,"","508,525",0
Oliver Heldens & Becky Hill - Gecko,105,35,"","506,938",0
Барбарики - С днём рождения,--,208,"","506,793",228
The Avener & Phoebe Killdeer - Fade Out Lines,8,81,"","506,441",0
Seeb - Breathe,86,64,"","506,301",0
"Ariana Grande - break up with your girlfriend, i'm bored",81,3,(x1),"506,242",0
Sak Noel & Salvi - Trumpets,103,51,"","505,812",0
Michael Patrick Kelly - iD,67,63,"","505,651",0
BoomDaBash - Per un milione,168,55,"","505,116",0
Leon Machère - Copacabana,104,59,"","505,047",0
Louis Tomlinson - Back to You,94,2,(x1),"504,597",0
Dolly Parton & Kenny Rogers - Islands In the Stream,65,2,(x1),"503,923",0
Summer Cem - Tamam Tamam,152,66,"","503,874",0
El Gran Combo de Puerto Rico - La Muerte,179,71,"","503,659",0
Imagine Dragons - It's Time,68,60,"","503,459",0
Lady Gaga - The Cure,68,1,(x2),"503,417",0
"Earth, Wind & Fire - September",15,33,"","502,985",0
ANNA ASTI - Повело,166,69,"","502,453",0
J-AX & Fedez - Vorrei ma non posto,81,70,"","502,205",0
Ryan Gosling & Emma Stone - City of Stars,61,10,"","502,100",0
Jess Glynne - I'll Be There,117,24,"","502,076",0
Calogero - Je joue de la musique,86,52,"","502,000",0
Helene Fischer - Achterbahn,62,56,"","501,917",0
Anne-Marie - UNHEALTHY,170,31,"","501,012",0
Sofia Carson - Come Back Home,192,14,"","501,008",0
"Anaïs Delva - Libérée, délivrée",--,111,"","500,340",0
Jabberwocky - Photomaton,106,64,"","499,840",0
Rixton - Me and My Broken Heart,59,35,"","499,036",0
Jess Glynne - All I Am,118,29,"","498,969",0
Iowa - Улыбайся,--,171,"","498,967",0
Kay One - Señorita,119,53,"","498,442",0
Денис Клявер - Когда ты станешь большим,45,86,"","498,252",0
Patrick Fiori & Florent Pagny - J'y vais,168,27,"","498,190",0
J-AX - Maria Salvador,58,77,"","497,738",0
Major Lazer - Powerful,92,42,"","497,578",0
"Majka, Curtis & Blr - Belehalok",--,545,"","497,424",0
Ludovico Einaudi - Una Mattina,42,66,"","496,661",321
Angelina Mango - Ci pensiamo domani,180,35,"","496,392",0
Calema & DJ Youcef - Te Amo,216,55,"","496,388",0
Felix Jaehn - Bonfire,118,45,"","495,463",0
Charlie Puth - Done For Me,96,8,"","495,390",0
"Fedez, Tananai & Mara Sattei - LA DOLCE VITA",133,17,"","494,984",0
Yiruma - River Flows In You,2,96,"","493,394",313
MARUV - Siren Song,133,57,"","492,996",97
Avicii - Lay Me Down,95,37,"","492,732",0
Irama - Arrogante,145,49,"","491,785",0
Ariana Grande - breathin,111,3,(x1),"491,691",0
Mark Forster & LEA - Drei Uhr Nachts,178,30,"","491,538",0
David Guetta - She Wolf,27,50,"","490,755",0
Miley Cyrus - Jaded,141,18,"","490,608",0
Krisko - Vidimo Dovolni,--,472,"","490,505",84
Marian Hill - Down,85,31,"","490,432",0
MALFA - So Long,132,72,"","490,108",0
Robbie Williams - Go Gentle,82,25,"","490,018",0
47ter - Côte Ouest,132,89,"","489,904",0
Yellow Claw - Shotgun,38,80,"","489,722",0
Lazza - CENERE,152,26,"","489,591",125
Moya Mishel - Зима в сердце,210,65,"","489,396",0
Justin Bieber - Holy,79,1,(x3),"489,226",0
Kina - Can We Kiss Forever,59,81,"","489,187",0
AC/DC - Hells Bells,7,108,"","489,002",931
Lolita & Costa Lacoste - По-другому,185,64,"","488,744",0
Rhove - Shakerando,189,41,"","488,565",0
Tiësto & KSHMR - Secrets,101,40,"","488,498",0
One Direction - Night Changes,87,1,(x3),"488,481",0
Fritz Kalkbrenner - Back Home,57,55,"","488,113",0
Colapesce & Dimartino - Musica leggerissima,150,25,"","487,985",0
Calvin Harris - Thinking About You,100,41,"","487,862",0
Leningrad - Экспонат,--,114,"","487,686",0
Ozuna - Baila Baila Baila,156,40,"","487,337",0
Linkin Park & Steve Aoki - A LIGHT THAT NEVER COMES,93,24,"","487,328",0
Davina Michelle - Duurt Te Lang,15,147,"","487,115",0
JAY-Z - Empire State of Mind,8,130,"","486,913",0
Chris Brown X Tyga - Ayo,112,34,"","486,859",0
Max Giesinger - 80 Millionen,20,67,"","486,489",0
AnnenMayKantereit - Pocahontas,6,43,"","486,417",0
Angel & Moisey - Koi Den Stanahme,--,613,"","486,204",70
Cro - Whatever,95,59,"","486,042",0
Lil Kleine - Krantenwijk,96,73,"","486,010",0
"David Guetta, Martin Garrix & Brooks - Like I Do",113,5,"","485,502",0
Toygar Işıklı - Eyşan Unutamıyorum,--,481,"","485,294",290
Sophie Ellis-Bextor - Murder On the Dancefloor,85,5,"","484,526",0
Tananai - TANGO,167,44,"","484,130",498
Switch Disco & Ella Henderson - REACT,162,29,"","483,882",52
Lion Cayden - Breakeven,134,36,"","483,620",0
Severina - Uno Momento,--,540,"","483,529",206
Sia - Helium,46,6,"","483,312",0
Michael Schulte & R3HAB - Waterfall,183,38,"","483,179",211
Honeybeast - A legnagyobb hős,--,472,"","483,124",0
John Newman - Come and Get It,84,32,"","482,980",0
Timmy Trumpet & Savage - Freaks,102,43,"","482,709",0
Jeff Buckley - Hallelujah,16,40,"","482,150",0
Salvador Sobral - Amar pelos Dois,23,2,(x2),"481,639",326
Chris Brown - Loyal,85,39,"","481,394",0
Soolking & Gazo - Casanova,208,36,"","480,820",0
Laurell - Habit,164,34,"","480,643",0
Eliza Rose & Interplanetary Criminal - B.O.T.A.,132,14,"","480,146",0
Max Barskih - Туманы,--,151,"","479,908",0
Selena Gomez & The Scene - Love You Like a Love Song,2,84,"","479,870",0
Trevor Daniel - Falling,124,22,"","479,828",0
Zedd - I Want You To Know,98,6,"","479,570",0
Natasha Bedingfield - Unwritten,138,16,"","478,999","2,054"
LEA - Leiser,129,49,"","478,686",0
Fousheé - Deep End,132,31,"","478,372",0
Kensington - Sorry,--,107,"","478,271",0
Bruno Mars - Count On Me,17,74,"","478,263",142
5 Seconds of Summer - She Looks So Perfect,78,5,"","478,195",0
Shawn Mendes - Wonder,101,3,(x1),"477,654",0
Adele - Oh My God,117,15,"","477,450",0
Arcade Fire - Everything Now,96,21,"","477,385",0
Edmund - Leiwand,4,190,"","477,334",0
Coldplay - Atlas,42,3,(x4),"476,815",0
Duman - Senden Daha Güzel,--,294,"","476,701",0
Shakira - Perro Fiel,54,51,"","476,520",0
Les Frangines - Donnez-moi,136,119,"","476,501",0
Michael Patrick Kelly - Throwback,154,23,"","475,540",0
Rihanna - Right Now,92,39,"","475,352",0
Maître Gims - La même,172,41,"","475,258",0
Alphaville - Forever Young,21,43,"","475,187",373
U2 - You're the Best Thing About Me,81,4,"","474,782",0
Tiësto & Mabel - God Is a Dancer,132,17,"","474,648",0
Flo Rida - Can't Believe It,78,31,"","474,241",0
Major Lazer - Know No Better,94,13,"","474,229",0
Post Malone - Psycho,98,13,"","473,466",0
OneRepublic - I Lived,90,40,"","473,349",0
"Pechenkata, Bobo & Grafa - Dim Da Me Niama",--,444,"","473,304",0
ABBA - Dancing Queen,17,21,"","472,949",0
John Lennon - Imagine,36,14,"","472,847",0
Gradur - Ne reviens pas,145,39,"","472,639",0
Metallica - Enter Sandman,10,87,"","472,266",333
Victor Leksell - Svag,121,129,"","471,731",0
Mahmood & BLANCO - Brividi,123,3,(x1),"471,694",0
Elodie - Bagno a mezzanotte,174,33,"","471,671",0
Petra Marklund - Händerna Mot Himlen,--,154,"","471,633",139
"Carolina Gaitán - La Gaita, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz & Encanto - Cast - We Don't Talk About Bruno",134,13,"","471,497",0
Elina Born - Goodbye To Yesterday,15,14,"","471,378",94
Adé - Tout savoir,182,50,"","470,819",0
J Balvin - Safari,77,54,"","470,746",0
MEAU - Dat Heb Jij Gedaan,154,66,"","470,362",0
Thegiornalisti - Questa nostra stupida canzone d'amore,150,80,"","470,129",0
МОТ - Август - это ты,166,56,"","469,690",0
"JONY & HammAli - Наверно, ты меня не помнишь",130,52,"","469,666",0
Justin Timberlake - Take Back the Night,86,19,"","469,657",0
Sigala & Ella Eyre - Came Here For Love,103,37,"","469,596",0
Tom Gregory - Fingertips,164,46,"","469,018",0
Afrojack - The Spark,73,32,"","468,831",0
"Rocco Hunt, Elettra Lamborghini & Lola Índigo - Caramello",140,35,"","468,749",0
Nelly - Hey Porsche,87,35,"","467,794",0
Amir - J'ai cherché,67,18,"","467,705",0
Mark Forster - Einmal,127,34,"","467,111",0
99 Souls - The Girl Is Mine,123,37,"","467,008",0
Люся Чеботина - ПЛАКАЛ ГОЛЛИВУД,181,72,"","466,731",0
Johannes Oerding - Kreise,12,46,"","466,081",0
Nickelback - What Are You Waiting For,86,43,"","465,561",0
Mark Forster - Kogong,122,39,"","464,298",0
Eff - Stimme,106,54,"","464,251",0
Lauren Spencer-Smith - Fingers Crossed,144,12,"","464,200",0
Smiley - Acasa,--,261,"","464,075",0
FILV & Edmofo - Clandestina,148,47,"","464,041",0
Maître Gims - Zombie,42,75,"","464,010",0
Ray Dalton - In My Bones,171,48,"","464,005",0
Sage the Gemini - Now and Later,84,24,"","463,897",0
Rocco Hunt - Ti volevo dedicare,141,61,"","463,824",0
Ghali - Good Times,183,51,"","463,598",0
The Weeknd - Sacrifice,105,7,"","463,364",0
Alesso & Katy Perry - When I'm Gone,104,6,"","463,196",0
Coldplay - Yellow,37,82,"","462,914",338
Álvaro Soler - Sofia,73,62,"","462,001",0
Envy - Am I Wrong,61,85,"","461,768",0
Nielson - IJskoud,172,104,"","461,650",0
Justin Bieber - Intentions,103,12,"","461,544",0
Soprano - En feu,4,83,"","461,352",0
Muse - Psycho,47,3,(x1),"461,263",0
SDP - Ich will nur dass du weißt,13,34,"","460,811",0
Cian Ducrot - I'll Be Waiting,157,31,"","460,795",0
"André Rieu, Johann Strauss Orchestra & Emma Kok - Voilà",109,10,"","460,736","3,740"
Amel Bent & Imen Es - Jusqu'au bout,165,45,"","460,693",0
Lana Del Rey - Love,48,2,(x1),"460,232",0
Max Giesinger - Legenden,151,66,"","460,218",0
Macklemore & Ryan Lewis - White Walls,70,41,"","459,796",0
David Guetta - When Love Takes Over,1,162,"","459,526",0
Sangiovanni - farfalle,170,36,"","459,126",0
Angèle - Bruxelles je t’aime,130,23,"","459,085",0
Baby K - Da zero a cento,112,54,"","458,489",0
Gaia - Chega,179,50,"","458,433",0
Endor - Pump It Up,129,36,"","458,125",0
Nuit Incolore - Dépassé,174,46,"","457,640",388
Ofenbach & Ella Henderson - Hurricane,169,30,"","457,587",0
"Morat y Alvaro Soler - Yo Contigo, Tú Conmigo",97,53,"","457,400",0
Sam Ryder - SPACE MAN,118,2,(x1),"457,335",0
AC/DC - Play Ball,58,3,(x2),"457,201",0
Smiley - Dead Man Walking,--,312,"","457,025",0
50 Cent - In Da Club,18,16,"","456,665",0
Disclosure - Latch,--,107,"","456,568",0
P!nk - Can We Pretend,125,22,"","456,353",0
Naps - Best life,179,73,"","456,201",0
Niska - Réseaux,113,61,"","455,790",0
George Michael - Freedom '90,12,9,"","455,259",0
Shawn Mendes - Nervous,158,20,"","455,238",0
Sunrise Avenue - Hollywood Hills,4,90,"","455,127",0
Piersi - Bałkanica,--,289,"","454,493",138
HammAli & Navai - Девочка-война,167,66,"","454,468",0
MACAN - ASPHALT 8,195,78,"","454,078",516
Marshmello - Here With Me,119,26,"","453,924",0
"Wiley, Stefflon Don & Sean Paul - Boasty",131,29,"","453,847",0
Tom Grennan - Don't Break the Heart,152,26,"","453,813",0
James Blunt - Heart To Heart,97,50,"","453,667",0
Shaggy - I Need Your Love,69,52,"","453,586",0
Feder - Blind,104,48,"","453,291",0
