Artist and Title,Days,Pk,(x?),Total,Today
Jungle - Back On 74,37,66,"","168,432","1,197"
Djadja & Dinaz - Pas là,49,62,"","168,273",0
LOVV66 - 5IVE,59,124,"","168,255",0
Billie Eilish - THE DINER,19,12,"","168,204","5,019"
RIN - Commitment Issues,54,45,"","168,011",0
Loud Luxury - Aftertaste,--,206,"","167,928",0
Little Mix - Think About Us,36,98,"","167,825",0
5 Seconds of Summer - Teeth,28,23,"","167,822",0
Jax Jones & Ella Henderson - This Is Real,43,62,"","167,777",0
J Hus - Must Be,36,84,"","167,775",0
J-AX - La Mia Hit,30,128,"","167,759",0
MACAN & Ramil' - Очередная грустная песня про тёлку,51,89,"","167,706",0
Aitana & Cali y El Dandee - +,--,244,"","167,652",0
SZA - Nobody Gets Me,40,30,"","167,601",216
Sefo & Reynmen - Bonita,--,490,"","167,508",0
Güneş - NKBİ,--,435,"","167,350",28
"Smolasty, Pedro & francis - Duże oczy",--,568,"","167,304",0
Billie Eilish - Billie Bossa Nova,23,10,"","167,291",0
Gzuz - Vor der Tür,43,40,"","167,278",0
"Kaneki, Ninho & Naps - Blue",62,85,"","167,277",0
Shay - Liquide,15,78,"","167,193",0
Mora - CALENTÓN,--,229,"","167,127",0
SCH - LIF,42,39,"","167,040",0
"LIT killah, Tiago PZK, Maria Becerra, Duki, Emilia, Rusherking, Big One & FMK - Los del Espacio",--,264,"","166,875",60
AYLIVA - Lieb mich,55,65,"","166,864",100
Zeynep Bastık - Ara,--,417,"","166,748",39
Ozuna - La Modelo,14,157,"","166,717",0
Güneş - Suçlarımdan Biri,--,484,"","166,668",26
Taylor Swift - The Alchemy,29,20,"","166,642",529
Fedez - Prima di ogni cosa,55,106,"","166,606",0
Nicky Jam & Myke Towers - Polvo,--,292,"","166,580",0
Bad Bunny & Feid - PERRO NEGRO,4,166,"","166,573",220
"Puri, Jhorrmountain & Adje - Coño",--,263,"","166,564",0
Konfuz - Ратата,41,55,"","166,479",0
Miyagi & Эндшпиль - Ночь,53,65,"","166,478",0
Stormzy - Big For Your Boots,--,286,"","166,400",0
KAMRAD - Feel Alive,39,102,"","166,282",0
Luchè - Non abbiamo età,--,398,"","166,249",0
Apache 207 - Fühlst du das auch,43,41,"","166,246",0
OneRepublic - Didn't I,28,42,"","166,240",0
Nico Santos & Topic - Like I Love You,39,97,"","166,159",0
Luciano - SHAWTY,33,52,"","166,129",0
Werenoi - Location,50,42,"","166,118",0
Gradur - Rari,46,57,"","166,102",0
Levante - Tikibombom,32,125,"","166,009",0
Michael Bublé - I'll Be Home For Christmas,27,24,"","165,996",0
Ceza - Neyim Var Ki,--,482,"","165,957",0
"Porchy, May Wave$, Jeembo, Loqiemean, Thomas Mraz, Tveth, SOULOUD, MARKUL & Oxxxymiron - KONSTRUKT",46,116,"","165,910",0
Roddy Ricch - Late At Night,37,26,"","165,889",0
"Ev Wilde, Shanice Griffin & David Ryan - Here We Go Again",35,122,"","165,844",0
Marwa Loud & Eva - Allo,41,114,"","165,834",0
Katy Perry - Daisies,29,23,"","165,831",0
Headie One - Princess Cuts,35,88,"","165,789",0
AgroPlay & Ana Castela - Nosso Quadro,--,541,"","165,751",170
"Kris Kross Amsterdam, Kraantje Pappie & Tabitha - Moment",--,295,"","165,716",0
"Rita Ora, David Guetta & Imanbek - Big",26,39,"","165,601",0
Travis Scott - DELRESTO,21,11,"","165,481",0
21 Savage & Metro Boomin - Mr. Right Now,27,10,"","165,477",0
Мот - Сопрано,--,205,"","165,470",0
"Maffio, Justin Quiles & Nacho - Cristina",--,294,"","165,466",0
The Beatles - Now And Then,19,4,"","165,448",0
Taylor Swift - I Can Fix Him,28,18,"","165,426",360
C. Tangana - Bien Duro,--,234,"","165,414",0
Ariana Grande - the boy is mine,21,8,"","165,281",0
Kollegah & Farid Bang - Zieh' den Rucksack aus,46,53,"","165,251",0
Ufo361 & PASHANIM - allein allein,49,37,"","165,246",0
Dave - Verdansk,28,56,"","165,196",0
Mc Kekel & MC Rita - Amor de Verdade,--,431,"","165,185",0
Migos - Narcos,26,15,"","165,097",0
Booba - Bouyon,50,60,"","165,043",0
Scriptonite - Moskva lyubit...,--,395,"","165,041",0
Элджей - Ультрамариновые танцы,--,211,"","164,997",0
Harry Styles - Boyfriends,35,18,"","164,981",0
"Nio García, J Balvin & Bad Bunny - AM Remix",--,206,"","164,891",0
Samra - 24 Stunden,35,43,"","164,803",0
Offset - Clout,23,119,"","164,803",0
SZA - I Hate U,36,37,"","164,779",0
MORGENSHTERN & Allj - Cadillac,--,241,"","164,748",0
Sangiovanni - scossa,20,186,"","164,719",0
"Romeo Santos, Daddy Yankee & Nicky Jam - Bella y Sensual",--,359,"","164,710",0
Rauw Alejandro & Farruko - Fantasías,--,306,"","164,624",0
RAF Camora & Yung Hurn - Wien,14,79,"","164,576",79
Pop Smoke - 44 BullDog,22,13,"","164,522",0
Boomdabash & Paola & Chiara - Lambada,47,177,"","164,509",0
Soprano - Musica,32,105,"","164,360",0
Mora & Sech - TUS LÁGRIMAS,--,278,"","164,357",0
Lola Indigo & Mala Rodríguez - Mujer Bruja,--,267,"","164,353",0
Eminem - Normal,23,9,"","164,167",0
Kanye West - Jonah,13,9,"","164,139",0
Capital Bra - Ich liebe es,29,49,"","164,127",0
Rvfv & Rels B - Mi Luz,--,306,"","164,108",0
Apache 207 - Loser,41,40,"","164,026","1,087"
Summer Walker & Usher - Come Thru,35,37,"","164,010",0
Travis Scott - YOSEMITE,26,17,"","163,915",0
Matt Sassari - Give It to Me,29,152,"","163,801",0
Juice WRLD & The Weeknd - Smile,28,23,"","163,750",0
A1 x J1 & Tion Wayne - Night Away,55,82,"","163,706",0
Booba - Ça va aller,51,62,"","163,683",0
Pitbull & J Balvin - Hey Ma,57,114,"","163,538",0
Becky Hill - Last Time,46,80,"","163,340",0
Rammstein - Armee der Tristen,41,16,"","163,325",0
Artik & Asti - Лампочки,7,164,"","163,318",0
"Luciano, Ufo361 & Lil Baby - Fendi Drip",29,48,"","163,272",0
UZI - Makina,--,564,"","163,258",0
The Weeknd - Out of Time,21,11,"","163,224",0
Sebastián Yatra & Reik - Un Año,--,267,"","163,194",0
Eva - Kitoko,29,155,"","163,176",0
Dardan & Hava - Mailbox,33,69,"","163,137",0
Damso - Silence,40,47,"","163,122",0
Imagine Dragons - Walking the Wire,31,52,"","163,107",0
"Omar Montes, Ana Mena & Maffio - Solo",--,285,"","162,968",0
Maluma & J Balvin - Qué Pena,32,82,"","162,866",0
Arnon - Te Molla,1,198,"","162,799",0
Carl Brave - Chapeau,13,160,"","162,746",0
Jul - Folie,44,65,"","162,739",0
"Sampagne, badchieff & CRO - tempo",54,56,"","162,670",255
Dave - Streatham,21,95,"","162,665",0
Kygo - Love Me Now,34,43,"","162,603",0
Dadju - Bobo au cœur,14,55,"","162,567",0
Ramil' & Елена Темникова - Из-за тебя,37,106,"","162,562",0
Каспийский груз - На белом,47,89,"","162,518",218
Pretenders - 2000 Miles,28,68,"","162,399",0
Zivert - Рокки,38,108,"","162,393",0
RAYE - Escapism.,20,8,"","162,320",0
Azet - Seele,37,35,"","162,230",0
Evdeki Saat - Uzunlar,--,697,"","162,228",34
Ava Max - Christmas Without You,45,86,"","162,223",0
Sfera Ebbasta - Visiera A Becco,--,349,"","162,200",0
Gazzelle - Idem,37,156,"","162,056",0
Bad Bunny - Amorfoda,--,237,"","162,006",0
CamelPhat & Cristoph - Breathe,5,150,"","161,976",0
Miley Cyrus - Jaded,21,6,"","161,806",0
Jamule & Cro - 1000 Hits,35,49,"","161,793",0
Oliver Tree - Life Goes On,46,46,"","161,718",0
Rammstein - Dicke Titten,39,25,"","161,696",0
"Dimitri Vegas & Like Mike, Tiësto & Dido - Thank You",44,112,"","161,661","1,058"
Martin Garrix & Dean Lewis - Used To Love,27,45,"","161,644",0
"Maluma, Rauw Alejandro & Beéle - Aloha",--,267,"","161,612",0
Aretha Franklin - Winter Wonderland,36,57,"","161,583",0
LiL CaKe & Migrantes - MERCHO,--,270,"","161,570",0
Елена Темникова - Давай улетим,27,163,"","161,562",0
Achille Lauro - C'est la vie,7,184,"","161,526",0
T-Low - Crashen,--,220,"","161,500",0
Maluma & The Weeknd - Hawái,22,27,"","161,473",0
Aitana & Rels B - miamor,--,297,"","161,447",148
5 Seconds of Summer - Want You Back,46,29,"","161,432",0
Maluma - Mala Mía,31,158,"","161,430",0
MiyaGi - I Got Love,59,99,"","161,405",0
Jess Glynne & Jax Jones - One Touch,48,66,"","161,401",0
Rolf Zuckowski und seine Freunde - In der Weihnachtsbäckerei,30,157,"","161,326",0
TOQUEL - Sandra,--,770,"","161,307",105
ICEKIID - Errudumellahvad,--,535,"","161,145",46
Bittuev - Братик,--,241,"","161,138",0
DJ Tarkan - Oldu Olanlar,--,503,"","161,131",0
Sefo - Tutsak,--,471,"","161,069",0
"Marc Anthony, Will Smith & Bad Bunny - Está Rico",--,267,"","161,065",0
Zion & Lennox - Yo Voy,55,75,"","160,944",0
Geolier - Vogl sul a te,--,425,"","160,846",0
Gzuz - Drück Drück,54,75,"","160,784",0
ANNA - GASOLINA,77,134,"","160,753",0
Баста - Папа What's Up,48,135,"","160,703",0
Mitski - My Love Mine All Mine,40,52,"","160,600",0
The Weeknd - Is There Someone Else,22,12,"","160,505",0
sanah - ten Stan,--,564,"","160,483",0
Müslüm Gürses - Affet,--,555,"","160,481",0
Travis Scott - SIRENS,20,7,"","160,419",0
"Kalazh44, Capital Bra & Samra - Royal Rumble",28,28,"","160,408",0
PNL - Onizuka,--,255,"","160,278",0
187 Strassenbande - Mit den Jungz,41,64,"","160,259",0
La Nueva Escuela & Omar Montes - La Rubia,--,297,"","160,250",0
Matt Simons - We Can Do Better,25,151,"","160,166",0
Stromae - Fils de joie,32,18,"","160,165",0
Dopebwoy - Cartier,1,199,"","160,157",0
Skryptonite - Животные,--,375,"","160,155",0
LOBODA - ЗанесLo,55,84,"","160,103",0
Макс Барских - СДЕЛАЙ ГРОМЧЕ,33,172,"","160,092",0
Wisin & Yandel & ROSALÍA - Besos Moja2,--,235,"","160,017",0
MARKUL - Fata Morgana,--,402,"","159,958",0
Artik & Asti - Кукла,37,107,"","159,931",0
The Chainsmokers - Paris,47,77,"","159,922",0
Calin & Viktor Sheen - Dívej,--,465,"","159,821",87
Bozza - Elbe,34,81,"","159,807",0
Филипп Киркоров - Цвет настроения синий,31,112,"","159,783",0
Booba - RATPI WORLD,39,45,"","159,768",0
"Aarne, Yanix & SEEMEE - Фиеста",68,85,"","159,751",0
Drake - BackOutsideBoyz,16,7,"","159,707",0
Green Montana - barcelona92,60,44,"","159,663","1,760"
Alan Walker & Sorana - Lost Control,33,64,"","159,630",0
"Bizzey, Frenna, KM & Ramiks - Culo",--,226,"","159,575",0
ILIRA & VIZE - Dynamite,23,104,"","159,556",0
Mr.Rain - 9.3,7,175,"","159,491",0
Afrojack & David Guetta - Hero,--,269,"","159,426",0
JONY - Ты меня пленила,1,195,"","159,320",0
Casar - Habibi,34,60,"","159,313",0
Lazza & Geolier - NESSUNO,14,134,"","159,306",0
Jahyanai - Who Mad Again,11,172,"","159,304",0
Maes - Dragovic,35,50,"","159,275",0
Adele - To Be Loved,21,12,"","159,264",0
"Jakone, A.V.G, BAGARDI & Goro - С тобой",--,306,"","159,172",96
Drake & 21 Savage - Pussy & Millions,18,10,"","159,146",0
Bonez MC - So,47,40,"","159,129",0
izi - 48H,28,110,"","159,069",0
Billie Eilish - BITTERSUITE,19,15,"","159,033","4,623"
лампабикт & Элли на маковом поле - немерено,55,156,"","159,019",112
Drake - Can't Take a Joke,26,13,"","159,010",0
Ryan Gosling - I’m Just Ken,38,27,"","159,009",0
KC Rebell - Quarterback,29,39,"","158,985",0
Adele - Hold On,22,14,"","158,982",0
Aya Nakamura - Ça fait mal,29,70,"","158,970",0
Lana Del Rey - Chemtrails Over the Country Club,29,34,"","158,939",0
Lukas Graham - HERE,20,84,"","158,939",0
Burna Boy - Alone,27,22,"","158,923",0
STEIN27 - Habibi,--,481,"","158,812",82
Kodaline - Brother,--,216,"","158,781",0
Nathan Dawe - We Ain't Here For Long,29,168,"","158,775","1,173"
Mekhman - Копия пиратская,45,77,"","158,763",0
MORGENSHTERN - ДУЛО,49,66,"","158,655",0
Loud Luxury - Gummy,--,226,"","158,639",0
Miyagi & Andy Panda - All the Time,43,73,"","158,577",0
Rea Garvey & VIZE - The One,--,253,"","158,510",0
D.O.D & Carla Monroe - Still Sleepless,--,202,"","158,496",0
Ronnie Flex - Is Dit Over,--,219,"","158,478",0
David Guetta - Stay,33,62,"","158,450",0
Tedua - Anime Libere,21,126,"","158,373",0
James Arthur - Falling like the Stars,24,80,"","158,294",0
Sebastián Yatra & Guaynaa - Chica Ideal,--,357,"","158,269",0
Mahmood - Inuyasha,30,123,"","158,181",0
Capital Bra - Maybach,36,43,"","158,105",0
Ufo361 & Bonez MC - 7,35,45,"","158,083",0
Eva - Mood,14,113,"","158,045",0
Rudimental & Skepsis - Green & Gold,67,93,"","158,044","1,444"
sanah - etc.,--,542,"","158,017",0
Farid Bang - Maghreb Gang,35,29,"","157,938",0
Canbay & Wolker - Elbet Bir Gün,--,445,"","157,918",0
Travis Scott - GOD'S COUNTRY,19,8,"","157,905",0
Taylor Swift - Labyrinth,29,18,"","157,893",0
Ana Mena - Música Ligera,--,312,"","157,889",0
Camilo - Millones,--,370,"","157,811",0
"VillaBanks, Linch & Andry The Hitmaker - Il Doc 3",6,186,"","157,783",0
"DRD, Ghali & Marracash - DEFUERA",--,201,"","157,721",0
Joezi & Lizwi - Amathole,50,72,"","157,697",220
CIVO - Feelings,29,57,"","157,671",0
Ed Sheeran - Boat,27,6,"","157,637",0
David Guetta - Memories,2,82,"","157,631",249
MamboLosco - Twerk,28,155,"","157,483",0
Taylor Swift - the last great american dynasty,26,14,"","157,457",0
Leony - Holding On,7,154,"","157,456",0
Karol G & Bad Bunny - Ahora Me Llama,--,269,"","157,429",0
Follow The Flow - Nem Tudja Senki,--,655,"","157,409",0
Ghali - Zingarello,28,136,"","157,396",0
Kanye West - Believe What I Say,13,12,"","157,366",0
Jovanotti - Le canzoni,--,239,"","157,345",0
Lizzo & Cardi B - Rumors,28,17,"","157,247",0
Jah Khalib - Лиловая,39,94,"","157,177",0
Drake - Survival,22,3,(x1),"157,160",0
Jnr Choi - To the Moon,28,20,"","157,156",0
JONY - Пустота,40,83,"","157,145",0
Djadja & Dinaz - Un million par mois,30,74,"","157,119",0
Griff - Black Hole,11,158,"","157,085",0
Kontra K & SANTOS - Die Sonne,21,45,"","157,010",0
Ellie Goulding - Sixteen,35,102,"","157,008",0
Jennifer Lopez - Ni Tú Ni Yo,38,104,"","156,855",0
Rack & Saske - NASA,--,637,"","156,846",39
Gazo - EUPHON,17,116,"","156,742",0
Nicky Jam & Anuel AA - Whine Up,6,175,"","156,726",0
Lil Baby - Woah,32,56,"","156,673",0
Ultimo - Niente,35,98,"","156,662",0
PHARAOH - Мой кайф,36,111,"","156,593",0
Pietro Lombardi - Phänomenal,36,61,"","156,565",0
Luciano & Samra - Ya Salame,26,43,"","156,561",0
ELMAN - Лети,42,113,"","156,533",0
Mark Ronson - Valerie,1,193,"","156,461",0
Beyoncé - Halo,--,347,"","156,422",0
PHARAOH - Без ключа,38,83,"","156,391",0
Fero47 - Puerto Rico,33,52,"","156,361",0
Glass Animals & iann dior - Heat Waves,1,198,"","156,346",0
"The Limba, Andro & Navai - Никаких эмоций",43,80,"","156,309",0
Lizzo - Juice,6,167,"","156,250",0
Король и Шут - Кукла колдуна,--,245,"","156,245",696
Kanye West - Selah,19,6,"","156,201",0
Gambi - MACINTOSH,54,87,"","156,200",0
"Ernia, Sfera Ebbasta & Carl Brave - Di Notte",16,132,"","156,097",0
alyona alyona & Jerry Heil - Teresa & Maria,23,24,"","156,092","1,026"
Ninho - Bon qu’à ça,47,61,"","156,086",0
Not3s - My Lover,21,91,"","156,038",0
Billie Eilish - 8,21,21,"","156,009",0
Taylor Swift - Mastermind,29,18,"","155,904",0
Lele Pons - Celoso,--,266,"","155,883",0
Angèle - La Loi de Murphy,7,139,"","155,845",0
Damso - Υ. 2 DIAMANTS,35,28,"","155,835",0
Apache 207 - Was weißt du schon,33,36,"","155,812",0
KeBlack - Boucan,41,47,"","155,767","3,412"
EAZ - Juicy,34,67,"","155,643",0
Vianney - Beau-papa,1,195,"","155,586",0
JONY - А за окном дожди,37,117,"","155,541",0
Manuş Baba - Eteği Belinde,--,450,"","155,517",0
Ninho - Elle m'a eu,41,64,"","155,461",0
Alvaro De Luna - Todo Contigo,--,321,"","155,450",0
Semicenk - Herkes Gibisin,--,538,"","155,392",103
Sfera Ebbasta - UHLALA,22,103,"","155,382",0
Ufo361 - Rich Rich,35,38,"","155,378",0
Post Malone - A Thousand Bad Times,28,23,"","155,328",0
FiNCH & Tream - LiEBE AUF DER RÜCKBANK,--,292,"","155,281",303
"Justin Quiles, Daddy Yankee & El Alfa - PAM",--,223,"","155,255",0
Dertay - Ma Came,51,60,"","155,248",0
sanah - Melodia,--,529,"","155,219",0
Король и Шут - Лесник,5,157,"","155,121",0
"Corneille, Aya Nakamura & Trinix - Avec classe",44,156,"","155,107",642
Bagossy Brothers Company - Olyan Ő,--,899,"","155,105",0
"Young Stoner Life, Young Thug & Gunna - Solid",28,10,"","155,096",0
Ninho - Tu sais qu'on est gang,25,64,"","155,055",0
Emis Killa - Serio,56,146,"","154,966",135
Bausa - Vagabund,34,91,"","154,929",0
"Lola Índigo, TINI & Belinda - La Niña de la Escuela",--,302,"","154,839",0
UncleFlexxx - Camry 3.5,45,87,"","154,819",0
Not3s - Aladdin,1,200,"","154,792",0
Ben Fero - Demet Akalın,--,516,"","154,790",0
PNL - Kuta ubud,39,61,"","154,750",0
Sofiane - Longue vie,57,80,"","154,747",0
Егор Крид - Семья сказала,47,127,"","154,747",0
Go_A - SHUM,26,18,"","154,744",0
Snik - Millionaire,--,686,"","154,667",83
Emir Can İğrek - Kor,--,560,"","154,663",0
Calin & Viktor Sheen - Cikády,--,521,"","154,646",157
Miyagi & Эндшпиль - Пронзай,47,57,"","154,601",0
Jamule & Capital Bra - No comprendo,35,46,"","154,452",0
ФОГЕЛЬ - СТЕРВА,24,117,"","154,393",0
Hamza - Gasolina,28,72,"","154,388",0
Summer Cem - Primetime,36,50,"","154,363",0
Lesha Svik - Малиновый свет,--,412,"","154,343",0
Ana Guerra & Juan Magán - Ni La Hora,--,229,"","154,267",0
"Kid Yugi, Tedua & Junior K - Eva",58,99,"","154,259",745
Ufo361 - Paradies,45,54,"","154,252",0
Rauw Alejandro - Tattoo,--,245,"","154,251",0
Даня Милохин & Мумий Тролль - Башня,42,108,"","154,235",0
DaBaby - Suge,8,140,"","154,216",0
Bad Bunny & Jhay Cortez - CÓMO SE SIENTE,--,245,"","154,207",0
WHITE GALLOWS - В лифте,5,188,"","154,108",0
Lomepal - X-men,37,53,"","154,036",0
K-391 - Ignite,--,431,"","154,018",0
Lomepal - Yeux disent,--,260,"","153,986",0
Ufo361 - Big Drip,33,40,"","153,887",0
Luciano - Yeah,32,36,"","153,596",0
LOBODA - INSTADRAMA,33,104,"","153,524",0
Dadju - Ma fierté,17,74,"","153,480",0
Sfera Ebbasta - Uber,41,77,"","153,422",0
Mahmood & DRD - Klan,--,201,"","153,419",0
Shindy - Babygirl,28,46,"","153,393",0
Light & Hawk - Voodoo,--,676,"","153,374",0
Nelly Furtado - Promiscuous,--,211,"","153,333",0
Il Pagante - Settimana Bianca,1,183,"","153,319",0
Mostack - What I Wanna,35,113,"","153,268",0
MACAN & Jakone - Поспешили,49,80,"","153,258",0
HammAli & Navai & MACAN - она хочет быть моделью,35,75,"","153,238",0
Filatov & Karas - Au Au,--,201,"","153,233",0
SCH - Le code,30,86,"","153,227",0
Dawid Podsiadło - Trofea,--,506,"","153,064",0
Stefano Lentini - ‘O Mar For,42,146,"","152,882",0
Alfa & YANOMI - SuL Più BeLLo,--,201,"","152,875",0
Lana Del Rey - Doin' Time,31,42,"","152,829",0
Capo Plaza - Non cambierò mai,35,106,"","152,800",0
Kendrick Lamar - Father Time,21,6,"","152,769",0
Bad Bunny - Efecto,--,253,"","152,758",0
Coma_Cose - Fiamme negli occhi,35,141,"","152,718",0
Julia Michaels - Heaven,32,46,"","152,677",0
Polo G - Pop Out,1,185,"","152,579",0
Rauw Alejandro & Chencho Corleone - El Efecto,12,177,"","152,542",0
Travis Scott - ESCAPE PLAN,15,6,"","152,518",0
Niaks - Mahmouma,38,72,"","152,470",0
Capo Plaza - Street,40,103,"","152,448",0
Bad Bunny - Neverita,--,280,"","152,425",0
Josh - Cordula Grün,1,197,"","152,328",0
Lomepal - Mômes,24,61,"","152,278",0
Kanye West - Ok Ok,12,10,"","152,204",0
Ezhel - Bul Beni,--,425,"","152,095",0
Die Zipfelbuben - Olivia,46,54,"","152,071",0
FASMA & GG - Parlami,37,120,"","151,895",0
HATIK - Prison pour mineurs,38,99,"","151,829",0
Liam Payne - Stack It Up,15,118,"","151,754",0
Emma Steinbakken - Jeg glemmer deg aldri,--,560,"","151,734",0
Bonez MC & RAF Camora - Eine Idee,42,40,"","151,719",0
Yung Bleu - You’re Mines Still,--,225,"","151,650",0
Don Toliver - After Party,25,75,"","151,571",0
Polo G - Martin & Gina,--,267,"","151,558",0
Beyoncé - BODYGUARD,21,12,"","151,557",163
Anuel AA - El Manual,--,256,"","151,501",0
Мари Краймбрери - Пряталась в ванной,--,290,"","151,494",0
Hamza - Au Bout De La Nuit,31,42,"","151,426",0
Tesher - Jalebi Baby,--,204,"","151,324",0
Il Pagante - Open Bar,--,210,"","151,162",0
"Jay Rock, Kendrick Lamar, Future, James Blake - King's Dead",35,45,"","151,160",0
Yung Felix - Loco,--,359,"","151,156",0
Mozart La Para - Mujeres,--,239,"","151,109",0
Lady Gaga - Alice,21,9,"","151,096",0
Djadja & Dinaz - BB,41,61,"","151,049",0
D-Block Europe - Kitchen Kings,3,195,"","151,047",0
Lefa - Bitch,8,147,"","151,020",0
"21 Savage, Travis Scott & Metro Boomin - née-nah",22,6,"","150,991",0
Niska - B.O.C,36,75,"","150,951",0
Баста - Мастер и Маргарита,--,237,"","150,913",0
BLACKPINK & Selena Gomez - Ice Cream,33,15,"","150,904",0
Good Neighbours - Home,39,123,"","150,801","1,138"
Lacrim - Noche,19,49,"","150,745",0
Post Malone - Rich & Sad,28,19,"","150,581",0
Bresh & SHUNE - Altamente Mia,5,168,"","150,558",0
Полина Гагарина - Смотри,1,199,"","150,523",0
Rauw Alejandro - Enchule,--,279,"","150,522",0
Shiva - Niente da perdere,43,96,"","150,516",0
"Макс Барских - Лей, не жалей",--,203,"","150,500",0
Aya Nakamura - Fly,35,60,"","150,467",0
Majestic - Me & U,18,172,"","150,414",0
Apache 207 - Keine Fragen,36,49,"","150,412",0
Capo Plaza - Acqua Passata,71,109,"","150,385",988
Ufo361 & Sonus030 - Playlist,35,39,"","150,361",0
Billie Eilish - I Didn't Change My Number,21,10,"","150,308",0
KC Rebell & Summer Cem - DOWN,35,50,"","150,243",0
HammAli & Navai - Я весь мир обошёл,39,74,"","150,195",0
Taylor Swift - august,27,22,"","150,112",0
Frank Sinatra - Jingle Bells,27,59,"","150,099",0
SZA - Shirt,44,35,"","150,092",0
Ufo361 - Nur zur Info,41,54,"","150,057",0
Becky Hill & Lewis Thompson - Side Effects,55,108,"","150,013",0
Taco Hemingway - W piątki leżę w wannie,--,536,"","149,985",0
Drake - 8 Out Of 10,22,11,"","149,955",0
Fred De Palma & Sofía Reyes - Il tuo profumo,--,202,"","149,903",0
"Soolking, Lola Índigo & Rvfv - Casanova",--,206,"","149,877",288
Mr.Rain & Clara - UN MILIONE DI NOTTI,15,151,"","149,869",0
Franglish - Mano,53,65,"","149,853",0
PSICOLOGI - SUI MURI,39,135,"","149,786",0
Bad Bunny & Daddy Yankee - La Santa,4,181,"","149,756",0
Capital Bra & Samra - 100k Cash,30,35,"","149,726",0
Ella Mai - Trip,5,180,"","149,715",0
Soolking - Dalida,43,92,"","149,714",0
Eminem - Stepping Stone,22,14,"","149,686",0
AJR - Weak,42,108,"","149,664",0
Kina - Get You the Moon,--,237,"","149,662",0
BLANCO - Mezz’Ora Di Sole,23,113,"","149,624",0
Miyagi & Эндшпиль - Не теряя,49,67,"","149,571",0
"Stay Flee Get Lizzy, Fredo & Young T & Bugsey - Ay Caramba",20,179,"","149,568",0
NAZA - P*Tain de m*Rde,38,108,"","149,531",0
INSTASAMKA - Juicy,41,126,"","149,513",0
Loco Escrito - Adios,--,263,"","149,487",0
Imen Es - Essaie encore,28,70,"","149,449",0
Madame & Fabri Fibra - il mio amico,13,172,"","149,437",0
Nicki Minaj - Majesty,27,19,"","149,414",0
AK AUSSERKONTROLLE - BLACKOUT,31,77,"","149,324",0
The Limba - Секрет,42,76,"","149,316",0
"uniqe, nkeeei & ARTEM SHILOVETS - АФТЕРПАТИ",43,141,"","149,269",0
Anuel AA - Brindemos,--,364,"","149,108",0
Drake & 21 Savage - Spin Bout U,21,11,"","149,082",0
Naps - Rappelle-toi,10,125,"","149,048",0
Shiva - Syrup,48,91,"","148,992",0
Zivert - Двусмысленно,24,146,"","148,970",0
Octavian & Skepta - Papi Chulo,34,75,"","148,918",0
Cristian D - Amsterdam,7,191,"","148,914",0
Anne-Marie - Birthday,34,99,"","148,784",0
Snelle & Ronnie Flex - In De Schuur,--,347,"","148,761",0
PNL - Bené,1,199,"","148,701",0
Damso - COEUR EN MIETTES,31,43,"","148,687",0
Bonez MC - Shotz Fired,33,47,"","148,683",0
Элджей & MORGENSHTERN - Lollipop,41,120,"","148,655",0
"J. Cole, 21 Savage & Morray - m y . l i f e",21,8,"","148,653",0
Miss Li - Lev nu dö sen,--,549,"","148,645",0
KAROL G - AMARGURA,--,394,"","148,635",533
187 Strassenbande - Alles nach Plan,37,31,"","148,632",0
Roxy Dekker - Satisfyer,--,282,"","148,629",814
"Fabri Fibra, Lazza & Madame - Caos",25,95,"","148,527",0
Mary Gu - Нежность,18,156,"","148,473",0
Bryan Adams - Summer of '69,2,75,"","148,411",0
RK & Maes - Euros,33,80,"","148,375",0
A$AP Rocky - Babushka Boi,30,24,"","148,301",0
Carbonne - Imagine,33,44,"","148,259","4,349"
Clara - DIAMANTI GREZZI,49,111,"","148,210",165
Raf Camora - Alles probiert,48,83,"","148,210",0
Chapo102 & 102 Boyz - Missed Calls,33,89,"","148,196",0
Astrid S - Think Before I Talk,--,223,"","148,175",0
Sadek & Ninho - TP,21,54,"","148,147",0
Blæst - Juice,--,512,"","148,126",40
ANNA ASTI - Звенит январская вьюга,39,76,"","148,091",0
AJ Tracey - Little More Love,39,98,"","148,078",0
Emir Can İğrek - Nalan,--,520,"","148,078",0
Пошлая Молли & Элджей - Дом Периньон,32,125,"","147,975",0
Tiziano Ferro & Jovanotti - Balla per me,--,246,"","147,872",0
Naps - La danse du roro,42,43,"","147,854",0
Reynmen - Ela,9,132,"","147,845",0
Marco Mengoni - Muhammad Ali,--,227,"","147,765",0
KALUSH - Додому,--,436,"","147,696",0
Guè - Brivido,--,223,"","147,433",565
HammAli & Navai - Цветок,28,114,"","147,402",0
Shawn Mendes - Nervous,38,28,"","147,365",0
Freya Ridings - Weekends,49,132,"","147,342",0
Abou Debeing - C'est pas bon,13,166,"","147,308",0
Kontra K - Warnung,21,66,"","147,252",0
Kayef - Ich würd' lügen,27,136,"","147,247",0
Feid - Ferxxo 100,--,352,"","147,182",84
Werenoi - Tout seul,35,47,"","147,181",0
Snelle - Scars,--,336,"","147,164",0
Selena Gomez - Feel Me,29,36,"","147,147",0
Maes - Police,39,54,"","147,074",0
Kollegah & Farid Bang - Ave Maria,35,40,"","147,014",0
