Artist and Title,Days,Pk,(x?),Total,Today
"Saiko, Quevedo & Feid - POLARIS",8,179,"","159,579",126
Kanye West - Stronger,--,638,"","159,561",69
Karol G - Ocean,22,181,"","159,400",0
Bonez MC & Raf Camora & Gzuz - Kokain,24,136,"","159,384",0
Fitz and The Tantrums - HandClap,--,282,"","159,248",0
Justin Bieber - Honest,45,13,"","159,242",0
Lena & Nico Santos - Better,5,178,"","159,232",0
Егор Крид - We Gotta Get Love,--,206,"","159,223",0
Prince Royce - El Clavo,1,195,"","159,207",0
Sech - Solita,--,240,"","159,165",130
Мот - Капкан,--,554,"","158,943",182
G-Eazy & Kehlani - Good Life,52,72,"","158,930",0
Thegiornalisti - Riccione,--,224,"","158,896",0
Manuel Turizo & Maluma - Amor en Coma,45,107,"","158,832",0
C AllStar - 留下來的人,--,646,"","158,775",0
Shiva - Non lo Sai,--,215,"","158,746",0
Mrs. GREEN APPLE - StaRt,--,425,"","158,689",550
Troye Sivan - Got Me Started,36,41,"","158,688",56
Maluma - Borro Cassette,--,221,"","158,649",0
Ruel - Painkiller,--,360,"","158,648",0
INSTASAMKA - КАК MOMMY,55,128,"","158,627",0
ILLSLICK - ถ้าเธอต้องเลือก,--,265,"","158,517",0
Ryan Castro - Wasa Wasa,--,459,"","158,440",38
盧廣仲 - 魚仔,--,510,"","158,387",0
Zedd & Jasmine Thompson - Funny,57,65,"","158,268",0
Kodak Black - Transportin',61,134,"","158,261",0
Travis Scott - CAROUSEL,29,8,"","158,194",0
Sebastian Yatra - Por Perro,61,150,"","158,170",0
The 1975 - About You,21,109,"","158,100",329
AP Dhillon & Gurinder Gill - Tere Te,18,113,"","158,077",0
PLK - Attentat,22,123,"","158,008",0
Werenoi - Maudit,98,73,"","157,983",770
"Fedez, Achille Lauro & Orietta Berti - MILLE",--,210,"","157,961",0
"OAFF, Savera, Lothika & Kausar Munir - Doobey",--,438,"","157,954",0
Canbay & Wolker - Elbet Bir Gün,--,518,"","157,923",0
Urworld - Sunkissed,--,326,"","157,908",0
"Carl Brave, Mara Sattei & tha Supreme - Spigoli",--,247,"","157,805",0
D Gerrard - Galaxy,--,338,"","157,800",0
Nipsey Hussle - Racks in the Middle,46,64,"","157,794",0
Alex Rose & Rauw Alejandro - Me Fijé,--,212,"","157,754",0
EO - German,38,167,"","157,745",0
Sangiovanni - farfalle,12,152,"","157,686",0
PLK - Demain,30,100,"","157,678",0
Luísa Sonza & Pabllo Vittar - MODO TURBO,--,455,"","157,566",0
DaBaby - Baby Sitter,--,240,"","157,553",0
Gunna & Future - Too Easy,57,41,"","157,529",0
Ariana Grande - Side To Side,15,168,"","157,491",0
J Hus - Bouff Daddy,2,198,"","157,443",0
Rocco Hunt - Non litighiamo più,--,299,"","157,427",0
¥ELLOW BUCKS - My Resort,--,410,"","157,386",0
Anavitória - Trevo,--,544,"","157,366",0
Booba - JAUNÉ,42,102,"","157,268",0
Chris Stapleton - White Horse,14,106,"","157,248",199
Shawn Mendes & Tainy - Summer Of Love,48,20,"","157,231",0
YOUNGOHM - Very Very Small,--,253,"","157,210",0
Jhené Aiko - B.S.,32,42,"","157,163",0
Eminem - Darkness,22,11,"","157,030",0
BABYMONSTER - BATTER UP,58,45,"","157,007",23
Capital Bra - Berlin lebt,43,98,"","156,906",0
Ninho - Filon,4,193,"","156,871",0
CHRRISSA - B Blood Type,--,206,"","156,861",0
Baby K - Voglio ballare con te,1,199,"","156,847",0
EMIN - Камин,31,176,"","156,747",0
SCH - Mode Akimbo,28,105,"","156,743",0
Niska - Bâtiment,32,124,"","156,735",0
Camilo & Evaluna Montaner - Por Primera Vez,12,130,"","156,645",0
Nimo - KARMA,65,76,"","156,603",0
Bonez MC - Roadrunner,44,91,"","156,586",0
Henrique & Juliano - Rasteira,--,596,"","156,413",0
Bolémvn & Maes - 10K,31,140,"","156,385",0
Azet - Qa bone,61,115,"","156,348",0
"ChocQuibTown, Zion & Lennox & Farruko - Pa Olvidarte",29,114,"","156,327",0
Jack Harlow - Churchill Downs,43,15,"","156,324",0
Goldband - Noodgeval,--,348,"","156,308",86
Taylor Swift - Fifteen,42,27,"","156,291",0
The Chainsmokers & Drew Love - Somebody,40,51,"","156,198",0
五月天 - 因為你 所以我,--,324,"","156,186",0
Myke Towers - La Playa,--,316,"","156,165",109
Grupo Frontera - No Se Va,22,114,"","156,146",0
姜濤 - Master Class,--,623,"","156,108",0
BIGBANG - 꽃 길,--,239,"","156,045",0
Matheus & Kauan & Anitta - Ao Vivo e a Cores,--,489,"","156,017",0
Mora & Saiko - REINA,25,69,"","156,005",138
Roddy Ricch - Die Young,--,334,"","155,977",8
陈奕迅 - 孤勇者,--,537,"","155,850",0
오마이걸 - Dolphin,--,313,"","155,807",0
Grupo Frontera & Grupo Firme - EL AMOR DE SU VIDA,--,239,"","155,665",176
The Kid LAROI & Juice WRLD - GO,37,63,"","155,662",0
Yung Yury & Damn Yury - TABU.,8,183,"","155,538",0
RIIZE - Memories,--,293,"","155,535",0
Manuş Baba - Eteği Belinde,--,489,"","155,503",0
PNL - Blanka,22,117,"","155,486",0
Wegz - El Bakht,--,652,"","155,482",114
Bru-C - No Excuses,50,135,"","155,443",0
Semicenk - Herkes Gibisin,--,614,"","155,392",103
최예나 - SMILEY,--,243,"","155,387",0
비오 - LOVE me,--,296,"","155,368",0
Nina Chuba & Chapo102 - Ich hass dich,14,111,"","155,325",69
Kabza De Small & DJ Maphorisa - Nana Thula,--,626,"","155,294",0
Tiara Andini - Usai,--,657,"","155,253",70
あいみょん - ら、のはなし,6,156,"","155,174",0
Topic & A7S - Kernkraft 400,6,148,"","155,050",0
Eno - Mercedes,61,116,"","155,048",0
Feid - Si Te La Encuentras Por Ahí,28,107,"","155,046",0
Тимати - Гучи,--,244,"","155,011",0
"LIT killah, Tiago PZK, Maria Becerra, Duki, Emilia, Rusherking, Big One & FMK - Los del Espacio",--,247,"","155,008",81
"Crissin, Totoy El Frio & Natan & Shander - Poblado",53,84,"","154,992",0
MONA & Basta - Ты так мне необходим,36,140,"","154,979",0
Ultimo - Piccola stella,--,284,"","154,946",0
D.O.D - So Much in Love,11,153,"","154,898",0
Jonas Blue - What I like About You,42,117,"","154,872",0
Nicky Jam & Sech - Atrévete,34,117,"","154,867",0
Zach Bryan - East Side of Sorrow,40,52,"","154,853",518
The TOYS - ทิ้งแต่เก็บ,--,254,"","154,842",0
Zé Neto & Cristiano - Status Que Eu Não Queria,--,867,"","154,830",0
Ben Fero - Demet Akalın,--,561,"","154,790",0
J-AX & Fedez - Italiana,--,244,"","154,785",0
김민석 - 취중고백,--,290,"","154,767",0
Anuel AA - Brindemos,7,129,"","154,733",0
Lauv - Feelings,31,104,"","154,712",0
"Fedez, Annalisa & Articolo 31 - DISCO PARADISE",--,201,"","154,665",0
Emir Can İğrek - Kor,--,653,"","154,663",0
J-Ax - Ostia Lido,--,247,"","154,638",0
Thegiornalisti - Felicità p*****a,--,251,"","154,597",0
Capital Bra - Allein,37,98,"","154,577",0
NewJeans - ASAP,42,25,"","154,552",0
Scriptonite - Moskva lyubit...,--,520,"","154,441",0
ヨルシカ - 花に亡霊,--,263,"","154,435",0
Drake - Time Flies,21,19,"","154,355",0
Henry Moodie - drunk text,--,242,"","154,297",591
Capital Bra & Loredana - Nicht verdient,48,81,"","154,288",0
비오 - 문득,--,305,"","154,282",0
Ицык Цыпер - Дымок,65,100,"","154,275",452
Werenoi - Laboratoire,6,152,"","154,236",61
奈美詩葛 - Speechless,--,573,"","154,189",0
Kendrick Lamar & Kodak Black - Silent Hill,28,7,"","154,142",0
"Future, Metro Boomin & Travis Scott - Cinderella",39,7,"","154,124",558
Clairo - Sofia,38,108,"","154,103",0
Дима Билан & Мари Краймбрери - Ты не моя пара,--,263,"","154,090",0
Davina Michelle - Duurt Te Lang,--,563,"","154,085",0
GloRilla & Cardi B - Tomorrow 2,50,93,"","154,080",0
Alessandra - Queen of Kings,28,11,"","153,989",0
Carlos Vives & Sebastián Yatra - Robarte un Beso,--,376,"","153,957",0
MC Cheung Tinfu - 世一,--,553,"","153,943",0
Coldplay & Big Sean - Miracles,39,57,"","153,903",0
Piso 21 - Besándote,--,224,"","153,888",0
陳奕迅 - 我們,--,270,"","153,888",0
Taylor Swift - this is me trying,28,16,"","153,860",0
Marília Mendonça - Graveto,--,578,"","153,854",0
Tyga & Doja Cat - Freaky Deaky,75,50,"","153,849",0
Rod Wave - By Your Side,44,133,"","153,820",0
MC 張天賦 & 洪嘉豪 - 聖誕很忙,--,566,"","153,810",72
BIGBANG - 봄여름가을겨울,--,228,"","153,790",0
Sam Smith - I'm Not the Only One,--,323,"","153,783",0
Billie Eilish - Getting Older,22,8,"","153,782",0
Drake - Behind Barz,34,44,"","153,767",0
TWICE - SCIENTIST,41,46,"","153,734",0
Kendrick Lamar - Father Time,27,6,"","153,700",0
MORGENSHTERN - Новый Мерин,--,313,"","153,639",0
Metro Boomin - No Complaints,47,61,"","153,587",0
Скриптонит - Где твоя любовь,--,241,"","153,576",55
Roddy Ricch - Tip Toe,56,61,"","153,576",0
Thegiornalisti - Questa nostra stupida canzone d'amore,--,278,"","153,572",0
あいみょん - 生きていたんだよな,--,310,"","153,555",0
Alle Farben - Alright,3,140,"","153,472",0
Jorge & Mateus - 5 Regras,--,657,"","153,466",136
鄧紫棋 - 句號,--,751,"","153,466",0
RIN - Alien,34,111,"","153,435",0
Fred again.. & Baby Keem - leavemealone,71,100,"","153,434",101
Tesher - Jalebi Baby,--,227,"","153,429",0
Lauv - Steal The Show,--,220,"","153,397",0
Damso - Smog,51,117,"","153,393",0
"Bizarrap & Villano Antillano - Villano Antillano: Bzrp Music Sessions, Vol. 51",64,103,"","153,390",0
Christian Nodal - Ya No Somos Ni Seremos,17,145,"","153,300",0
XXXTENTACION - Look At Me,25,15,"","153,286",0
Drake - Fountains,41,30,"","153,214",0
Feid - Castigo,--,222,"","153,205",0
PONCHET - พี่ชอบหนูที่สุดเลย,--,250,"","153,089",418
D-Block Europe & Aitch - UFO,29,118,"","153,085",0
Red Velvet - 빨간 맛 Red Flavor,35,73,"","153,054",0
Dalex & Lenny Tavárez - Bellaquita,--,250,"","152,977",0
Ritviz - Liggi,--,729,"","152,955",0
MHD - Bella,49,152,"","152,876",0
King - Maan Meri Jaan,--,425,"","152,875",30
Tommaso Paradiso - Non avere paura,--,277,"","152,824",0
Apache 207 - Wenn das so bleibt,57,87,"","152,811",0
Beyoncé - JOLENE,21,4,"","152,804",0
DaBaby - Find My Way,36,30,"","152,784",0
Drake - Gently,33,9,"","152,725",0
Jovanotti & sixpm - I love you baby,--,237,"","152,724",0
Little Mix - Holiday,44,130,"","152,614",0
LSD - Audio,35,55,"","152,603",0
León Larregui - Brillas,--,727,"","152,595",0
Taylor Swift - The Great War,33,19,"","152,561",0
Bresh & SHUNE - Guasto D'Amore,--,233,"","152,558",86
Jaonaay - คนละชั้น,--,212,"","152,545",0
Ed Sheeran - First Times,24,9,"","152,512",0
Arcángel & Bad Bunny - Infeliz,63,114,"","152,446",0
Dardan - Coco Mama,42,112,"","152,422",0
Carin Leon - Tú,--,442,"","152,384",0
Sidhu Moose Wala - The Last Ride,34,83,"","152,335",0
Damso - Σ. MOROSE,37,78,"","152,306",0
Quavo - FLIP THE SWITCH,28,20,"","152,296",0
Mora - DONDE SE APRENDE A QUERER,39,61,"","152,204",136
Drake - Jaded,31,28,"","152,186",0
IAmChino - Ay Mi Dios,8,189,"","152,171",0
Karan Aujla & Ikky - Admirin' You,18,133,"","152,141",332
Nicki Minaj - Everybody,51,31,"","152,116",0
Portrait - โลกที่ไม่มีเธอ,--,274,"","152,080",0
Ariana Grande - in my head,22,18,"","152,012",0
Galibri & Mavik - Федерико Феллини,--,273,"","151,971",0
"C. Tangana, Niño de Elche & La Húngara - Tú Me Dejaste De Querer",--,426,"","151,944",0
Taylor Swift - I Knew You Were Trouble.,12,10,"","151,889",105
NCT 127 - Favorite,40,43,"","151,867",0
Dermot Kennedy - Something to Someone,7,123,"","151,831",0
"Charlie Charles, Sfera Ebbasta & Ghali - Peace & Love",--,222,"","151,830",0
Alan Walker - The Spectre,33,151,"","151,822",0
Jason Aldean - You Make It Easy,--,231,"","151,802",0
Ernia & Pinguini Tattici Nucleari - Ferma A Guardare,--,291,"","151,760",0
Diego & Victor Hugo - Infarto,--,629,"","151,723",0
RIIZE - Love 119,68,53,"","151,647",222
アリアナ・グランデ - Break Free,--,273,"","151,592",0
SEKAI NO OWARI - 最高到達点,--,216,"","151,478",352
Vaundy - odoriko,14,159,"","151,472",0
Gustavo Mioto - Solteiro Não Trai,--,689,"","151,416",0
Shubh - Cheques,12,145,"","151,404",152
Boomdabash & Annalisa - Tropicana,35,177,"","151,400",0
"Young Stoner Life, Young Thug & Gunna - Ski",28,21,"","151,354",0
Dadju & Anitta - Mon soleil,45,162,"","151,209",0
"Guaynaa, Nicky Jam & Farruko - Rebota",50,108,"","151,183",0
Sigala & Talia Mar - Stay the Night,71,99,"","151,091",0
Kalash & Gazo - Tu le sais,6,185,"","151,086",0
Ninho - Jamais,12,128,"","151,076",0
청하 - 벌써 12시,--,238,"","150,940",0
Tones and I - Bad Child,53,96,"","150,930",0
Aitch - Buss Down,34,140,"","150,912",0
Sfera Ebbasta - Ricchi x Sempre,--,222,"","150,833",218
Sigala - Melody,57,93,"","150,780",0
Eminem - Unaccommodating,22,10,"","150,759",0
変態紳士クラブ - すきにやる,--,431,"","150,757",0
ELI - Change Your Mind,9,181,"","150,741",0
陳奕迅 - 孤勇者,--,516,"","150,740",0
周杰伦 - 算什么男人,--,743,"","150,719",0
Bad Bunny - HOY COBRÉ,39,53,"","150,716",0
Luke Bryan - Knockin' Boots,--,326,"","150,694",0
林俊杰 - 江南,--,1499,"","150,665",103
Manuel Turizo - Sola,--,255,"","150,553",0
Lomepal - 1000°C,15,168,"","150,532",0
"The Cratez, Bausa & Maxwell - Skifahren",50,108,"","150,516",0
Kendrick Lamar - Rich Spirit,27,8,"","150,500",0
J Balvin & Khalid - Otra Noche Sin Ti,42,51,"","150,446",0
柳應廷 - 狂人日記,--,697,"","150,446",0
Drake - Daylight,31,7,"","150,439",0
Fred De Palma - Extasi,--,237,"","150,392",0
林俊杰 & 邓紫棋 - 手心的薔薇,--,1153,"","150,361",149
Leon Machère - Copacabana,--,276,"","150,244",0
Summer Cem - Diamonds,28,98,"","150,200",0
Burin Boonvisut - ขอโทษ,--,307,"","150,070",0
Shawn Mendes - Nervous,37,32,"","150,064",0
陈奕迅 - K歌之王,--,857,"","150,052",0
Booba & SDM - Dolce Camara,102,70,"","150,030",956
Martin Garrix - Pressure,13,130,"","149,973",0
Adele - Hold On,22,13,"","149,964",0
Jorge & Mateus - Lance Individual,--,610,"","149,962",41
Beyoncé - ENERGY,28,9,"","149,920",0
방탄소년단 - 봄날,--,481,"","149,908",0
Shiva - Alleluia,6,189,"","149,890",0
Morgan Wallen - ’98 Braves,46,63,"","149,850",0
米津玄師 - 馬と鹿,23,167,"","149,811",0
Blackbeans - Wish,--,628,"","149,765",0
K.O - SETE,--,395,"","149,764",0
NAV - Wanted You,53,84,"","149,740",0
藤井 風 - ガーデン,--,230,"","149,721",210
Ado - ウタカタララバイ,60,118,"","149,686",0
Lizzo - Juice,--,221,"","149,639",0
Jowell Y Randy & J Balvin - Anaranjado,25,125,"","149,502",0
Tim Bendzko - Hoch,--,209,"","149,459",0
A.V.G & MACAN - Спой,88,107,"","149,355",761
Yamê - Bécane - A Colors Show,62,65,"","149,298",0
Earth Patravee - ถ้าฉันหายไป(Skyline),--,259,"","149,236",0
Katy Perry - Chained To the Rhythm,45,78,"","149,166",0
VIZE & Tokio Hotel - White Lies,56,110,"","149,056",0
BTS - Mikrokosmos,29,27,"","149,026",0
Jax Jones & Bebe Rexha - Harder,56,94,"","149,015",0
Nerd Connection - 그대만 있다면,--,282,"","149,008",435
Ezhel - Bul Beni,--,472,"","148,980",0
Ayase - 夜撫でるメノウ,14,185,"","148,827",0
陳柏宇 - 你瞞我瞞,--,705,"","148,795",25
Drake - Diplomatic Immunity,35,17,"","148,790",0
Artik & Asti & Артём Качер - Грустный дэнс,--,617,"","148,766",0
Flo Milli - Never Lose Me,60,45,"","148,750",0
周杰倫 & 梁心頤 - 珊瑚海,--,745,"","148,733",0
Ed Sheeran - What Do I Know,23,116,"","148,725",0
Luan Santana - MORENA,--,410,"","148,716",0
Future & Young Thug - Patek Water,42,30,"","148,701",0
Labrinth - Still Don't Know My Name,39,62,"","148,700",0
Shubh - Baller,31,100,"","148,677",0
Olivia Rodrigo - All I Want,15,136,"","148,661",0
TWICE - KNOCK KNOCK,--,232,"","148,635",0
De Mthuda - John Wick,--,563,"","148,549",20
Dept - หรือไม่ใช่,--,659,"","148,455",73
Anatomy Rabbit - Extraordinary,--,259,"","148,447",0
Koba LaD - Coffre plein,25,93,"","148,422",0
Busta 929 & Mpura - Umsebenzi Wethu,--,551,"","148,378",0
LEA & Cyril - Immer wenn wir uns sehn,--,288,"","148,338",0
BELL WARISARA - เอาปากกามาวง,--,262,"","148,329",0
C ARMA - Yapma,--,243,"","148,328",0
Dark Polo Gang - Cambiare Adesso,--,250,"","148,298",0
VAUNDY - CHAINSAW BLOOD,50,121,"","148,254",0
Coldplay - Paradise,--,299,"","148,250",6
Sigala & Rita Ora - You for Me,58,90,"","148,208",0
柳應廷 - 人類群星閃耀時,--,565,"","148,188",0
"Juan Magan, Belinda & Manuel Turizo - Déjate Llevar",--,221,"","148,176",0
Pav Dharia - Na Ja,--,606,"","148,135",0
Emir Can İğrek - Nalan,--,590,"","148,078",0
Snelle - Reünie,--,334,"","148,063",0
Taylor Swift - Out of the Woods,22,6,"","148,029",0
MEYOU - อิจฉา,--,239,"","147,994",569
PLK - Problèmes,3,193,"","147,988",0
Gucci Mane - Curve,46,59,"","147,969",0
에픽하이 - 연애소설,--,235,"","147,889",0
Ninho & Serge Ibaka - Champion,9,158,"","147,851",0
Maître Gims & Vianney - La même,5,173,"","147,801",0
Jah Khalib - А я её,5,195,"","147,782",0
Miyagi & Эндшпиль - Silhouette,49,105,"","147,724",0
AYLIVA - Scheine zählen,68,87,"","147,667",0
디핵 & 파테코 - OHAYO MY NIGHT,--,315,"","147,631",0
Rod Wave - Rags2Riches,37,91,"","147,601",0
Peso Pluma - NUEVA VIDA,6,141,"","147,521",189
멜로망스 - 사랑인가 봐,--,264,"","147,444",0
Vitaa & Slimane - Avant toi,--,256,"","147,440",0
브레이브걸스 - 롤린,--,252,"","147,423",0
Lady Gaga - Alice,22,9,"","147,352",0
STAYC - RUN2U,35,75,"","147,333",0
Demi Lovato - Cool for the Summer,42,27,"","147,284",0
Patrickananda - จันทร์อังคารพุธพฤหัสศุกร์เสาร์อาทิตย์,--,353,"","147,241",0
Sech - Sal y Perrea,41,146,"","147,124",0
"La Pantera, Quevedo & Juseph - Cayó La Noche",24,142,"","147,095",0
Lee Brice - One of Them Girls,--,311,"","147,089",0
Billkin - โคตรพิเศษ,--,313,"","147,083",0
Azet & Zuna - Lelele,58,107,"","147,049",0
Taylor Swift - betty,27,22,"","147,042",0
Drake - Pipe Down,42,31,"","146,950",0
Pritam & Arijit Singh - Ae Dil Hai Mushkil,--,1255,"","146,941",71
J Balvin & Bad Bunny - MOJAITA,22,56,"","146,828",0
Sezen Aksu - İhanetten Geri Kalan,--,691,"","146,741",161
MONATIK - Vitamin D,1,193,"","146,730",0
Kanye West - Wouldn't Leave,21,8,"","146,707",0
Chris Brown - Don't Check On Me,24,20,"","146,659",0
Aya Nakamura - Doudou,36,117,"","146,623",0
Ivan Valeev - Novella,--,228,"","146,535",0
"Kris Kross Amsterdam, Antoon & Sigourney K - Vluchtstrook",--,389,"","146,534",0
Pinguini Tattici Nucleari - Ringo Starr,--,263,"","146,459",0
KSI - Not Over Yet,76,83,"","146,432",0
D-Block Europe & RAYE - Ferrari Horses,41,124,"","146,411",0
Drake - Texts Go Green,23,4,"","146,406",0
Grupo Los de la O - Fuga Pa Cali 2,--,400,"","146,360",0
Rondodasosa - SLATT,--,282,"","146,360",0
Marco Mengoni - Hola,--,272,"","146,325",0
Polimá Westcoast & Pailita - ULTRA SOLO,51,108,"","146,242",0
Burna Boy - Anybody,--,211,"","146,236",0
YOASOBI - 祝福,7,142,"","146,152",0
GANGGA - Blue Jeans,--,618,"","146,137",0
Wisin & Yandel & ROSALÍA - Besos Moja2,30,155,"","146,094",0
Clinton Kane - I GUESS I'M IN LOVE,53,41,"","146,078",0
Alok & Ina Wroldsen - Favela,--,655,"","146,057",0
Room 39 - เป็นทุกอย่าง,--,246,"","146,037",0
Tones And I - Ur So F**kInG cOoL,18,148,"","146,018",0
AC/DC - Highway to Hell,--,236,"","146,008",0
NAV - Tap,13,51,"","146,008",0
Artie 5ive - ANELLI E COLLANE,--,354,"","146,007",114
Ninho - À Kinshasa,12,171,"","146,006",0
Elodie & Marracash - Margarita,--,301,"","145,988",0
Shade - Irraggiungibile,--,240,"","145,971",0
Grupo Niche - Algo Que Se Quede,--,749,"","145,948",80
Billie Eilish - TV,21,8,"","145,876",0
Angelina Mango - La noia,57,42,"","145,867",858
Chris Brown - High End,49,49,"","145,848",0
BANNERS - Someone To You,--,408,"","145,839",0
Don Diablo - Survive,--,226,"","145,824",0
Ali Gatie - Moonlight,--,562,"","145,816",0
Eminem - You Gon' Learn,22,15,"","145,813",0
The Weeknd - I Was Never There,23,13,"","145,807",0
Franglish - Position,97,100,"","145,795","1,101"
Drake - Push Ups,29,29,"","145,793",274
Мот - Когда исчезнет Слово,--,237,"","145,776",43
Guè Pequeno - 2%,--,255,"","145,733",0
Skryptonite - Это любовь,--,561,"","145,724",401
Coez - Le luci della città,--,259,"","145,717",0
"미란이, 먼치맨, 쿤디판다 & 머쉬베놈 - VVS",--,267,"","145,715",0
Ariana Grande & The Weeknd - off the table,22,7,"","145,675",0
Morgan Wallen - Still Goin Down,51,76,"","145,670",0
First Anuwat - ถ้าเขาจะรัก,--,270,"","145,670",0
Kodak Black - Calling My Spirit,5,175,"","145,658",0
Kanye West - Jonah,18,8,"","145,647",0
Adekunle Gold - Okay,--,1351,"","145,494",93
Baby K - Da zero a cento,--,227,"","145,489",0
Ed Sheeran - How Would You Feel,11,179,"","145,485",0
BTS - 00:00,35,33,"","145,467",0
Marca MP - Ya Acabo,--,397,"","145,447",0
Bebe Rexha - Last Hurrah,48,73,"","145,440",0
Hindia - Secukupnya,--,588,"","145,420",0
Six60 - Please Don't Go,--,626,"","145,380",0
"AP Dhillon, Gurinder Gill & Money Musik - Saada Pyaar",--,509,"","145,354",0
邓紫棋 - 句号,--,563,"","145,336",170
Capital Bra & Samra - Nummer 1,56,97,"","145,298",0
AC/DC - You Shook Me All Night Long,--,375,"","145,293",0
Reol - 第六感,--,294,"","145,273",0
PNL - Deux frères,34,110,"","145,236",0
Niska - Méchant,49,110,"","145,233",0
Maes - Street,25,148,"","145,210",0
Glockenbach - Brooklyn,9,170,"","145,172",0
BTS - Your eyes tell,10,74,"","145,088",0
Cocktail - ไม่เป็นรอง,--,270,"","145,072",38
Jah Khalib - Доча,55,114,"","145,066",0
Dave - Disaster,29,99,"","145,066",0
범진 - 인사,--,266,"","145,051",252
Lana Del Rey - Doin' Time,34,55,"","144,970",0
Finn Askew - Roses,--,283,"","144,960",0
Semicenk - Geri Dönemedim,--,584,"","144,956",230
Chris Brown - Heat,9,61,"","144,926",0
SERIOUS BACON - เพื่อนดีเด่น,--,318,"","144,919",66
Bedroom Audio - รักมือสอง,--,268,"","144,909",0
Salmo - KUMITE,--,237,"","144,893",0
The TOYS - Kiss By Kiss,--,239,"","144,887",0
4Keus - MD,21,133,"","144,863",0
サカナクション - 忘れられないの,21,166,"","144,837",0
FILV - Balenciaga,25,151,"","144,796",0
Silvestre Dangond & Natti Natasha - Justicia,--,456,"","144,763",0
Mahmood - Barrio,--,288,"","144,705",0
DJ Khaled - Just Us,42,35,"","144,670",0
Ленинград - Вояж,--,271,"","144,635",0
Анет Сай - СЛЁЗЫ,2,198,"","144,625",0
李玉剛 - 剛好遇見你,--,550,"","144,595",0
Bonez MC & Raf Camora - Nummer unterdrückt,40,97,"","144,593",0
Werenoi - Tu connais,1,198,"","144,573",251
Travis Scott - ESCAPE PLAN,21,6,"","144,543",0
Camilo - Ropa Cara,60,85,"","144,536",0
Lil Nas X & Cardi B - Rodeo,36,31,"","144,513",0
Halsey - Now or Never,54,63,"","144,496",0
Lele Pons - Celoso,1,199,"","144,487",0
YOASOBI - 優しい彗星,--,293,"","144,415",0
Grupo Marca Registrada & Junior H - El Rescate,--,273,"","144,378",0
Tom Grennan - Here,77,121,"","144,359",0
Sia - Gimme Love,31,89,"","144,339",216
YOUNGOHM - Thararat,--,250,"","144,258",0
RADWIMPS - ふたりごと,--,616,"","144,145",0
Dept - ฤดู,--,429,"","144,143",0
Queen - Radio Ga Ga,57,104,"","144,115",0
Sofi Tukker - Purple Hat,--,256,"","144,080",0
Joost - Europapa,28,38,"","144,071","1,712"
ヤングスキニー - 本当はね、,--,206,"","143,971",0
DaBaby - INTRO,35,34,"","143,932",0
Wizkid - Ginger,12,98,"","143,928",15
Damso - Ipséité,41,130,"","143,927",0
張敬軒 - 缺,--,594,"","143,905",0
Meghan Trainor - I'll Be Home,26,80,"","143,886",0
Qaran & Badshah - Tareefan,--,536,"","143,782",0
Vegas Jones - Malibu,--,235,"","143,757",0
Burna Boy - Gbona,--,387,"","143,742",0
Saweetie - My Type,9,146,"","143,722",0
Khalid - Right Back,34,51,"","143,715",0
MHD - Bébé,16,112,"","143,685",0
小阿七 - 從前說,--,582,"","143,683",0
sokodomo - 회전목마,--,233,"","143,654",0
Drake - Desires,21,16,"","143,649",0
SLAVA MARLOW - ТЫ ГОРИШЬ КАК ОГОНЬ,37,124,"","143,627",0
Pheelz & BNXN fka Buju - Finesse,47,59,"","143,601",0
Henrique & Juliano - Seu Perfil,--,602,"","143,573",0
Renran - 飞鸟和蝉,--,919,"","143,549",0
J-AX & Fedez - Senza pagare VS T-Pain,--,209,"","143,536",0
洪嘉豪 - 主角光環,--,704,"","143,519",141
Imagine Dragons - Demons,--,710,"","143,416",75
Olivia Rodrigo - the grudge,32,11,"","143,410",0
Shirin David - Lieben wir,59,87,"","143,383",0
The Weeknd - Less Than Zero,23,17,"","143,246",0
Tems - Free Mind,--,234,"","143,212",31
Drake - Family Matters,32,12,"","143,197","1,815"
Angèle - Ta reine,--,233,"","143,176",0
Nadhif Basalamah - penjaga hati,--,358,"","143,173",457
陈奕迅 - 无条件,--,653,"","143,163",0
J Hus - Play Play,45,79,"","143,142",0
"Black Eyed Peas, Shakira & David Guetta - DON'T YOU WORRY",61,78,"","143,097",0
성시경 - 거리에서,--,839,"","143,085",0
Lil Durk & King Von - Still Trappin',43,71,"","143,037",0
Robin Schulz & Felix Jaehn - One More Time,7,145,"","142,986",0
42 Dugg & Roddy Ricch - 4 Da Gang,11,104,"","142,910",0
Arctic Monkeys - I Bet You Look Good on the Dancefloor,--,477,"","142,903",61
Paulo Londra - Chica Paranormal,--,221,"","142,806",0
Nimo & Hava - KEIN SCHLAF,41,83,"","142,753",0
Non Tanon - ฝืนตัวเองไม่เป็น,--,287,"","142,716",0
Konfuz - Кайф ты поймала,--,462,"","142,702",0
F.HERO - มีแค่เรา,--,243,"","142,678",0
Ben&Ben - Kathang Isip,--,1433,"","142,617",18
"GAYAZOV$ BROTHER$ - Я, ТЫ и МОРЕ",--,237,"","142,607",0
Travis Scott - MODERN JAM,21,5,"","142,605",0
Viktor Sheen - Stíny,--,950,"","142,573",76
East 17 - Stay Another Day,22,162,"","142,543",0
Sam Smith - My Oasis,38,36,"","142,522",0
Vitor Kley - O Sol,--,552,"","142,418",0
