Artist and Title,Days,Pk,(x?),Total,Today
Nafe Smallz - Goat World,34,51,"","145,126",0
Fresh - Bientôt à l'abri - EP,40,38,"","145,123",0
P.A. Sports - Verloren im Paradies,37,47,"","145,113",0
UNDERGRUNN - Egoland,--,463,"","145,108",0
Dizzy Mizz Lizzy - Alter Echo,--,475,"","145,072",0
Avi - Mały Książę,--,458,"","145,005",111
Nane - Nanalien,--,545,"","144,840",13
Josman - HHHH - EP,25,32,"","144,827",0
Björk - Fossora,19,6,"","144,815",0
Marco Mengoni - Atlantico / On Tour,26,116,"","144,726",0
Koffee - Rapture EP,14,157,"","144,681",0
MedKlang - Baby Sleep - Einschlafmusik Für Mütter Und Säuglinge,--,353,"","144,650",0
DaBaby - Back On My Baby Jesus Sht AGAIN - EP,21,8,"","144,643",0
LIZER & FLESH - False Mirror,2,170,"","144,584",0
Bad Gyal - Worldwide Ángel,--,254,"","144,567",0
масло черного тмина - kensshi,20,114,"","144,539",0
Bullet for My Valentine - Gravity,26,19,"","144,489",0
Luv Resval - Etoile Noire,28,38,"","144,479",0
Morat - Sobre El Amor Y Sus Efectos Secundarios... Y Unas Cuantas Cosas Más,--,322,"","144,413",0
Einschlafmusik für Dich - Einschlafmusik - Musik zum Einschlafen und zur Entspannung,2,159,"","144,364",600
The Neighbourhood - Wiped Out,--,492,"","144,327",0
Sagopa Kajmer - Ahmak Islatan,--,462,"","144,250",0
Disiz - L'Amour...,21,49,"","144,250",0
Селена Гомес - Rare,43,99,"","144,245",0
Hadise - Şampiyon,--,317,"","144,233",0
Elbow - AUDIO VERTIGO,23,15,"","144,163",34
Globi - Globi und Roger,--,264,"","144,098",0
Roland Kaiser - Alles oder Dich,11,93,"","144,059",0
Zucchero - D.O.C.,19,52,"","144,056",0
The Neighbourhood - The Neighbourhood,27,16,"","144,036",0
TOMORROW X TOGETHER - minisode 2: Thursday's Child - EP,19,3,(x1),"144,018",0
Harun Kolçak - Çeyrek Asır,--,454,"","143,954",0
Dame - 100RY,--,514,"","143,920",0
Giggs - BIG BAD...,31,38,"","143,733",0
Ligabue - 77 singoli + 7,6,181,"","143,719",0
One Direction - Take Me Home,5,16,"","143,682",0
Various Artists - MGP 2023,--,471,"","143,638",0
Kaaris - Or noir,--,237,"","143,621",0
Artisti Vari - Coco,--,211,"","143,614",0
Kali & Peter Pann - Banan,--,511,"","143,596",73
Motive - Makaveli,--,548,"","143,516",0
Verschiedene Interpreten - Italo Hits: Best of Italia,--,247,"","143,490",0
47ter - L’adresse,--,203,"","143,335",0
Halász Judit - Csiribiri,--,992,"","143,242",0
Lo & Leduc - Mercato,--,247,"","143,210",0
PA Sports - Streben nach Glück,31,28,"","143,123",0
A Boogie wit da Hoodie - The Bigger Artist,21,29,"","143,122",0
Nick Cave & Warren Ellis - CARNAGE,20,9,"","143,119",0
Tony Boy - Going Hard 2,--,308,"","143,075",731
XXXTENTACION - A Ghetto Christmas Carol - EP,31,19,"","143,054",0
BROCKHAMPTON - SATURATION II,21,29,"","142,893",0
Lil Mosey - Certified Hitmaker,18,8,"","142,765",0
Wet Bed Gang - Ngana Zambi,--,295,"","142,722",0
Musica Para Dormir - Música para Dormir Profundamente - Duermes Bien con Sonidos Relajantes de la Naturaleza,--,365,"","142,633",0
Enzo D.o.n.g. - Dio perdona io no,21,85,"","142,599",0
"Maluma - Pretty Boy, Dirty Boy",3,194,"","142,586",0
Lola Índigo - EL DRAGÓN,--,238,"","142,579",0
Steven Wilson - The Harmony Codex,23,10,"","142,561",0
Dinor rdt - Lunettes 2 ski,31,63,"","142,504",0
Monet192 - Medical Heartbreak,36,40,"","142,442",0
Various Artists - NOW That's What I Call Music 105,33,116,"","142,250",0
Varios Artistas - Fifty Shades Freed,--,233,"","142,245",0
ROCKET - Ego Trippin',29,70,"","142,198",0
JPEGMAFIA & Danny Brown - SCARING THE HOES,20,14,"","142,166",0
Maisie Peters - You Signed Up For This,25,20,"","142,061",0
Yener Çevik - Birden Bire,--,497,"","141,968",0
MUDI & Enes - Maktub,26,80,"","141,955",0
Один в каное - Один в каное,--,784,"","141,939",0
slowthai - Nothing Great About Britain,22,28,"","141,842",0
Lucio101 & Nizi19 - 1019,6,167,"","141,834",0
Medy - Nove Chiamate,36,58,"","141,820",0
Popsi og Guitar-Krelle - Hjulene På Bussen Og 20 Andre Børnesange,--,510,"","141,810",0
Fard - NAZIZI,25,45,"","141,801",0
Oki - PRODUKT47,--,460,"","141,800",122
Clairo - Immunity,14,24,"","141,781",0
Michalis Hatzigiannis - Live,--,842,"","141,646",0
Vince Staples - RAMONA PARK BROKE MY HEART,20,9,"","141,594",0
Dendemann - da nich für,36,53,"","141,586",0
Guy2Bezbar - AMBITION II,43,34,"","141,575","1,205"
Mig - 21,30,36,"","141,524",0
Popcaan - FIXTAPE,22,17,"","141,489",0
Lasten Lauluja - Lasten Lauluja,--,874,"","141,489",0
Benj Pasek & Justin Paul - Dear Evan Hansen,--,323,"","141,483",0
Dawid Podsiadło - Re: Małomiasteczkowy,--,538,"","141,372",301
Meghan Trainor - TREAT MYSELF,22,16,"","141,330",0
Lous and The Yakuza - Gore,28,45,"","141,215",0
Anna Joyce - Anna,--,410,"","141,202",180
Eladio Carrión - Sol María,12,41,"","141,195",504
K-Trap - Trapo,56,89,"","141,180",0
Jazmine Sullivan - Heaux Tales,27,20,"","141,168",0
داریوش صفوت - سه‌تار: قطعات برگزیده,42,88,"","141,149",0
Destroy Lonely - If Looks Could Kill,16,4,"","141,066",0
Die drei ??? - Adventskalender - Eine schreckliche Bescherung,35,35,"","141,015",0
Sigur Rós - ÁTTA,21,11,"","141,010",0
Rest - Restart,--,513,"","141,008",0
A$AP Rocky - LIVE.LOVE.A$AP,22,16,"","140,904",27
Salmo - The Island Chainsaw Massacre,--,363,"","140,875",0
Boef - 93,26,115,"","140,839",0
Bilderbuch - Magic Life,--,268,"","140,833",0
Cesare Cremonini - 2C2C,21,104,"","140,828",0
Verschiedene Interpreten - Birds of Prey: The Album,31,61,"","140,790",0
Modà - Testa o croce,16,105,"","140,781",0
Various Artists - Karadeniz Karışık Şarkıları,--,661,"","140,756",36
Aitana - La Última,--,213,"","140,707",0
Die drei !!! - Folge 43: Nixensommer,--,468,"","140,696",0
Rosa Chemical - FOREVER,31,107,"","140,661",0
Разные артисты - La La Land,--,250,"","140,582",0
Francis Cabrel - À l'aube revenant,30,42,"","140,520",0
Hillsong UNITED - People,28,25,"","140,509",0
Chris Eccles - Best of Chris Eccles 2008,--,601,"","140,495",0
RM - mono.,15,4,"","140,386",0
Samey - XYZ,--,518,"","140,342",0
Verschiedene Interpreten - La La Land,1,144,"","140,303",0
DTF - Karma,33,32,"","140,250",0
DJ Hamida - À la bien,29,45,"","140,225",0
Dalex - Climaxxx,--,228,"","140,201",0
Giorgos Sabanis - Paraxena Demenoi,--,633,"","140,128",0
Rels B - Happy Birthday Flakko,--,250,"","140,121",0
"Helene Fischer - Die Helene Fischer Show - Meine schönsten Momente, Vol. 1",32,55,"","140,084",0
"Laïoung - Ave Cesare: Veni, Vidi, Vici",--,206,"","140,083",0
Musso - Don't Panic,28,36,"","139,945",0
Maite Kelly - Hello,30,38,"","139,923",0
Buray - Başka Hikayeler,--,515,"","139,888",0
VillaBanks & Linch - Sex Festival,40,90,"","139,867",0
Black Pumas - Black Pumas,--,334,"","139,861",0
Melendi - Likes y Cicatrices,--,218,"","139,852",0
Susanne Sundfør - Music For People In Trouble,--,255,"","139,831",0
Kanye West - Late Registration,15,68,"","139,766",0
Maks Korzh - Жить в кайф,--,519,"","139,757",0
Pierre de Maere - Regarde-moi,27,58,"","139,732",0
Von Wegen Lisbeth - Grande,--,268,"","139,732",0
Luv Resval - Mustafar,35,35,"","139,707",0
"Guf & Murovei - Дом, который построил Алик",3,189,"","139,664",0
Nej - Enchantée,19,93,"","139,643",0
Sum 41 - Order In Decline,15,11,"","139,574",0
дора - Младшая сестра,7,128,"","139,548",0
Bibi und Tina - Soundtrack zur Serie Soundtrack zur Serie,27,81,"","139,537",0
Therapie TAXI - Rupture 2 merde,16,71,"","139,444",0
Cinderella Original Motion Picture Cast - Cinderella,29,22,"","139,320",0
Iggy Pop - EVERY LOSER,18,7,"","139,285",0
Beatrice Egli - Balance,28,50,"","139,273",0
Trivium - In The Court Of The Dragon,28,16,"","139,253",0
Lorde - Pure Heroine,4,52,"","139,243",27
Skrapz - Reflection,40,81,"","139,231",211
Kinder Lieder - Die coolsten Kinderlieder,3,153,"","139,166","1,046"
"Lin-Manuel Miranda, Germaine Franco & Nasze Magiczne Encanto - Obsada - Nasze Magiczne Encanto",--,567,"","139,004",19
Dani Faiv - Scusate se esistiamo,34,84,"","138,956",0
"Zed - SOIXVNT3, Pt. 3 - EP",46,34,"","138,897",0
Kool Savas - Red Bull Symphonic,32,44,"","138,882",0
Faithless - All Blessed,21,17,"","138,828",0
Vince Staples - Dark Times,12,10,"","138,816","6,567"
Bramsito - Prémices,23,50,"","138,745",0
Joe Dwet File - EIRA,42,43,"","138,732",0
Mikhail Krug - 50 Greatest Hits,--,347,"","138,721",0
Hef - Rook,22,125,"","138,672",0
Side Baby - Arturo,30,83,"","138,602",0
Neima Ezza - Piccolo principe,39,61,"","138,579",0
EXO - THE WAR - The 4th Album,20,11,"","138,521",0
ZAPOMNI - BACKGROUND,31,83,"","138,447",0
Marcus & Martinus - Together,--,279,"","138,417",0
МЫ - Ближе,23,82,"","138,367",0
Booba - Lunatic,--,300,"","138,360",0
KA - Recklezz,23,118,"","138,347",0
Jhay Cortez - Famouz,--,342,"","138,267",0
Gregs Tagebuch - Folge 17: Voll aufgedreht,51,54,"","138,232",0
Julie and the Phantoms Cast - Julie and the Phantoms: Season 1,14,8,"","138,098",0
Freddie Gibbs - $oul $old $eparately,21,8,"","138,098",0
Il Tre - ALI - ULTIMA NOTTE,42,102,"","138,068",0
Tino Martin - Hét Concert Van Mijn Dromen XL,--,395,"","138,038",0
Genetikk - MDNA,31,38,"","138,026",0
Pentatonix - That's Christmas to Me,16,56,"","138,014",0
CÉLINE - Instinkt,30,42,"","137,953",0
Bresh - CHE IO MI AIUTI,35,109,"","137,916",0
Moha La Squale - L’appache,35,25,"","137,894",0
"Ruhige Musik als Einschlafhilfe, Schlafmusik & Entspannungsmusik - Ruhige Musik zur Entspannung und zum Einschlafen",--,479,"","137,868",0
Oscar - Înapoi La Viață,--,616,"","137,858",173
Mary Gu - плохое и хорошее - EP,37,68,"","137,829",0
Lars Winnerbäck - Vi var där,--,409,"","137,816",0
George Michael - Ladies & Gentlemen: The Best of George Michael,--,308,"","137,803",0
Валентин Стрыкало - Смирись и расслабься,--,348,"","137,750",0
Népal - 2016 - 2018,11,46,"","137,707",0
Alfred García - 1016,--,229,"","137,675",0
SNIK - 1987,--,593,"","137,651",97
Tabitha - Hallo Met Mij,--,233,"","137,589",0
Szpaku - Dom Dla Zmyślonych Przyjaciół Pana Mateusza,--,468,"","137,563",46
Chef'Special - Amigo,--,295,"","137,526",0
Pezet - Muzyka Komercyjna,--,415,"","137,518",20
Ghost - Phantomime - EP,15,6,"","137,353",0
Stereophonics - Oochya,31,25,"","137,316",0
Mark Forster - Musketiere,30,35,"","137,309",0
Wu-Tang - The Saga Continues,20,13,"","137,260",0
"nkeeei, uniqe & ARTEM SHILOVETS - ПРИЯТНО ПОЗНАКОМИТЬСЯ",50,70,"","137,158",0
PARTYNEXTDOOR - Seven Days,21,13,"","137,147",0
جواد معروفی - پیانو: شوشتری، دشتی و بیات اصفهان,47,66,"","137,141",0
YL - YAMINE,28,42,"","137,123",0
Kim Petras - Slut Pop Miami,20,3,(x1),"137,112",0
Bibi Blocksberg - Folge 128: Ausgehext,30,53,"","137,059",0
Jaden Smith - The Sunset Tapes: A Cool Tape Story,19,12,"","137,033",0
SEVENTEEN - SEVENTEEN 10th Mini Album 'FML' - EP,18,4,"","137,033",0
Vald - VV5,37,32,"","136,943",0
Various Artists - Julesanger - God Jul,--,481,"","136,917",0
Kubilay Karça - Sen Böyle Değildin,--,495,"","136,914",0
"KASIMIR1441, Chapo102 & 102 Boyz - ROTZLÖFFEL",36,39,"","136,908",0
"Bon Iver - For Emma, Forever Ago",--,436,"","136,855",14
Die drei ??? Kids - Folge 70: Aufbruch ins All,15,62,"","136,824",0
Sauwestari - Sauwestari,--,468,"","136,792",326
Dinos - Imany,23,62,"","136,743",0
Sofi Tukker - Treehouse,14,29,"","136,696",0
Lyna Mahyem - Authentic,28,80,"","136,677",0
Inhaler - It Won't Always Be Like This,25,23,"","136,652",0
Humlan Djojj & Josefine Götestam - Somna med Humlan Djojj,--,524,"","136,651",0
Kispál és a Borz - 20 Év,--,932,"","136,553",0
KALIM - B2B,38,27,"","136,516",0
Various Artists - 90s 100 Hits,1,132,"","136,503",0
Alfa & YANOMI - Before Wanderlust,11,124,"","136,500",0
Kalben - Kalben,--,619,"","136,401",0
Cengiz Kurtoğlu & Hakan Altun - Usta Çırak,--,481,"","136,331",0
Aitana - Tráiler - EP,--,203,"","136,330",0
Liam Gallagher - MTV Unplugged,17,14,"","136,329",0
Bebe Rexha - Better Mistakes,15,8,"","136,271",0
O.G. - H30D,35,36,"","136,256",0
Emrah Karaduman - BombarDuman,7,116,"","136,240",0
Olexesh - Matador,29,42,"","136,233",0
"Sneazzy - Dieu bénisse Supersound, saison 3",32,49,"","136,216",0
Dan Gibson's Solitudes - Polynesian Spa,--,623,"","136,166",209
K-Trap - The Last Whip II,40,67,"","136,150",0
Tems - If Orange Was A Place,26,13,"","136,104",0
Hiro - De la haine à l'amour,24,55,"","136,097",0
The Weeknd - Live At SoFi Stadium,10,8,"","136,054",29
LILDRUGHILL - rEVOLVE,27,69,"","135,931",0
The Blaze - JUNGLE,16,8,"","135,902",0
ODESZA - A Moment Apart,25,19,"","135,887",0
Ashtrace - Dog Kills Gun,--,769,"","135,861",0
Леша Свик - Инсомния,43,112,"","135,839",0
Hard Rico - Secret Eyes,--,465,"","135,783",266
YG - My Life 4Hunnid,18,5,"","135,760",0
Jigzaw - Post Mortem,31,41,"","135,746",0
Various Artists - Charlie's Angels,21,14,"","135,738",0
Nerissima Serpe - Identità,20,108,"","135,738",424
Fall Out Boy - M A N I A,37,55,"","135,708",0
Dadju - Poison,27,21,"","135,704",0
Die drei !!! - Folge 18: VIP-Alarm,--,347,"","135,694",0
"Verschiedene Interpreten - Sing meinen Song: Das Tauschkonzert, Vol. 6",44,75,"","135,678",0
ZAYN - ROOM UNDER THE STAIRS,15,6,"","135,556",712
Dominic Fike - Sunburn,19,14,"","135,502",0
Slash - Orgy of the Damned,18,8,"","135,495","1,774"
Fontaines D.C. - A Hero's Death,22,20,"","135,479",0
NCT - NCT 2018 EMPATHY,23,13,"","135,461",0
Various Artists - Sjæl I Flammer - 56 Danske Hits Fra Den Bedste Tid,--,605,"","135,459",0
Lil Durk - Love Songs 4 the Streets 2,21,16,"","135,458",0
LINKIN PARK - Minutes to Midnight,17,22,"","135,414",18
Loqiemean - Повестка,5,134,"","135,347",0
MIKA - My Name Is Michael Holbrook,17,20,"","135,321",0
Suspekt - Sindssyge Ting,--,485,"","135,288",0
Light - Romeo,--,593,"","135,269",129
Hava - Weiss,31,42,"","135,269",0
Ufo361 - VVS Bonus EP,29,43,"","135,250",0
"Fler, Frank White & Bass Sultan Hengzt - CANCEL CULTURE NIGHTMARE",33,29,"","135,243",0
Internet Money - B4 The Storm,22,13,"","135,034",0
Nas - The Lost Tapes 2,16,5,"","135,023",0
Majk Spirit - Nie Som Tu Náhodou,--,452,"","135,012",0
K-Trap - The Re-Up,33,104,"","134,997",0
Verschillende artiesten - Vaiana,--,297,"","134,940",0
Mabel Matiz - Fatih,--,344,"","134,937",319
Сюзанна - Та самая,--,205,"","134,895",0
DigDat - Ei8ht Mile,35,50,"","134,859",0
Beny Jr - El Precio del Dinero,--,205,"","134,839",0
Элджей - Sayonara Boy,--,288,"","134,753",0
Dark Polo Gang - The Dark Album,11,135,"","134,640",0
L'One - 1985,39,71,"","134,619",0
Roberto Ferrari - Green Eyes,--,230,"","134,589",0
Bumble Beezy - 111111,27,76,"","134,519",0
blackbear - everything means nothing,19,14,"","134,506",0
Ben Zucker - Na und Sonne,2,180,"","134,449",0
Morat - ¿A Dónde Vamos,--,219,"","134,439",0
ATL - Карма х кома,--,344,"","134,359",0
Skrillex - Don’t Get Too Close,12,7,"","134,304",0
LE SSERAFIM - UNFORGIVEN,17,3,(x1),"134,256",0
Sasso - Enfant2LaRue Vol.1,35,74,"","134,109",0
"Les Enfoirés - Les Enfoirés 2024, On a 35 ans",37,36,"","134,100",0
Anitta - Kisses,17,31,"","134,010",0
India Martínez - Te Cuento un Secreto,--,325,"","133,867",0
Porcupine Tree - CLOSURE / CONTINUATION,21,15,"","133,853",0
Хлеб - Пушка,32,110,"","133,848",0
Nk Divine - DESTINÉE,31,48,"","133,827",0
Potter Payper - Thanks For Hating,40,76,"","133,792",118
Melissa Naschenweng - Glück,6,111,"","133,776",0
Ludwig Göransson - TENET,22,17,"","133,773",0
Verschiedene Interpret:innen - Die Eiskönigin 2,3,177,"","133,737",202
Verschiedene Interpreten - Spider-Man: Into the Spider-Verse,29,97,"","133,637",0
Genetikk - D.N.A.2,32,31,"","133,587",0
Unknown T - Rise Above Hate,28,54,"","133,575",0
Kodaline - Politics of Living,21,26,"","133,554",0
Lady Gaga - Dawn Of Chromatica,21,15,"","133,470",0
Jay Wheeler & Dj Nelson - Platónico,--,299,"","133,449",0
Yzomandias - Melanž - EP,--,508,"","133,435",0
Il Tre - INVISIBILI,34,94,"","133,381",0
Cro - MTV Unplugged,--,336,"","133,378",0
Die drei ??? - Folge 175: Schattenwelt,--,308,"","133,373",0
Мот - Парабола,43,107,"","133,311",0
Melody Gardot - Sunset In The Blue,17,28,"","133,207",0
Dinor rdt - Ronaldinor,33,28,"","133,204",0
André Hazes Jr. - Wijzer,--,317,"","133,181",0
Roddy Ricch - Feed Tha Streets III,15,5,"","133,170",0
Tiromancino - Fino a qui,15,136,"","133,166",0
Tiësto - NYE 2023,16,5,"","133,093",0
Selda Bağcan - 40 Yılın 40 Şarkısı,--,717,"","133,073",0
"Julia Michaels - Inner Monologue, Pt. 1 - EP",15,10,"","132,962",0
TJ_beastboy - HYPERREAL-RAVELORD - EP,33,48,"","132,924",0
Bolémvn - Quel vie,23,62,"","132,899",0
Amaia - Pero No Pasa Nada,--,246,"","132,895",0
Lauri Tähkä - Meidän tulevat päivät,--,772,"","132,855",0
Lon3r Johny & Plutónio - ANTI$$OCIAL - EP,--,304,"","132,816",213
Moe Phoenix - EMOETION,27,63,"","132,796",0
Guldimund - Jeg venter i lyset,--,457,"","132,726",122
Kevin - Lente,23,105,"","132,724",0
Jack White - Boarding House Reach,19,11,"","132,724",0
Siddharta - Rh-,--,841,"","132,680",46
Влади - Длится февраль,58,89,"","132,580",0
Disclosure - NYE 2021,18,8,"","132,575",0
Big Red Machine - How Long Do You Think It's Gonna Last,20,16,"","132,559",0
Frei.Wild - Corona Quarantäne Tape,37,49,"","132,544",0
Разные артисты - Fifty Shades Freed,28,94,"","132,534",0
NEMIGA - Молодость,6,138,"","132,527",208
Various Artists - High School Musical 2,--,204,"","132,478",0
Chilla - Mūn,14,72,"","132,472",0
Mrfy - Story,--,807,"","132,460",0
The Plug - Plug Talk,28,65,"","132,443",0
Roméo Elvis - TOUT PEUT ARRIVER,29,42,"","132,323",0
PROFJAM & Benji Price - SYSTEM,--,458,"","132,305",0
Various Artists - Julemusik – De 100 Største Julehits,--,440,"","132,304",0
Tarek K.I.Z - Golem,24,53,"","132,282",0
Tiitof - Tout à gagner,21,85,"","132,268",0
Mad Clip - Super Trapper II,--,696,"","132,208",0
Elvis Presley - Elvis' Christmas Album,22,12,"","132,156",0
Ariana Grande - Christmas & Chill - EP,17,21,"","132,118",0
Kaaris - 2.7.0 : Château Noir,25,31,"","132,100",0
Dree Low - FLAWLESS,--,410,"","132,074",0
St. Vincent - Daddy's Home,20,11,"","132,058",0
Summer Walker - CLEAR 2: SOFT LIFE - EP,19,10,"","132,040",0
Zdenek Sverak & Jaroslav Uhlir - 20 let pisnicek - Hodina zpevu,--,941,"","132,018",43
Bibi und Tina - Folge 92: Mission Alex,33,48,"","131,981",0
Azad - Der Bozz 2,24,54,"","131,972",0
Blossoms - Cool Like You,25,94,"","131,923",0
JID - DiCaprio 2,22,19,"","131,910",0
Pyrokinesis - МОЯ МИЛАЯ ПУСТОТА,20,92,"","131,904",0
Kukon - ROUGH N' GENTLE,--,507,"","131,880",0
Florent Pagny - 2bis,29,35,"","131,844",0
Caribou - Suddenly,21,12,"","131,821",0
Kalben - Sonsuza Kadar,--,492,"","131,813",0
Musso - STEP 5,34,30,"","131,759",0
Gölä & Trauffer - Büetzer Buebe,--,224,"","131,751",0
Folkeklubben - Sort Tulipan,--,490,"","131,747",0
Chase & Status - RTRN II JUNGLE,15,88,"","131,740",0
Michalis Hatzigiannis - Oi Epityhies 1999-2016,--,839,"","131,710",0
Wretch 32 - FR32,33,86,"","131,691",0
Sadek - Ouvert tout l'été,29,55,"","131,666",0
Roger Waters - The Dark Side of the Moon Redux,20,8,"","131,571",0
Die drei ??? Kids - Folge 68: Chaos im Dunkeln,21,53,"","131,401",0
Gorillaz - Demon Days,--,420,"","131,400",0
Conan Gray - Found Heaven,15,12,"","131,368",0
Rounhaa - JAAFAR,33,42,"","131,322",0
Нурминский - Пацаны с улиц выбиваются в люди,23,88,"","131,309",0
The Killers - Hot Fuss,--,257,"","131,291",0
De Gouden Nachtegaaltjes - Sinterklaas Liedjes,--,230,"","131,250",0
NGEE - KINDER DER STRAẞE,36,31,"","131,225",0
Valentin Strykalo - Смирись и расслабься,2,159,"","131,148",490
Cro - Melodie,--,332,"","131,131",0
Kerchak - Confiance,32,28,"","131,078",0
Various Artists - De Leukste Sinterklaasliedjes,--,240,"","131,066",0
KC Rebell - Fata Morgana,--,321,"","131,012",0
So La Lune - Fissure de vie,22,57,"","130,994",0
Chip - Snakes & Ladders,31,84,"","130,942",0
Georgio - Années Sauvages,29,30,"","130,923",0
Rich Brian - Amen,15,10,"","130,845",0
Scorpions - Rock Believer,18,10,"","130,837",0
Various Artists - Mahzuni'ye Saygı,--,498,"","130,752",0
Ash Kidd - Mila 809,13,105,"","130,706",0
SENIDAH - Bez Tebe,6,156,"","130,643",0
ANIKV - BROKEN SEASON,21,77,"","130,631",0
GSPD - MYЗЛО,21,101,"","130,591",0
"Ikaz Boi - BRUTAL, Vol.2",28,44,"","130,561",0
10AGE - Б.О.М.Ж.,34,79,"","130,559",0
Joker Out - Demoni,--,459,"","130,524",48
Diddi Trix - Trix City,21,53,"","130,415",0
Rimkus - Fracturé,41,33,"","130,387","1,387"
Anacondaz - Мои дети не будут скучать,29,89,"","130,373",0
Beton.Hofi - PLAYBÁNIA,--,616,"","130,303",129
Radiohead - The Bends,--,374,"","130,296",108
Lil Skies - Unbothered,17,5,"","130,280",0
GIMS - LES DERNIÈRES VOLONTÉS DE MOZART,38,68,"","130,228",0
"Mark Mancina, Opetaia Foa'i & Lin-Manuel Miranda - Moana",72,138,"","130,212",0
"Naza - BIG Daddy, Vol. 1",44,42,"","130,099",0
Baby Sleep Music - Mom's Heartbeat,--,345,"","130,093",0
The Libertines - All Quiet On The Eastern Esplanade,17,17,"","129,991",0
Oğuzhan Koç - Ev,--,416,"","129,985",0
Suzan & Freek - Iemand Van Vroeger,14,123,"","129,941",0
Angelina Mango - Voglia di vivere - EP,33,99,"","129,864",0
J-AX - Il bello d'esser brutti Multiplatinum Edition,--,391,"","129,833",0
YUNGBLUD - 21st Century Liability,--,277,"","129,765",0
TKKG - Folge 210: Raubzug im Casino,21,59,"","129,717",0
Mirai - ARIGATŌ,--,821,"","129,714",0
"Kekra - Freebase, Vol. 04",25,38,"","129,654",0
Veronica Maggio - Fiender är tråkigt,--,244,"","129,625",0
KALI - Ale ne,--,599,"","129,624",0
Piruka - AClara,--,505,"","129,541",0
Whole Lotta Swag - NEW COAST,54,79,"","129,524","2,034"
Nas - Magic 3,16,11,"","129,510",0
John Williams - Home Alone,16,30,"","129,505",0
Kelson Most Wanted - Espiritual,--,462,"","129,504",167
Nils Frahm - All Melody,25,22,"","129,497",0
Cruz Cafuné - Moonlight922,--,252,"","129,454",92
Die drei ??? - Folge 125: Feuermond,--,260,"","129,391",0
Lo & Leduc - Ingwer und Ewig,--,304,"","129,374",0
Aminé - ONEPOINTFIVE,23,21,"","129,319",0
Various Artists - X FACTOR MIXTAPE 2020,48,93,"","129,305",0
Billy Talent - Crisis of Faith,28,28,"","129,291",0
АИГЕЛ - OST Топи,24,138,"","129,287",0
Jack Savoretti - Singing to Strangers,15,55,"","129,273",0
Sunday Service Choir - Jesus Is Born,20,7,"","129,207",0
Chip - League of My Own II,33,89,"","129,130",0
"Глубокий Сон Звезда - Глубокий Сон - Звуки природы для релаксации, Спать по ночам, Успокоить успокаивающую музыку для медитации и сна",--,340,"","129,118",0
Vetusta Morla - Un Día en el Mundo,--,340,"","129,083",0
The Countdown Kids - 50 Nursery Rhyme Songs,--,604,"","129,042",40
TKKG - Folge 213: Das unheimliche Dorf,32,62,"","129,033",0
Ya Levis - El mayalove,18,77,"","128,999",0
Lijpe - Andere Leven,30,97,"","128,994",0
Carlos Sadness - Diferentes Tipos de Luz,--,264,"","128,984",0
Thorbjørn Egner - Folk og Røvere i Kardemomme By - Sangene fra filmen,--,474,"","128,976",0
YNW Melly - Melly vs. Melvin,15,8,"","128,967",0
j-hope - Hope World,14,4,"","128,929",0
Birdy - Young Heart,15,11,"","128,837",0
Gülşen - Onsoz,--,521,"","128,756",205
Люся Чеботина - The End,41,74,"","128,662",0
Tobias Rahim - Når sjælen kaster op,--,431,"","128,660",25
TKKG - Folge 224: Bilderdiebe haben kein Gesicht,36,35,"","128,643",0
SiR - Chasing Summer,21,31,"","128,581",0
"Sasso - Enfant2LaRue, Vol. 2",22,58,"","128,555",0
Kanye West & Ty Dolla $ign - Vultures 1,6,1,(x5),"128,510",0
Jigzaw - Jiggi,33,55,"","128,457",0
Bart Peeters - Brood voor Morgenvroeg,--,273,"","128,441",0
Lil Tecca - Virgo World,13,5,"","128,367",0
Kevin Murphy & Laurence O'Keefe - Heathers the Musical,6,123,"","128,317",0
Romana Krajnčan - Najlepše pesmi za otroke,--,774,"","128,248",99
Sun Diego - Yellow Bar Mitzvah,28,28,"","128,174",0
Alessandra Amoroso - Tutto accade,24,148,"","128,172",0
Model - Diğer Masallar,--,917,"","128,153",0
Lvbel C5 - BABA,--,403,"","128,116",180
Bugge Wesseltoft - It's Snowing On My Piano,--,485,"","128,103",0
Madrugada - Chimes At Midnight,4,88,"","128,094",0
Benji & Fede - Siamo solo noise,30,116,"","128,088",0
Böhse Onkelz - Gestern war heute noch morgen,--,526,"","128,061",0
ODESZA - The Last Goodbye,18,15,"","127,832",0
Calogero - Centre ville,32,48,"","127,824",0
FONTAINES D.C. - Dogrel,6,119,"","127,748",0
Capo Plaza - FERITE,33,31,"","127,744","2,951"
Moha MMZ - EUPHORIA,29,36,"","127,722",0
Víkingur Ólafsson - J. S. Bach: Goldberg Variations,21,13,"","127,698",0
Kate Bush - Hounds of Love,29,28,"","127,601",0
Levante - Magmamemoria MMXX,23,129,"","127,515",0
Frenna - ’t album onderweg naar ‘Het Album’,16,105,"","127,507",0
Schwiizergoofe - 12,--,315,"","127,503",359
"RM - Right Place, Wrong Person",12,8,"","127,501","4,781"
Laylow - .RAW-Z,6,110,"","127,485",0
MAC MILLER - The Divine Feminine,10,21,"","127,429",0
SLIMUS - Новичок,24,74,"","127,425",0
DMX - Exodus,13,6,"","127,407",0
The Prodigy - The Fat of the Land,7,20,"","127,353",154
