Artist,Total,Today,1M,2M,3M,4M,5M
Cash Cash,"552,755",0,0,0,0,0,0
Kelly Khumalo,"552,714",0,0,0,0,0,0
Elena Temnikova,"552,641",0,0,0,0,0,0
Егор Крид,"552,381",0,0,0,0,0,0
SHINee,"552,358",0,0,0,0,0,0
Band Aid 30,"552,353",77,0,0,0,0,0
Becky Hill & David Guetta,"551,121",0,0,0,0,0,0
Jupiter Jones,"550,949",0,0,0,0,0,0
PNL,"550,646",0,0,0,0,0,0
Макс Барских,"550,434",0,0,0,0,0,0
Kane Brown & Katelyn Brown,"549,991",0,0,0,0,0,0
"Ellie Goulding, Diplo & Swae Lee","549,919",0,0,0,0,0,0
Miguel Bosé,"549,543",66,0,0,0,0,0
Kongos,"549,523",0,0,0,0,0,0
Luude,"549,385",0,0,0,0,0,0
Astrid S,"548,738",343,0,0,0,0,0
Hins Cheung,"548,406",252,0,0,0,0,0
3BallMTY,"547,576",0,0,0,0,0,0
Timbuktu,"547,145",0,0,0,0,0,0
Tobias Rahim,"545,698",430,0,0,0,0,0
The Cure,"545,179",0,0,0,0,0,0
NONT TANONT,"545,027",679,0,0,0,0,0
コブクロ,"544,899",0,0,0,0,0,0
Elevation Worship,"544,879","1,053",0,0,0,0,0
Faithless,"544,493",267,0,0,0,0,0
Disciples,"541,914",0,0,0,0,0,0
Gaho,"541,579",0,0,0,0,0,0
Shaka Loveless,"540,395",0,0,0,0,0,0
Arisa,"540,379",171,0,0,0,0,0
Trans-Siberian Orchestra,"540,183",0,0,0,0,0,0
L.O.C.,"540,174",0,0,0,0,0,0
Dasha,"539,764","7,450",0,0,0,0,0
Yoonmirae,"539,252",0,0,0,0,0,0
Shy'm,"539,164",0,0,0,0,0,0
Liam Payne & J Balvin,"538,931",0,0,0,0,0,0
Robin Schulz & Wes,"538,536",0,0,0,0,0,0
スピッツ,"538,433",64,0,0,0,0,0
Madonna & Sickick,"537,811",0,0,0,0,0,0
スキマスイッチ,"537,465",0,0,0,0,0,0
Les Cowboys Fringants,"537,459",521,0,0,0,0,0
Calle 13,"537,163",38,0,0,0,0,0
Keisuke Kuwata,"536,808",0,0,0,0,0,0
Noah Cyrus,"536,057",0,0,0,0,0,0
LANY,"535,401",0,0,0,0,0,0
Merve Özbey,"534,020",0,0,0,0,0,0
Elle King & Miranda Lambert,"533,959",0,0,0,0,0,0
The Asteroids Galaxy Tour,"533,784",0,0,0,0,0,0
Carla Morrison,"533,731",0,0,0,0,0,0
James Arthur & Anne-Marie,"533,462",0,0,0,0,0,0
MY FIRST STORY,"533,334",375,0,0,0,0,0
Admiral P,"533,303",0,0,0,0,0,0
BAEKHYUN,"533,203",0,0,0,0,0,0
MERO,"533,154",51,0,0,0,0,0
Melanie Martinez,"532,335",7,0,0,0,0,0
Maggie Lindemann,"532,085",0,0,0,0,0,0
Stephanie Poetri,"532,046",0,0,0,0,0,0
Natalie La Rose,"531,863",0,0,0,0,0,0
Snelle,"531,089",0,0,0,0,0,0
Matheus & Kauan,"531,013",0,0,0,0,0,0
Trois Cafés Gourmands,"530,274",0,0,0,0,0,0
"DJ Snake, J Balvin & Tyga","530,102",0,0,0,0,0,0
Anavitória,"529,971",0,0,0,0,0,0
The Chemical Brothers,"529,896",0,0,0,0,0,0
Meat Loaf,"529,629",0,0,0,0,0,0
Linkin Park & Steve Aoki,"529,449",0,0,0,0,0,0
ももいろクローバーZ,"529,147",0,0,0,0,0,0
Laserkraft 3D,"528,283",0,0,0,0,0,0
BYentl,"528,213",0,0,0,0,0,0
Sıla,"528,196",0,0,0,0,0,0
Sonar Pocket,"527,694",0,0,0,0,0,0
Tiësto & KAROL G,"527,201",0,0,0,0,0,0
Bunga Citra Lestari,"526,377",33,0,0,0,0,0
緑黄色社会,"526,262",0,0,0,0,0,0
Danna Paola,"525,831",0,0,0,0,0,0
Daughtry,"525,373",0,0,0,0,0,0
Alexander Rybak,"524,291",0,0,0,0,0,0
Agnes Obel,"524,232",0,0,0,0,0,0
Ilse DeLange,"524,071",0,0,0,0,0,0
Machel Montano,"523,884",0,0,0,0,0,0
ClockClock,"523,771",0,0,0,0,0,0
Becky Hill & Topic,"523,745",0,0,0,0,0,0
Nemo,"523,652","1,242",0,0,0,0,0
SDP,"523,402",0,0,0,0,0,0
John Farnham,"523,361",0,0,0,0,0,0
Kasabian,"523,166",177,0,0,0,0,0
Achint,"522,839",406,0,0,0,0,0
Bonnie Tyler,"522,765",0,0,0,0,0,0
Ana Mena,"522,200",58,0,0,0,0,0
SUPER JUNIOR,"521,894",0,0,0,0,0,0
Goya Menor & Nektunez,"521,718",0,0,0,0,0,0
Pet Shop Boys,"521,136","1,195",0,0,0,0,0
Naomi Scott,"520,987",0,0,0,0,0,0
Robin Schulz & J.U.D.G.E.,"520,619",0,0,0,0,0,0
The Script & will.i.am,"520,503",116,0,0,0,0,0
Chris Steger,"520,394",0,0,0,0,0,0
Pedro Capó,"520,092",0,0,0,0,0,0
Xavier Rudd,"520,091",299,0,0,0,0,0
Kabza De Small,"519,670",0,0,0,0,0,0
My Chemical Romance,"519,391",0,0,0,0,0,0
Paolo Nutini,"518,766",0,0,0,0,0,0
EGOIST,"518,732",0,0,0,0,0,0
Jenifer,"518,213",0,0,0,0,0,0
Sofia Reyes,"517,670",0,0,0,0,0,0
ayaka,"516,752",0,0,0,0,0,0
Malika Ayane,"516,532",0,0,0,0,0,0
Brandon Beal,"516,298",0,0,0,0,0,0
Kip Moore,"515,996",0,0,0,0,0,0
JISOO,"515,928",11,0,0,0,0,0
Christina Stürmer,"515,544",0,0,0,0,0,0
家入レオ,"515,007",142,0,0,0,0,0
Beyond,"514,735",61,0,0,0,0,0
"Lost Frequencies, Elley Duhé & X Ambassadors","514,390",0,0,0,0,0,0
Bob Dylan,"513,602",0,0,0,0,0,0
gesunokiwamiotome,"513,595",0,0,0,0,0,0
Seu Jorge,"513,411",0,0,0,0,0,0
SPYAIR,"513,019","1,553",0,0,0,0,0
Reynmen,"512,794",884,0,0,0,0,0
Supper Moment,"511,961",27,0,0,0,0,0
G-Eazy,"511,938",90,0,0,0,0,0
ItaloBrothers,"511,579",0,0,0,0,0,0
Ayra Starr,"511,457",57,0,0,0,0,0
BLACKPINK & Selena Gomez,"511,207",5,0,0,0,0,0
Woodkid,"510,379",0,0,0,0,0,0
TOOL,"509,856",0,0,0,0,0,0
MC Cheung Tinfu,"509,497",319,0,0,0,0,0
Envy,"509,398",0,0,0,0,0,0
Lion Cayden,"508,655",0,0,0,0,0,0
The Naked and Famous,"508,523",0,0,0,0,0,0
Sel,"508,061",35,0,0,0,0,0
Loona,"507,359",0,0,0,0,0,0
Benny Benassi,"506,937",60,0,0,0,0,0
Regard & Raye,"506,667",0,0,0,0,0,0
Kacey Musgraves,"505,996",0,0,0,0,0,0
Tourist LeMC,"505,807",0,0,0,0,0,0
León Larregui,"505,586",0,0,0,0,0,0
Charlotte Cardin,"504,799",306,0,0,0,0,0
Josh Groban,"504,513",0,0,0,0,0,0
Angelina Mango,"504,417","2,008",0,0,0,0,0
Emis Killa,"504,373",0,0,0,0,0,0
Hoshi,"503,847",0,0,0,0,0,0
Zeynep Bastık,"503,819",725,0,0,0,0,0
Shaka Ponk,"503,809",902,0,0,0,0,0
David Guetta & OneRepublic,"503,705","8,481",0,0,0,0,0
Kadebostany,"503,162",0,0,0,0,0,0
G.E.M. 鄧紫棋,"502,852",0,0,0,0,0,0
周杰倫,"502,619",0,0,0,0,0,0
Mafikizolo,"502,569",0,0,0,0,0,0
Jan Biggel,"502,446",907,0,0,0,0,0
Alvaro Soler & Topic,"502,142",0,0,0,0,0,0
Fred again.. & The Blessed Madonna,"502,087",209,0,0,0,0,0
Lloyiso,"501,933",0,0,0,0,0,0
Philipp Dittberner & Marv,"501,635",0,0,0,0,0,0
Maan,"501,501",0,0,0,0,0,0
