Artist and Title,Days,Pk,(x?),Total,Today
Dark Polo Gang - Dark Boys Club,15,87,"","167,380",0
Matheus & Kauan - Na Praia 2,--,473,"","167,306",0
周杰倫 - 魔杰座,--,709,"","167,214",35
Sia - Reasonable Woman,22,7,"","167,112",260
Kontrafakt - Real Newz,--,807,"","167,110",0
Pentatonix - That's Christmas to Me,47,34,"","167,109",0
NSG - Roots,28,67,"","166,964",0
Megan Thee Stallion - Something for Thee Hotties,40,32,"","166,948",0
Jamule - SOLD,65,99,"","166,947",0
"Verschiedene Interpreten - Sing meinen Song - Das Tauschkonzert, Vol. 7",76,91,"","166,946",0
Drillionaire - 10,28,137,"","166,897",67
Salmo & Noyz Narcos - CVLT,20,147,"","166,886",257
Boogie - Everythings for Sale,38,27,"","166,801",0
James Blunt - Who We Used To Be,25,26,"","166,760",0
Schmyt - Universum regelt,22,86,"","166,731",64
Román Lacrouts - Quiero Mirar...,--,1227,"","166,723",0
Roméo Elvis & Le Motel - Morale 2Luxe,15,103,"","166,710",0
Kodak Black - Painting Pictures,31,130,"","166,344",0
SEVENTEEN - SEVENTEEN 4th Album Repackage ‘SECTOR 17’,43,128,"","166,343",0
Paula Hartmann - kleine Feuer,81,85,"","166,293",992
42 Dugg & EST Gee - Last Ones Left,56,40,"","166,233",0
Roddy Ricch - Feed Tha Streets III,24,7,"","166,220",7
Disiz - L’Amour,42,92,"","166,141",0
BTS - Butter / Permission to Dance - EP,40,10,"","166,071",0
Judas Priest - Invincible Shield,31,13,"","166,050",151
milet - eyes,26,84,"","166,027",0
AB6IX - B:COMPLETE,38,42,"","166,021",0
The Stone Roses - The Stone Roses,--,341,"","166,015",36
Banda Sinaloense MS de Sergio Lizarraga - Que Bendición,--,440,"","165,970",0
Anirudh Ravichander - Leo,25,57,"","165,913",342
OBOY - Mafana,56,101,"","165,899",0
Agust D - D - 2,50,25,"","165,897",0
Mohamed Hamaki - Ya Fatenny,--,476,"","165,752",98
"TOOL - 10,000 Days",30,31,"","165,742",7
창모 - Boyhood,--,251,"","165,697",0
Diddy - The Love Album: Off The Grid,24,8,"","165,665",0
Rina Sawayama - SAWAYAMA,25,17,"","165,621",0
reezy - TEENAGER FOREVER,31,105,"","165,584",0
XXXTENTACION - A Ghetto Christmas Carol - EP,33,24,"","165,405",0
GOT7 - Eyes On You - EP,34,21,"","165,335",0
Shankar-Ehsaan-Loy - Kal Ho Naa Ho,--,1080,"","165,249",0
Sam Smith - To Die For,48,21,"","165,245",0
NLE Choppa - Me vs. Me,20,12,"","165,224",0
Tom Misch & Yussef Dayes - What Kinda Music,26,9,"","165,103",0
The Neighbourhood - Chip Chrome & The Mono-Tones,33,14,"","165,016",0
Larry - Cité blanche,50,80,"","164,944",0
Grupo Infantil El Mundo De Los Niños - Canciones Infantiles,--,662,"","164,936",21
Die drei !!! - Folge 60: Liebes-Chaos,16,104,"","164,902",0
Mnogoznaal - Круг Ветров,33,116,"","164,867",0
Nulbarich - Blank Envelope,25,148,"","164,860",0
Verschiedene Interpreten - Bright: The Album,73,96,"","164,779",0
藤井 風 - LOVE ALL SERVE ALL,58,106,"","164,771",0
Fontaines D.C. - Skinty Fia,27,23,"","164,762",0
Julien Doré - &,1,181,"","164,715",0
BNK48 - Aitakatta อยากจะได้พบเธอ - EP,--,258,"","164,672",0
"Jazmine Sullivan - Heaux Tales, Mo' Tales: The Deluxe",23,47,"","164,633",0
Alan Menken - The Little Mermaid,33,5,"","164,614",0
Yo-Sea - Sea of Love,31,149,"","164,450",455
Blxst - Before You Go,45,25,"","164,388",0
La Fève - ERRR,38,118,"","164,383",0
Toosii - Thank You For Believing,41,33,"","164,340",0
Katja Krasavice - BOSS BITCH,32,88,"","164,282",0
"Galinha Pintadinha - Galinha Pintadinha, Vol. 1",--,899,"","164,189",0
thasup - 23 6451,--,346,"","164,158",111
Sukha - Undisputed - EP,53,61,"","164,134",119
D-Block Europe - Rolling Stone,45,28,"","164,120",190
Susan - 클래식 피아노 명곡 베스트 행복한 휴식,--,339,"","164,103",0
Jam8 - Raabta,--,431,"","164,091",0
Big Sean - I Decided.,46,67,"","164,089",0
ЛСП - One More City,26,121,"","164,044",0
Gazzelle - OK,1,200,"","163,862",0
Astrid Lindgren - Astrid Lindgrens bästa visor,--,1409,"","163,858",56
Gradur - Zone 59,64,70,"","163,770",0
Mert - Delikanlı,59,90,"","163,764",0
Elevation Worship - LION,35,35,"","163,692",0
James Blake - Playing Robots Into Heaven,25,6,"","163,631",0
Avril Lavigne - Let Go,23,17,"","163,542",6
Jakone & A.V.G - Форс-мажоры,4,145,"","163,520",199
Ricardo Arjona - Circo Soledad,13,152,"","163,506",0
Fat Freddy's Drop - Based On a True Story,--,642,"","163,398",49
Frank Sinatra - Christmas,35,24,"","163,380",0
"RM - Right Place, Wrong Person",12,5,"","163,246","8,046"
PnB Rock - TrapStar Turnt PopStar,30,15,"","163,149",0
Spacey Jane - Sunlight,--,229,"","162,942",0
Christine and the Queens - Chris,37,26,"","162,871",0
Sech - The Sensation,--,264,"","162,841",0
Sertab Erener - İyiliğe Ninniler,--,687,"","162,781",244
Mostack - Stacko,44,40,"","162,761",0
Gustavo Cerati - Bocanada,--,501,"","162,674",62
ODESZA - A Moment Apart,32,23,"","162,602",0
Korn - The Nothing,26,10,"","162,502",0
睡眠寶寶貴族音樂 - 宮崎駿動畫配樂精選音樂盒 水晶 鋼琴純音樂,--,690,"","162,487",268
V $ X V PRiNCE - A$sorti,--,346,"","162,457",0
Kanye West - Late Registration,28,49,"","162,442",0
Nick Jonas - Spaceman,21,6,"","162,441",0
Tove Lo - BLUE LIPS,24,12,"","162,416",0
Tattoo Colour - My Secret Folder,--,244,"","162,343",129
"Die drei ??? Kids - Folge 79: Achtung, Abenteuer",39,82,"","162,309",0
LCD Soundsystem - american dream,28,12,"","162,297",0
Victoria Monét - JAGUAR II,31,15,"","162,186",0
Kygo - Stargazing - EP,29,18,"","162,100",0
Yuridia - Pa' Luego Es Tarde,--,213,"","162,015",47
NMIXX - expérgo - EP,41,18,"","161,988",0
Shashwat Sachdev - Uri - The Surgical Strike,--,470,"","161,967",0
Alpha Wann - UNE MAIN LAVE L'AUTRE,15,113,"","161,940",0
Iggy Azalea - In My Defense,21,5,"","161,893",0
Marteria & Casper - 1982,38,84,"","161,869",0
BAD HOP - BAD HOP,108,133,"","161,841",977
"Racionais MC's - Nada Como um Dia Após o Outro Dia, Vol. 1 & 2",--,914,"","161,810",65
清水 翔太 - WHITE,41,120,"","161,774",0
Mariah the Scientist - To Be Eaten Alive,23,47,"","161,774",193
Bodyslam - Believe,--,324,"","161,751",0
Gazzelle - Post Punk,--,309,"","161,749",0
Michael Patrick Kelly - B.O.A.T.S,21,101,"","161,737",0
水曜日のカンパネラ - ネオン,10,181,"","161,635",0
Robyn - Honey,25,18,"","161,621",0
Pabllo Vittar - Não Para Não,6,145,"","161,580",0
Ceg - Trapanasyon,--,528,"","161,544",0
아이유 - Palette,--,435,"","161,538",0
Leto - Virus: avant l'album - EP,53,88,"","161,462",0
Kaaris - Or Noir Part 2,--,277,"","161,427",73
Cartel de Santa - Sincopa,--,585,"","161,383",0
Meekz - Can't Stop Won't Stop,28,127,"","161,346",0
SEVENTEEN - ;,33,15,"","161,243",0
Official髭男dism - Official髭男dism one-man tour 2019@日本武道館,26,159,"","161,227",0
Emir Can İğrek - Ağır Roman,--,744,"","161,202",0
RADWIMPS & 陣内一真 - すずめの戸締まり,70,129,"","161,181",0
Mike Shinoda - Post Traumatic,30,25,"","160,997",0
Guf - Zапретное Место,43,75,"","160,978",0
Heronwater - DREAMS MONEY CAN BUY,30,96,"","160,945",164
GOT7 - Present : YOU,39,15,"","160,859",0
Gucci Mane - Woptober II,32,10,"","160,831",0
Luke Bryan - What Makes You Country,14,71,"","160,803",0
Danna Paola - SIE7E +,41,120,"","160,677",0
Chillinit - The Octagon,1,199,"","160,627",0
Nightwish - HUMAN. :II: NATURE.,24,21,"","160,613",0
Kollegah & Farid Bang - Platin war gestern,52,82,"","160,585",0
AURORA - The Gods We Can Touch,25,11,"","160,400",0
Fabrizio De André - In direzione ostinata e contraria,--,298,"","160,373",0
Sezen Aksu - Sen Ağlama,--,828,"","160,276",28
Relajación - Relajación Y Serenidad Música Para Ejercicios de Relajación,--,657,"","160,273",0
Amit Trivedi & Ilaiyaraaja - Dear Zindagi,--,682,"","160,261",0
IZ*ONE - Oneiric Diary,50,36,"","160,119",0
MISAMO - Masterpiece,50,33,"","160,099",0
Eno - FUCHS,62,72,"","160,096",0
93 Empire - 93 Empire,43,91,"","160,046",0
DPR IAN - Moodswings in This Order,38,36,"","160,027",0
"Пошлая Молли - ОЧЕНЬ СТРАШНАЯ МОЛЛИ 3, Ч. 1 - EP",20,166,"","159,824",0
GOT7 - DYE - EP,32,10,"","159,738",0
Krúbi - Nehézlábérzés,--,1393,"","159,718",0
Filipe Ret - LUME,--,363,"","159,704",22
Şanışer - Ludovico II,--,491,"","159,674",0
Sido - Kronjuwelen,56,98,"","159,627",0
Cairokee - The Ugly Ducklings,--,637,"","159,500",84
Joé Dwèt Filé - Daddy 9,35,80,"","159,412",0
Ektor - Alfa,--,836,"","159,408",35
Kenshi Yonezu - STRAY SHEEP,26,68,"","159,249",0
제이플라 - Rose,--,406,"","159,242",0
SSIO - MESSIOS,65,76,"","159,227",0
Relaxing Piano - Relaxing Piano BEST - Disney Collection,--,333,"","159,223",0
Max Jenmana - Let There Be Light - EP,--,249,"","159,220",0
System Of A Down - Toxicity,--,529,"","159,010",273
Kendji Girac - Mi Vida,17,97,"","158,979",0
Andy Panda - King Kong,16,129,"","158,948",0
DTF - On ira où,40,69,"","158,946",0
Zuna - Mele7 2,54,77,"","158,836",0
Artik & Asti - Миллениум - EP,47,100,"","158,744",0
Various Artists - 35 GIRLS 5 CONCEPTS - EP,70,132,"","158,729",0
Omah Lay - Get Layd - EP,--,520,"","158,666",48
林俊傑 - 偉大的渺小,--,221,"","158,569",0
Varios Artistas - Aladdin,57,80,"","158,552",0
Kurdo - 11ta Stock Sound 2,45,90,"","158,430",0
Ruel - Free Time,37,37,"","158,350",0
Krept & Konan - Revenge Is Sweet,38,42,"","158,223",0
Die drei ??? Kids - Folge 84: Tatort Skater-Park,35,84,"","158,219",0
Mecano - Mecano: Grandes Éxitos,--,327,"","158,182",0
Moneybagg Yo & Blac Youngsta - Code Red,49,56,"","158,036",0
方力申 & 鄧麗欣 - 十分愛精選,--,741,"","158,014",0
Alemán - Eclipse,--,369,"","157,950",0
Artisti Vari - Frozen 2: Il segreto di Arendelle,--,285,"","157,946",0
Treaty Oak Revival - Have a Nice Day,41,137,"","157,798",440
Dreamville & J. Cole - D-Day: A Gangsta Grillz Mixtape,29,6,"","157,730",0
Creepy Nuts - かつて天才だった俺たちへ,27,147,"","157,720",0
El Gran Martín Elías - Sin Límites,--,413,"","157,686",0
Lil Tecca - Virgo World,27,7,"","157,659",0
陶喆 - I'm O.K.,--,623,"","157,605",313
Hurts - Desire,48,34,"","157,467",0
UNISON SQUARE GARDEN - UNISON SQUARE GARDEN The 1st Collection for streaming,--,208,"","157,406",0
iKON - NEW KIDS : THE FINAL - EP,42,30,"","157,370",0
Patent Ochsner - MTV Unplugged Tonbildshow,--,541,"","157,338",44
"Julia Michaels - Inner Monologue, Pt. 1 - EP",28,8,"","157,297",0
1MILL - ONLY1,--,257,"","157,207",0
Farid Bang & Capital Bra - DEUTSCHRAP BRANDNEU,85,80,"","157,200",0
Sa4 - Neue deutsche Quelle,45,77,"","157,174",0
Nayt & 3D - DOOM,--,245,"","157,150",47
King Von - Grandson,30,10,"","157,138",0
White Noise - White Noise,--,284,"","157,083",0
GENERATIONS from EXILE TRIBE - BEST GENERATION,48,128,"","157,063",0
M Huncho & Nafe Smallz - DNA,39,27,"","157,059",0
Kinderen Voor Kinderen - 38 - Gruwelijk Eng,--,520,"","157,021",0
In Flames - Foregone,27,15,"","156,915",0
Truwer - КАЗ.ПРАВДЫ,34,104,"","156,829",0
Kodaline - Politics of Living,22,29,"","156,812",0
HATIK - Chaise pliante II,51,101,"","156,803",0
Dilsinho - Terra do Nunca,--,584,"","156,786",0
Dardan - SORRY...,54,95,"","156,782",0
SS Thaman & Vivek - Varisu,9,130,"","156,726",0
Camilo - De Adentro Pa Afuera,40,60,"","156,711",0
Die Fantastischen Vier - Captain Fantastic,47,84,"","156,648",0
MOMO家族 - Momo玩玩樂 5-精選兒歌,--,849,"","156,632",158
Justin Bieber - My Worlds - The Collection,--,455,"","156,579",26
ЛСП - Виселицца,--,444,"","156,425",0
Keith Urban - Graffiti U,25,69,"","156,395",0
Various Artists - La Reina del Flow,--,374,"","156,342",0
I Prevail - TRAUMA,22,35,"","156,318",0
OQUES GRASSES - Fans del sol,--,586,"","156,293",0
Lacrim - Corleone,--,798,"","156,257",52
The Wombats - Beautiful People Will Ruin Your Life,43,45,"","156,192",0
Lvbel C5 - C5MODE,--,505,"","156,165",0
Anu Malik - Main Hoon Na,--,944,"","156,144",144
"KALI - Dovi, Dopo",--,845,"","156,137",0
Elder Dayán Díaz & Rolando Ochoa - El Disco Que Me Gusta,--,572,"","156,106",0
Lil Tjay - State of Emergency,35,15,"","156,099",0
Vegedream - Ategban,40,79,"","156,067",0
Haftbefehl - Mainpark Baby,68,76,"","156,006",0
Andrés Cepeda - Lo Mejor Que Hay en Mi Vida,--,559,"","155,976",0
alt-J - RELAXER,43,36,"","155,958",0
"鞠文娴, Matteo, CG & PRC巴音汗 - 抖音热歌",--,416,"","155,923",0
BHZ - Kiezromantik,56,88,"","155,901",0
Radiohead - The Bends,--,418,"","155,869",98
Official鬍子男dism - Editorial,81,84,"","155,849",0
Naza - Gros bébé,35,69,"","155,842",0
Pop Pongkool - Pop Pongkool Best Collection,--,384,"","155,834",0
Mahalia - Love and Compromise,31,27,"","155,823",0
Naps - La TN,73,84,"","155,817",0
Celeste - Not Your Muse,39,22,"","155,688",0
Guy2Bezbar - AMBITION,63,88,"","155,658",0
周杰倫 - 周杰倫地表最強世界巡迴演唱會,--,238,"","155,647",0
GOT7 - Breath of Love : Last Piece,46,19,"","155,620",0
Headie One - The One,22,145,"","155,619",0
Carla Bruni - French Touch,13,76,"","155,583",0
Jorge & Mateus - 10 Anos,--,669,"","155,575",0
CHVRCHES - Screen Violence,21,11,"","155,550",0
YoungBoy Never Broke Again - Ain't Too Long,18,174,"","155,469",0
Freddie Gibbs & Madlib - Bandana,27,18,"","155,429",0
Michael Giacchino - The Batman,31,15,"","155,415",0
Spacey Jane - Here Comes Everybody,15,144,"","155,385",0
Melendi - Sin Noticias de Holanda,--,732,"","155,385",62
ArrDee - Pier Pressure,42,30,"","155,335",0
"Rauw Alejandro - TRAP CAKE, VOL. 2",48,35,"","155,319",0
Coez & Frah Quintale - Lovebars,14,148,"","155,312",97
Bicep - Isles,26,18,"","155,269",0
"Erdemli Ses Terapisi - Bebek Ninnileri, Bebekler İçin Zeka Geliştiren Uyku Müzikleri",--,656,"","155,267",0
Die drei !!! - Folge 76: #Falscher Ruhm,50,87,"","155,135",0
Lykke Li - so sad so sexy,26,20,"","155,073",0
badmómzjay - Survival Mode,35,106,"","155,051",0
Azet & Zuna - Ultra Plus,78,88,"","155,017",0
DIVINE - Kohinoor,--,443,"","154,956",0
Михаил Круг - 50 Лучших песен,--,747,"","154,950",0
Caracol Televisión - La Reina del Flow 2,14,164,"","154,943",0
ケツメイシ - ケツの嵐 ~夏BEST~,5,174,"","154,878",0
Wincent Weiss - Irgendwas gegen die Stille,--,286,"","154,833",0
群星 - 宝宝睡眠音乐-帮助入眠的摇篮曲,--,450,"","154,799",0
Nicky Jam - Fenix,--,509,"","154,758",0
Motive - ROMANTİK,--,487,"","154,711",301
TWICE - WHAT'S TWICE - EP,1,188,"","154,698",0
Rupert Gregson-Williams - Aquaman,50,54,"","154,695",0
Ami Faku - Imali,--,541,"","154,689",0
DTF - Sans rêve,10,153,"","154,673",0
MC 張天賦 - This is MC,--,448,"","154,672",149
YUNGBLUD - weird,24,13,"","154,562",0
Luan Santana - VIVA,--,406,"","154,536",0
Baby Gang - EP2,15,146,"","154,533",0
HIVI! - Kereta Kencan,--,626,"","154,441",45
Gucci Mane - Delusions of Grandeur,31,11,"","154,357",0
Various Artists - Veselé Dětské Písničky,--,1533,"","154,270",66
"Madman - MM, Vol. 2",--,379,"","154,228",0
Irama - Plume,24,154,"","154,209",0
Limp Bizkit - STILL SUCKS,28,12,"","154,199",0
G Herbo - Humble Beast,37,94,"","154,159",0
YL - Confidences,26,91,"","154,154",0
HammAli & Navai - Когда хорошему человеку плохо,36,62,"","154,146",0
Prem Dhillon - Limitless,44,65,"","154,008",24
A. R. Rahman - Mersal,--,253,"","153,938",0
Kianush & P.A. Sports - CROSSOVER,55,76,"","153,891",0
Smoky Mo & Guf - СМОКИ МО / GUF,28,143,"","153,877",0
Dewa 19 - The 2000's Greatest,--,664,"","153,797",183
Feid & Yandel - MANIFESTING 20-05 - EP,55,40,"","153,596","1,769"
BIG30 - King Of Killbranch,44,87,"","153,589",0
"Alligatoah - Schlaftabletten, Rotwein V",28,116,"","153,553",0
Adamlar - Eski Dostum Tankla Gelmiş,--,758,"","153,534",0
Kodak Black - Bill Israel,26,9,"","153,521",0
Niro - Taulier,37,92,"","153,431",0
Benji & Fede - Good Vibes,--,204,"","153,420",0
RADWIMPS - 天気の子,27,142,"","153,382",0
City Girls - Girl Code,17,75,"","153,335",0
Elevation Worship - Hallelujah Here Below,31,37,"","153,317",0
Banda Sinaloense MS de Sergio Lizarraga - No Me Pidas Perdón,--,468,"","153,252",0
"David Guetta - Ushuaïa Ibiza: Sep 19, 2022",53,16,"","153,228",0
Dzsúdló - Fotofóbia,--,1306,"","153,211",59
Verschillende artiesten - Frozen,--,858,"","153,099",31
HATIK - vague à l'âme,29,98,"","153,081",0
"Pritam, Amitabh Bhattacharya & Charan - Tu Jhoothi Main Makkaar",1,183,"","153,058",133
Various Artists - T-Series Mixtape,--,600,"","153,039",0
Various Artists - Rocky Aur Rani Kii Prem Kahaani,28,105,"","153,014",244
Maître Gims - Mon cœur avait raison,--,592,"","152,942",0
Caparezza - Prisoner 709,--,225,"","152,929",0
Die drei ??? - Folge 193: Schrecken aus der Tiefe,51,101,"","152,926",0
陈奕迅 & eason and the duo band - L.O.V.E.,--,483,"","152,926",0
LORENZO - Sex In the City,46,90,"","152,874",0
A. R. Rahman - Dil Se,--,1181,"","152,815",0
Ravid Plotnik - ועכשיו לחלק האומנותי,--,1520,"","152,686",48
Die drei ??? - Folge 138: Die geheime Treppe,--,239,"","152,674",0
SODA LUV - НИЧЕГО ЛИЧНОГО 2,21,115,"","152,587",0
Ufo361 - STAY HIGH,52,58,"","152,518",0
Various Artists - The Best of Christmas Hits,14,115,"","152,441",0
Jay Wheeler & Dj Nelson - Platónico,--,272,"","152,364",0
Labrinth - Ends & Begins,21,6,"","152,351",0
星野源 - YELLOW DANCER,7,185,"","152,314",0
reezy - LOYALTY OVER LOVE,52,81,"","152,276",0
Nayt & 3D - HABITAT,--,242,"","152,240",226
Bushido - Sonny Black 2,52,79,"","152,207",0
방탄소년단 - Wings,--,418,"","152,192",0
Lady Gaga - Dawn Of Chromatica,32,14,"","152,151",0
Rammstein - Sehnsucht,7,106,"","151,981",222
"Trettmann, KitschKrieg & SFR - Insomnia",56,95,"","151,908",0
Txarango - El Cor de la Terra,--,545,"","151,900",0
MiG - 02 Géné,10,126,"","151,894",0
Skryptonite - 2004,--,449,"","151,885",178
Mary Gu - Дисней,14,150,"","151,811",0
Ella Mai - Ready - EP,27,116,"","151,763",0
Nik Tendo - FATAMORGANA,--,945,"","151,700",0
Daniel Pemberton - Spider-Man: Across the Spider-Verse,40,29,"","151,662",0
菅田 将暉 - PLAY(Special Edition),20,135,"","151,601",0
INSTASAMKA - POPSTAR,53,114,"","151,543",0
Гуф & Murovei - PART 2,--,205,"","151,491",0
徐佳莹 - 心里学,--,465,"","151,405",0
Disclosure - NYE 2021,25,8,"","151,392",0
EXILE - STAR OF WISH,37,145,"","151,374",0
SUPER JUNIOR - Time_Slip - The 9th Album,47,32,"","151,370",0
S.Pri Noir - Masque blanc,36,104,"","151,342",0
Freddie Gibbs - $oul $old $eparately,29,8,"","151,313",0
DA Uzi - Vrai 2 vrai,46,101,"","151,289",0
Dominic Fike - What Could Possibly Go Wrong,27,16,"","151,283",0
L.A.B. - L.A.B. IV,6,159,"","151,226",0
Sachet-Parampara - Jersey,--,382,"","151,165",23
"Grupo Menos É Mais - Churrasquinho Menos É Mais, Vol. 2",--,521,"","151,154",25
Bodyslam - Dharmajāti,--,331,"","151,146",0
Cody Johnson - Leather,33,55,"","151,095",0
Suzan & Freek - Dromen In kleur,--,288,"","151,027",25
The Beatles - Revolver,18,9,"","150,978",26
Abra Cadabra - Product of My Environment,42,41,"","150,892",0
Sabrina Claudio - Truth Is,25,20,"","150,799",0
UVERworld - 30,43,139,"","150,779",0
Anitta - Kisses,19,35,"","150,774",0
防彈少年團 - The Most Beautiful Moment in Life: Young Forever,--,674,"","150,734",0
Farid Bang - X,53,89,"","150,696",0
STAYC - YOUNG-LUV.COM - EP,32,12,"","150,677",0
Sticky Fingers - Yours To Keep,21,90,"","150,643",0
Calboy - Wildboy,43,54,"","150,565",0
ITZY - CHECKMATE,37,10,"","150,531",0
WANIMA - Everybody,--,207,"","150,521",0
Jaden Smith - The Sunset Tapes: A Cool Tape Story,26,15,"","150,494",0
Kalash Criminel - Oyoki,20,150,"","150,434",0
Soso Maness - Avec le temps,35,95,"","150,429",0
Grupo Los de la O - La Clase,--,326,"","150,276",0
BIM - The Beam,25,134,"","150,252",0
João Gomes - Eu Tenho a Senha,--,459,"","150,234",0
Varios Artistas - 80s 100 Hits,--,739,"","150,229",0
Imen Es - ES,24,125,"","150,197",0
Money Man - Epidemic,36,94,"","150,157",0
Justin Quiles - Realidad,31,82,"","150,082",0
Calin - POPSTAR*,--,806,"","150,066",129
Achille Lauro - Pour l'amour,--,220,"","149,955",0
EXO - Countdown,51,31,"","149,945",0
Kevin Gates - Only the Generals Gon Understand - EP,35,81,"","149,942",0
Foals - Life Is Yours,30,12,"","149,930",0
Nas - Magic 2,22,6,"","149,913",0
Taco Hemingway - Marmur,--,1260,"","149,855",69
"TACONAFIDE, Quebonafide & Taco Hemingway - Soma 0,5 Mg",--,943,"","149,814",81
Pi'erre Bourne - The Life Of Pi'erre 5,27,17,"","149,749",0
Humbe - ESENCIA,9,138,"","149,740",243
Céline Dion - My Love - Essential Collection,--,271,"","149,728",0
Maisie Peters - You Signed Up For This,35,20,"","149,606",0
"Meditation Dominion & Ambiente - Sons da Natureza e Relaxamento: 101 Relaxamento Musicas de Fundo, Meditação, Musicas para Meditar, Musicas para Dormir, Musicoterapia, Joga, Massagens Relaxantes e Serenidade",--,916,"","149,563",0
Annalisa - E POI SIAMO FINITI NEL VORTICE,7,159,"","149,545",71
Kings of Convenience - Peace Or Love,24,20,"","149,424",0
Various Artists - Aladdín,48,100,"","149,386",0
林俊杰 - 和自己对话,--,1017,"","149,327",0
"Eclipse - Lovely Runner, Pt. 1",55,59,"","149,093","3,168"
Relax α Wave - ぐっすり眠れるα波 ~ ジブリ ピアノ・ベスト,--,508,"","148,992",0
47ter - L'adresse,--,347,"","148,990",0
Varios Artistas - Luis Miguel La Serie,58,116,"","148,933",0
Zonke Dikana - L.O.V.E,--,489,"","148,906",0
Casper - ALLES WAR SCHÖN UND NICHTS TAT WEH,45,84,"","148,856",0
Scally Milano - MONEY COUNTER MUSIC,8,176,"","148,827",0
BigXthaPlug - Amar,--,236,"","148,754",0
Ozzy Osbourne - Patient Number 9,22,8,"","148,753",0
Hamza - Santa Sauce 2,49,66,"","148,707",0
"Sleep & Dream Music Academy - Quieten the Mind: Peaceful Music to Deep Sleep, Cure for Insomnia, Healing Sounds for Relaxation",--,560,"","148,690",0
Uru - オリオンブルー,41,132,"","148,672",0
Brunori Sas - A casa tutto bene,--,404,"","148,670",0
Arjan Dhillon - Awara,53,60,"","148,665",0
"Djadja & Dinaz - Le revers de la médaille, Pt. 1 & 2",--,573,"","148,648",0
Snelle - Vierentwintig,--,311,"","148,594",0
Club Dogo - Club Dogo,35,115,"","148,578",746
Big Scarr - Big Grim Reaper,27,82,"","148,502",0
陳奕迅 & eason and the duo band - L.O.V.E.,--,266,"","148,501",0
Нервы - Всё Что Вокруг,--,721,"","148,489",0
Crush - From Midnight To Sunrise,18,47,"","148,449",0
JILLZAY - 718 Jungle,--,429,"","148,447",0
Timal - Arès,21,116,"","148,413",0
Die drei ??? - Folge 217: und der Kristallschädel,69,82,"","148,357",0
Alanis Morissette - Jagged Little Pill,1,91,"","148,244",42
Daddy Yankee - Barrio Fino,3,171,"","148,131",0
Rolf Zuckowski und seine Freunde - Dezemberträume,--,203,"","148,125",0
Koffee - Rapture EP,25,130,"","147,985",0
Gorillaz - Humanz,26,57,"","147,966",0
Alan Silvestri - Avengers: Endgame,30,18,"","147,950",0
"Luis R Conriquez - Corridos Bélicos, Vol. IV",28,56,"","147,892",488
DMS - Mdms,--,931,"","147,864",0
PARTYNEXTDOOR - Seven Days,28,16,"","147,800",0
清水 翔太 - HOPE,38,159,"","147,770",0
HIROOMI TOSAKA - FULL MOON,28,146,"","147,759",0
Biffy Clyro - A Celebration of Endings,30,21,"","147,745",0
Nissy(西島隆弘) - Nissy Entertainment 5th Anniversary BEST,18,165,"","147,722",0
아이브 - I've IVE,--,227,"","147,657",0
Norah Jones - Visions,26,7,"","147,490",0
"M'Dee - Алматинский джаз, Vol. 1",--,862,"","147,488",24
Yzomandias - Prozyum,--,903,"","147,430",0
백현 - City Lights - The 1st Mini Album - EP,--,253,"","147,416",0
Mecna & Sick Luke - Neverland,--,240,"","147,380",0
Navaan Sandhu - Naveezy,52,82,"","147,283",0
Julio Iglesias - Mi Vida - Grandes Éxitos,--,745,"","147,279",0
"Ovi, Junior H & Natanael Cano - Las 3 Torres",16,73,"","147,165",60
Raisa - Handmade,--,522,"","147,164",0
"Avslappning Sound - Avslappnande Musik - Sova Musik för Begrundan, Sömnproblem, Avslappning, Positivt Tänkande",--,1455,"","147,072",81
Don Moen - Ultimate Collection,--,689,"","147,041",22
Popcaan - Forever,26,47,"","147,036",0
Sebastian Yatra - MANTRA,74,76,"","146,977",0
Stray Kids - Christmas EveL - EP,31,10,"","146,958",0
YoungBoy Never Broke Again - Ma’ I Got A Family,38,17,"","146,945",0
Koba laD - Ténébreux - EP,2,186,"","146,940",0
OZworld a.k.a R'kuma - OZWORLD,7,180,"","146,924",0
Tarkan - Adımı Kalbine Yaz,--,616,"","146,855",72
Rytmus - Krstný Otec,--,890,"","146,782",0
クイーン - Greatest Hits,64,158,"","146,760",0
조이 - 안녕 - Special Album - EP,--,251,"","146,716",0
Farid Bang - ASPHALT MASSAKA 4,46,86,"","146,647",0
Robbie Williams - XXV,27,25,"","146,645",0
麥浚龍 & 謝安琪 - the album part one,--,484,"","146,611",0
Dean Lewis - The Hardest Love,27,12,"","146,539",0
平井大 - Slow & Easy,--,401,"","146,505",0
JPEGMAFIA & Danny Brown - SCARING THE HOES,27,13,"","146,505",0
"Benny Andersson, Björn Ulvaeus, Meryl Streep & Amanda Seyfried - Mamma Mia The Movie Soundtrack",--,773,"","146,470",168
SDP - Ein Gutes Schlechtes Vorbild,35,101,"","146,432",0
Søs Fenger - Vuggeviser,--,1345,"","146,343",89
새소년 - 여름깃 Summer Plumage - EP,--,273,"","146,314",0
"SleepTherapy - Fan Sounds: White Noise to Sleep, Rest and Relax",--,510,"","146,280",292
Anacondaz - Перезвони мне +79995771202,13,158,"","146,272",0
Calm Sounds & Sleep Sounds - Brown Noise,--,387,"","146,234",0
